PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Luther College,K,WAR,1,,,,,,,,KO,Return,,,,,,,,,Austin Griffin,,,,,,,Canon Reece,14,25.0,A. Muhamedagic,54.0,11.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Luther College,D,LUT,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,0.0,Vershon Brooks,,,,,,,Caleb Dodd,Eli Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Luther College,D,LUT,1,,1.0,2.0,2.0,10.0,-25.0,Coming Out,Run,Rush,2.0,Vershon Brooks,,,,,,,Trey Heffner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Luther College,D,LUT,1,,1.0,3.0,3.0,8.0,-27.0,Gold Zone,Pass,Incomplete,0.0,,Cody Hocker,Incomplete,Andre Atkins,,,,Owen Grover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Luther College,K,LUT,1,,,,4.0,8.0,-27.0,Gold Zone,Punt Rec,Blocked,,,,,,,,,,,,,,,,Caleb Dodd,,0.0,,,,,,Thane Larson,,0.0,Blocked,Caleb Dodd,,,,,,,,True,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Luther College,K,WAR,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kain Eagle,,,Good,,,,,,,,,13:28,1708,6,0,6,3,3,3,,,,,,,
7,Luther College,K,WAR,1,,,,1.0,-35.0,-35.0,Gold Zone,KO,Return,,,,,,,,,Trent Roling,Ethan O'Neill,,,,,,Canon Reece,15,25.0,A. Muhamedagic,55.0,10.0,Return,,,,,,,,,,,,,,,,,,,13:28,1708,7,0,7,3,3,3,,,,,,,
8,Luther College,D,LUT,1,,2.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Complete,2.0,,Cody Hocker,Complete,Vershon Brooks,,,,Owen Grover,Trey Heffner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:22,1702,0,7,7,3,3,3,,,,,,,
9,Luther College,D,LUT,1,,2.0,2.0,2.0,8.0,-27.0,Gold Zone,Run,Rush,-3.0,Vershon Brooks,,,,,,,Donaven Juarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:22,1702,0,7,7,3,3,3,,,,,,,
10,Luther College,D,LUT,1,,2.0,3.0,3.0,11.0,-24.0,Coming Out,Pass,Interception,0.0,,Cody Hocker,Interception,,,JoJo McNair,,,,,,,,,JoJo McNair,0,-45.0,,,,,,,,,,,,,,,,,,,,,,Interception,13:22,1702,0,7,7,3,3,3,,,,,,,
11,Luther College,O,WAR,1,,1.0,1.0,0.0,10.0,45.0,Go Zone,Run,Rush,18.0,Hunter Clasen,,,,,,,Chris Pinkney,Brandon Deas,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:54,1614,7,0,7,3,3,3,,,,,,,
12,Luther College,O,WAR,1,,1.0,2.0,1.0,10.0,27.0,Take A Shot,Pass,Complete,5.0,,Jace Moore,Complete,JoJo McNair,,,,Mike Barber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:54,1614,7,0,7,3,3,3,,,,,,,
13,Luther College,,WAR,1,,,,2.0,5.0,22.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:54,1614,7,0,7,3,3,3,illegal motion,WAR,,,,,5.0
14,Luther College,O,WAR,1,,1.0,3.0,2.0,10.0,27.0,Take A Shot,Pass,Complete,13.0,,Jace Moore,Complete,JoJo McNair,,,,Sam Bundy,Jeremy Whalen,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:54,1614,7,0,7,3,3,3,,,,,,,
15,Luther College,O,WAR,1,,1.0,4.0,1.0,10.0,14.0,Red Zone High,Run,Rush,5.0,Hunter Clasen,,,,,,,Ian Clear,Dakota Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:54,1614,7,0,7,3,3,3,,,,,,,
16,Luther College,O,WAR,1,,1.0,5.0,2.0,5.0,9.0,Red Zone,Run,Rush,5.0,Hunter Clasen,,,,,,,Brandon Deas,Xavier Andrade,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:54,1614,7,0,7,3,3,3,,,,,,,
17,Luther College,O,WAR,1,,1.0,6.0,3.0,1.0,4.0,Red Zone Low,Run,Rush,-2.0,B. Goettsch,,,,,,,Bryce Neuse,Derek Leibfried,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:54,1614,7,0,7,3,3,3,,,,,,,
18,Luther College,O,WAR,1,,1.0,7.0,4.0,3.0,6.0,Red Zone,Run,Rush,6.0,Jace Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,11:54,1614,7,0,7,3,3,3,,,,,,,
19,Luther College,K,WAR,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kain Eagle,,,Good,,,,,,,,,07:47,1367,13,0,13,3,3,3,,,,,,,
