PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Claremont-M-S,K,CMS,1,,,,,,,,KO Rec,Return,,,,,,,,,Ben Rosen,,,,,,,,2,31.0,Alessandro Maiuolo,36.0,29.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Claremont-M-S,O,CHA,1,,1.0,1.0,0.0,10.0,-31.0,Gold Zone,Run,Rush,12.0,,,,,,,,Kirby Baynes,Dylan Porter,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
3,Claremont-M-S,O,CHA,1,,1.0,2.0,1.0,10.0,-43.0,Gold Zone,Pass,Complete,9.0,,,Complete,Trevor for Vill,,,,Jack Holden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
4,Claremont-M-S,O,CHA,1,,1.0,3.0,2.0,1.0,48.0,Go Zone,Run,Rush,1.0,,,,,,,,Mason Hernandez,Stiles Satterlee,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
5,Claremont-M-S,O,CHA,1,,1.0,4.0,1.0,10.0,47.0,Go Zone,Pass,Complete,15.0,,,Complete,Zach for Shorts,,,,Michael Colangelo,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
6,Claremont-M-S,O,CHA,1,,1.0,5.0,1.0,10.0,32.0,Take A Shot,Pass,Complete,11.0,,,Complete,Trevor for Vill,,,,Kirby Baynes,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
7,Claremont-M-S,O,CHA,1,,1.0,6.0,1.0,10.0,21.0,Take A Shot,Pass,Incomplete,0.0,,,Incomplete,Will broken Mudie,Dylan Porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
8,Claremont-M-S,O,CHA,1,,1.0,7.0,2.0,10.0,21.0,Take A Shot,Run,Rush,4.0,,,,,,,,Stiles Satterlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
9,Claremont-M-S,O,CHA,1,,1.0,8.0,3.0,6.0,17.0,Red Zone High,Run,Rush,4.0,,,,,,,,Justin Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
10,Claremont-M-S,O,CHA,1,,1.0,9.0,4.0,2.0,13.0,Red Zone,Run,Rush,5.0,,,,,,,,Stiles Satterlee,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:57,1797,0,0,0,3,3,3,,,,,,,
