PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Stevenson,K,ALV,1,,,,,,,,KO,Return,,,,,,,,,,,,Jacob Montalto,,,,,,,Jakari Lewis,0,27.0,Brett Conrad,38.0,27.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Stevenson,D,STE,1,,1.0,1.0,0.0,10.0,-27.0,Gold Zone,Run,Rush,7.0,Brandon Walker,middle,,,,,,,,,Tajon Whiten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
3,Stevenson,D,STE,1,,1.0,2.0,2.0,3.0,-34.0,Gold Zone,Run,Rush,6.0,Brandon Walker,middle,,,,,,,,,Tajon Whiten,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
4,Stevenson,D,STE,1,,1.0,3.0,1.0,10.0,-40.0,Gold Zone,Run,Rush,26.0,Brody Campbell,left,,,,,,,,,Tajon Whiten,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
5,Stevenson,D,STE,1,,1.0,4.0,1.0,10.0,34.0,Take A Shot,Run,Rush,4.0,Brandon Walker,middle,,,,,,,,,Joshua Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
6,Stevenson,D,STE,1,,1.0,5.0,2.0,6.0,30.0,Take A Shot,Pass,Complete,30.0,,,Ryan Sedgwick,deep,right,Complete,Jakari Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,14:55,1795,0,0,0,3,3,3,,,,,,,
7,Stevenson,K,STE,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,Mason H: Ledford,,,,,,,,,,,,,,,,,,,,Brody Campbell,,,Good,,,,,,,,,10:59,1559,6,0,-6,3,3,3,,,,,,,
8,Stevenson,K,STE,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,,,,Edward Mannone,,,,,,,Kyle Stanton,12,23.0,Zachary Rutsch,54.0,11.0,Return,,,,,,,,,,,,,,,,,,,10:59,1559,7,0,-7,3,3,3,,,,,,,
9,Stevenson,O,ALV,1,,1.0,1.0,0.0,10.0,-23.0,Coming Out,Pass,Complete,8.0,,,Colin Payne,short,left,Complete,Dachan Thompson,,,,Justin Rutkowski,Jaiheem Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:53,1553,0,7,-7,3,3,3,,,,,,,
10,Stevenson,O,ALV,1,,1.0,2.0,2.0,2.0,-31.0,Gold Zone,Pass,Complete,2.0,,,Colin Payne,short,left,Complete,Joseph Perkins,,,,Justice Pettus-Dixon,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:53,1553,0,7,-7,3,3,3,,,,,,,
