PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,U New England,K,CGA,1,,,,,,,,KO,Return,,,,,,,,,,,,Spencer McMillion,,,,,,,Shane LaPorte,23,33.0,Finnegan Hall,55.0,10.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,U New England,D,UNE,1,,1.0,1.0,0.0,10.0,-33.0,Gold Zone,Run,Rush,1.0,Jack Mahoney,middle,,,,,,,,,Ethan Lasher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,U New England,D,UNE,1,,1.0,2.0,2.0,9.0,-34.0,Gold Zone,Run,Rush,7.0,Jack Mahoney,middle,,,,,,,,,Alejandro Christopher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,U New England,D,UNE,1,,1.0,3.0,3.0,2.0,-41.0,Gold Zone,Run,Rush,-2.0,Jack Mahoney,right,,,,,,,,,Logan Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,U New England,K,UNE,1,,,,4.0,4.0,-39.0,Gold Zone,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Inniss,30.0,31.0,Fair Catch,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,U New England,O,CGA,1,,1.0,1.0,0.0,10.0,-31.0,Gold Zone,Pass,Incomplete,0.0,,,Joey Armentrout,short,right,Incomplete,Amr Baadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:40,1660,0,0,0,3,3,3,,,,,,,
7,U New England,O,CGA,1,,1.0,2.0,2.0,10.0,-31.0,Gold Zone,Run,Rush,-3.0,Spencer McMillion,left,,,,,,,,,,,True,Spencer McMillion,,UNE,Franco Covalucci-Abbatessa,,,-28.0,,,,,,,,,,,,,,,,,,,,,,Fumble,12:40,1660,0,0,0,3,3,3,,,,,,,
8,U New England,,UNE,1,,,,1.0,10.0,28.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30,1650,0,0,0,3,3,3,Delay Of Game ,UNE,,,,,5.0
9,U New England,D,UNE,1,,2.0,1.0,0.0,15.0,33.0,Take A Shot,Pass,Incomplete,0.0,,,Jarrett Henault,short,left,Incomplete,Shane LaPorte,Logan Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,12:30,1650,0,0,0,3,3,3,Pass Interference,CGA,Logan Morris,,,,15.0
10,U New England,D,UNE,1,,2.0,2.0,1.0,10.0,18.0,Red Zone High,Run,Rush,4.0,Eugene Jordan,right,,,,,,,,,Conner McGuire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30,1650,0,0,0,3,3,3,,,,,,,
11,U New England,D,UNE,1,,2.0,3.0,2.0,6.0,14.0,Red Zone High,Pass,Complete,2.0,,,Jarrett Henault,short,left,Complete,Shane LaPorte,,,,Conner Healy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30,1650,0,0,0,3,3,3,,,,,,,
