PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Case Western Reserve,K,CWR,1,,,,,,,,KO Rec,Return,,,,,,,,,Jack McCrae,,,,,,,PJ Scales,60,-27.0,Ben Barney,52.0,13.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Case Western Reserve,O,JHU,1,,1.0,1.0,0.0,10.0,27.0,Take A Shot,Pass,Complete,11.0,,Ryan Stevens,Complete,C. Pantelis,,,,Nate Cikalo,Dominic Sais,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Case Western Reserve,O,JHU,1,,1.0,2.0,1.0,10.0,16.0,Red Zone High,Pass,Complete,12.0,,Ryan Stevens,Complete,Artie Collins,,,,Gabe Troch,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Case Western Reserve,O,JHU,1,,1.0,3.0,1.0,4.0,4.0,Red Zone Low,Run,Rush,3.0,Danny Wolf,,,,,,,Kaden Tong,R.J. Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Case Western Reserve,O,JHU,1,,1.0,4.0,2.0,1.0,1.0,Red Zone Low,Run,Rush,0.0,Danny Wolf,,,,,,,Gabe Troch,Sean Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Case Western Reserve,O,JHU,1,,1.0,5.0,3.0,1.0,1.0,Red Zone Low,Pass,Incomplete,0.0,,Ryan Stevens,Incomplete,Artie Collins,,,,Dominic Sais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Case Western Reserve,O,JHU,1,,1.0,6.0,4.0,1.0,1.0,Red Zone Low,Pass,Incomplete,0.0,,Ryan Stevens,Incomplete,Quinn Revere,,,,R.J. Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Case Western Reserve,D,CWR,1,,1.0,1.0,0.0,10.0,-1.0,Backed Up,Run,Rush,2.0,Drew Saxton,,,,,,,Carson Currie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Case Western Reserve,D,CWR,1,,1.0,2.0,2.0,8.0,-3.0,Backed Up,Pass,Incomplete,0.0,,Drew Saxton,Incomplete,Riley Knurek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,15:00,1800,0,0,0,3,3,3,pass interference,JHU,A. Garcia,,,,13.0
10,Case Western Reserve,D,CWR,1,,1.0,3.0,1.0,10.0,-16.0,Coming Out,Run,Rush,2.0,Antonio Orsini,,,,,,,J. Vall-llobera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
