PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Framingham St.,K,FSU,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Mick Coronel,,,,,,,Jacob Gibbons,14,36.0,,43.0,22.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,Horse Collar Tackle,FSU,,,,,15.0
2,Framingham St.,O,UMD,1,,1.0,1.0,0.0,10.0,49.0,Go Zone,Pass,Complete,21.0,,,Dante Aviles-Santos,deep,left,Complete,Angel Sanchez,,,,Justin Toon,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
3,Framingham St.,O,UMD,1,,1.0,2.0,1.0,10.0,28.0,Take A Shot,Run,Rush,4.0,Richarno Hylton,middle,,,,,,,,,Cully Curran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
4,Framingham St.,O,UMD,1,,1.0,3.0,2.0,6.0,24.0,Take A Shot,Pass,Complete,24.0,,,Dante Aviles-Santos,deep,middle,Complete,Mike Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,14:53,1793,0,0,0,3,3,3,,,,,,,
5,Framingham St.,K,UMD,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,Liam H: Smith,,,,,,,,,,,,,,,,,,,,Braedyn DeMarco,,,Good,,,,,,,,,13:56,1736,6,0,6,3,3,3,,,,,,,
6,Framingham St.,K,UMD,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Out of bounds,,,,,,,,,,,,,,True,Jaden Lewis,,,,,,,Lamar Beaton,62.0,3.0,Out of bounds,,,,,,,,,,,,,,,,,,,13:56,1736,7,0,7,3,3,3,,,,,,,
7,Framingham St.,D,FSU,1,,1.0,1.0,0.0,10.0,-3.0,Backed Up,Run,Rush,11.0,Devaun Ford,middle,,,,,,,,,JP Mason,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:53,1733,0,7,7,3,3,3,,,,,,,
8,Framingham St.,D,FSU,1,,1.0,2.0,1.0,10.0,-14.0,Coming Out,Run,Rush,2.0,Devaun Ford,middle,,,,,,,,,Mehki Geter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:53,1733,0,7,7,3,3,3,,,,,,,
9,Framingham St.,D,FSU,1,,1.0,3.0,2.0,8.0,-16.0,Coming Out,Run,Rush,2.0,Devaun Ford,left,,,,,,,,,Marcus Elysee,Josh Lacerte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:53,1733,0,7,7,3,3,3,,,,,,,
10,Framingham St.,D,FSU,1,,1.0,4.0,3.0,6.0,-18.0,Coming Out,Pass,Incomplete,0.0,,,Nick Goffredo,,,Incomplete,Manny Lara,Anthony Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:53,1733,0,7,7,3,3,3,,,,,,,
