PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Maritime (N.Y.),K,GAL,1,,,,,,,,KO,Return,,,,,,,,,Stefan Anderson,Wendell Ratliff,,,,,,Tim Gasparik,5,35.0,J. Waterman,35.0,30.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Maritime (N.Y.),D,MARITIME,1,,1.0,1.0,0.0,10.0,-35.0,Gold Zone,Run,Rush,4.0,C. Schiavone,,,,,,,C. Sexton-Ruiz,Jacob Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Maritime (N.Y.),D,MARITIME,1,,1.0,2.0,2.0,6.0,-39.0,Gold Zone,Run,Rush,3.0,C. Schiavone,,,,,,,Stefan Anderson,Jacob Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Maritime (N.Y.),D,MARITIME,1,,1.0,3.0,3.0,3.0,-42.0,Gold Zone,Pass,Incomplete,0.0,,David Keogh,Incomplete,Eric Borchert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Maritime (N.Y.),K,MARITIME,1,,,,4.0,3.0,-42.0,Gold Zone,Punt Rec,Return,,,,,,,,,Patrick Konopka,C. Kelleher,,,,,,D'Mitri Lofton,,4.0,,,,,,J. Gagliardi,53.0,5.0,Return,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Maritime (N.Y.),O,GAL,1,,1.0,1.0,0.0,10.0,-4.0,Backed Up,Run,Rush,23.0,D'Mitri Lofton,,,,,,,Sergio Borda,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:34,1714,0,0,0,3,3,3,,,,,,,
7,Maritime (N.Y.),O,GAL,1,,1.0,2.0,1.0,10.0,-27.0,Gold Zone,Run,Rush,2.0,Timel Benton,,,,,,,Abdoulay Konate,N. Tulipano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:34,1714,0,0,0,3,3,3,,,,,,,
8,Maritime (N.Y.),O,GAL,1,,1.0,3.0,2.0,8.0,-29.0,Gold Zone,Pass,Complete,9.0,,Timel Benton,Complete,B. Washington,,,,Paul Tchinnis,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:34,1714,0,0,0,3,3,3,,,,,,,
9,Maritime (N.Y.),O,GAL,1,,1.0,4.0,1.0,10.0,-38.0,Gold Zone,Run,Rush,4.0,Joseph Mendis,,,,,,,Manuel Costales,Abdoulay Konate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:34,1714,0,0,0,3,3,3,,,,,,,
10,Maritime (N.Y.),O,GAL,1,,1.0,5.0,2.0,6.0,-42.0,Gold Zone,Run,Rush,5.0,Mikka Harvey,,,,,,,Dru Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:34,1714,0,0,0,3,3,3,,,,,,,
11,Maritime (N.Y.),O,GAL,1,,1.0,6.0,3.0,1.0,-47.0,Go Zone,Run,Rush,10.0,Joseph Mendis,,,,,,,Abdoulay Konate,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:34,1714,0,0,0,3,3,3,,,,,,,
12,Maritime (N.Y.),O,GAL,1,,1.0,7.0,1.0,10.0,43.0,Go Zone,Run,Rush,9.0,D'Mitri Lofton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:34,1714,0,0,0,3,3,3,,,,,,,
13,Maritime (N.Y.),O,GAL,1,,1.0,8.0,2.0,1.0,34.0,Take A Shot,Run,Rush,6.0,Mikka Harvey,,,,,,,Frank Vano,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:34,1714,0,0,0,3,3,3,,,,,,,
14,Maritime (N.Y.),O,GAL,1,,1.0,9.0,1.0,10.0,28.0,Take A Shot,Run,Rush,8.0,Timel Benton,,,,,,,Sergio Borda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:34,1714,0,0,0,3,3,3,,,,,,,
15,Maritime (N.Y.),O,GAL,1,,1.0,10.0,2.0,2.0,20.0,Red Zone High,Run,Rush,8.0,Timel Benton,,,,,,,Sean Hart,Dru Stephens,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:34,1714,0,0,0,3,3,3,,,,,,,
16,Maritime (N.Y.),O,GAL,1,,1.0,11.0,1.0,10.0,12.0,Red Zone,Run,Rush,10.0,Preston Garrett,,,,,,,Sergio Borda,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:34,1714,0,0,0,3,3,3,,,,,,,
17,Maritime (N.Y.),O,GAL,1,,1.0,12.0,1.0,2.0,2.0,Red Zone Low,Run,Rush,2.0,Timel Benton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,13:34,1714,0,0,0,3,3,3,,,,,,,
18,Maritime (N.Y.),,GAL,1,,,,1.0,3.0,3.0,Red Zone Low,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gallaudet,,,,,,,07:34,1354,6,0,6,3,3,3,,,,,,,
19,Maritime (N.Y.),K,GAL,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Waterman,,,Good,,,,,,,,,07:34,1354,6,0,6,2,2,3,,,,,,,
20,Maritime (N.Y.),K,GAL,1,,,,,,,,KO,Out of bounds,,,,,,,,,,,,,,,,,,,J. Waterman,46.0,19.0,Out of bounds,,,,,,,,,,,,,,,,,,,07:34,1354,7,0,7,2,2,3,,,,,,,
21,Maritime (N.Y.),D,MARITIME,1,,2.0,1.0,0.0,10.0,-35.0,Gold Zone,Pass,Incomplete,0.0,,David Keogh,Incomplete,Michael Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:34,1354,0,7,7,2,3,2,,,,,,,
22,Maritime (N.Y.),D,MARITIME,1,,2.0,2.0,2.0,10.0,-35.0,Gold Zone,Run,Rush,-1.0,C. Schiavone,,,,,,,Iopu Vaimauga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:34,1354,0,7,7,2,3,2,,,,,,,
23,Maritime (N.Y.),D,MARITIME,1,,2.0,3.0,3.0,11.0,-34.0,Gold Zone,Run,Rush,7.0,David Keogh,,,,,,,Stefan Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,07:34,1354,0,7,7,2,3,2,,,,,,,
24,Maritime (N.Y.),K,MARITIME,1,,,,4.0,4.0,-41.0,Gold Zone,Punt Rec,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,J. Gagliardi,33.0,26.0,Out of bounds,,,,,,,,,,,,,,07:34,1354,0,7,7,2,3,2,,,,,,,
25,Maritime (N.Y.),O,GAL,1,,2.0,1.0,0.0,10.0,-26.0,Gold Zone,Run,Rush,4.0,Mikka Harvey,,,,,,,Zander Timothy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:53,1253,7,0,7,2,2,3,,,,,,,
26,Maritime (N.Y.),O,GAL,1,,2.0,2.0,2.0,6.0,-30.0,Gold Zone,Run,Rush,2.0,Mikka Harvey,,,,,,,Frank Tofano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:53,1253,7,0,7,2,2,3,,,,,,,
27,Maritime (N.Y.),O,GAL,1,,2.0,3.0,3.0,4.0,-32.0,Gold Zone,Run,Rush,22.0,Timel Benton,,,,,,,Sergio Borda,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:53,1253,7,0,7,2,2,3,,,,,,,
28,Maritime (N.Y.),,GAL,1,,,,1.0,10.0,46.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:53,1253,7,0,7,2,2,3,unsportsmanlike conduct,MARITIME,Abdoulay Konate,,,,15.0
29,Maritime (N.Y.),O,GAL,1,,2.0,4.0,1.0,10.0,31.0,Take A Shot,Pass,Complete,3.0,,Timel Benton,Complete,B. Washington,,,,Sean Hart,,True,B. Washington,Paul Tchinnis,GAL,B. Washington,B. Washington,5,28.0,,,,,,,,,,,,,,,,,,,,,,,05:53,1253,7,0,7,2,2,3,,,,,,,
30,Maritime (N.Y.),O,GAL,1,,2.0,5.0,2.0,2.0,23.0,Take A Shot,Run,Rush,6.0,Timel Benton,,,,,,,Sean Hart,Frank Vano,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:53,1253,7,0,7,2,2,3,,,,,,,
31,Maritime (N.Y.),O,GAL,1,,2.0,6.0,1.0,10.0,17.0,Red Zone High,Run,Rush,5.0,D'Mitri Lofton,,,,,,,Sergio Borda,Paul Tchinnis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:53,1253,7,0,7,2,2,3,,,,,,,
32,Maritime (N.Y.),O,GAL,1,,2.0,7.0,2.0,5.0,12.0,Red Zone,Run,Rush,4.0,Mikka Harvey,,,,,,,Abdoulay Konate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:53,1253,7,0,7,2,2,3,,,,,,,
33,Maritime (N.Y.),O,GAL,1,,2.0,8.0,3.0,1.0,8.0,Red Zone,Run,Rush,4.0,Timel Benton,,,,,,,Sergio Borda,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:53,1253,7,0,7,2,2,3,,,,,,,
34,Maritime (N.Y.),O,GAL,1,,2.0,9.0,1.0,4.0,4.0,Red Zone Low,Run,Rush,4.0,Joseph Mendis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,05:53,1253,7,0,7,2,2,3,,,,,,,
35,Maritime (N.Y.),K,GAL,1,,,,,,,,Extra Pt.,No Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Waterman,,,No Good,,,,,,,,,00:50,950,13,0,13,2,2,3,,,,,,,
36,Maritime (N.Y.),K,GAL,1,,,,,,,,KO,Out of bounds,,,,,,,,,,,,,,,,,,,J. Waterman,39.0,26.0,Out of bounds,,,,,,,,,,,,,,,,,,,00:50,950,13,0,13,2,2,3,,,,,,,
37,Maritime (N.Y.),D,MARITIME,1,,3.0,1.0,0.0,10.0,-35.0,Gold Zone,Pass,Incomplete,0.0,,David Keogh,Incomplete,Nicholas Morman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:50,950,0,13,13,2,3,2,,,,,,,
38,Maritime (N.Y.),D,MARITIME,1,,3.0,2.0,2.0,10.0,-35.0,Gold Zone,Pass,Incomplete,0.0,,David Keogh,Incomplete,Kevin Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,00:50,950,0,13,13,2,3,2,offside defense,GAL,C. Sexton-Ruiz,,,,5.0
39,Maritime (N.Y.),D,MARITIME,1,,3.0,3.0,2.0,5.0,-40.0,Gold Zone,Run,Rush,7.0,Nicholas Morman,,,,,,,Stefan Anderson,Miguel Pavao,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,00:50,950,0,13,13,2,3,2,,,,,,,
40,Maritime (N.Y.),D,MARITIME,1,,3.0,4.0,1.0,10.0,-47.0,Go Zone,Run,Rush,-3.0,Nicholas Morman,,,,,,,C. Sexton-Ruiz,Billy Haynes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:50,950,0,13,13,2,3,2,,,,,,,
41,Maritime (N.Y.),D,MARITIME,2,,3.0,5.0,2.0,13.0,-44.0,Gold Zone,Pass,Complete,15.0,,David Keogh,Complete,Nick Campo,,,,Michael Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
42,Maritime (N.Y.),D,MARITIME,2,,3.0,6.0,1.0,10.0,41.0,Go Zone,Run,Rush,-1.0,Nicholas Morman,,,,,,,Jacob Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
43,Maritime (N.Y.),D,MARITIME,2,,3.0,7.0,2.0,11.0,42.0,Go Zone,Pass,Complete,3.0,,David Keogh,Complete,Eric Borchert,,,,John Werner Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
44,Maritime (N.Y.),D,MARITIME,2,,3.0,8.0,3.0,8.0,39.0,Go Zone,Pass,Incomplete,0.0,,David Keogh,Incomplete,Kevin Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
45,Maritime (N.Y.),D,MARITIME,2,,3.0,9.0,4.0,8.0,39.0,Go Zone,Pass,Complete,14.0,,David Keogh,Complete,Nick Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
46,Maritime (N.Y.),D,MARITIME,2,,3.0,10.0,1.0,10.0,25.0,Take A Shot,Pass,Incomplete,0.0,,David Keogh,Incomplete,Kevin Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
47,Maritime (N.Y.),D,MARITIME,2,,3.0,11.0,2.0,10.0,25.0,Take A Shot,Pass,Incomplete,0.0,,David Keogh,Incomplete,Nick Campo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
48,Maritime (N.Y.),D,MARITIME,2,,3.0,12.0,3.0,10.0,25.0,Take A Shot,Pass,Incomplete,0.0,,David Keogh,Incomplete,Kevin Murphy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,15:00,900,0,13,13,2,3,2,pass interference,GAL,Michael Gibson,,,,6.0
49,Maritime (N.Y.),D,MARITIME,2,,3.0,13.0,1.0,10.0,19.0,Red Zone High,Run,Rush,4.0,Nicholas Morman,,,,,,,Jacob Hartman,R. Burford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
50,Maritime (N.Y.),D,MARITIME,2,,3.0,14.0,2.0,6.0,15.0,Red Zone High,Run,Rush,4.0,David Keogh,,,,,,,Stefan Anderson,Dalton Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
51,Maritime (N.Y.),D,MARITIME,2,,3.0,15.0,3.0,2.0,11.0,Red Zone,Run,Rush,3.0,Nicholas Morman,,,,,,,Jacob Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
52,Maritime (N.Y.),D,MARITIME,2,,3.0,16.0,1.0,8.0,8.0,Red Zone,Run,Rush,4.0,Nicholas Morman,,,,,,,Michael Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,15:00,900,0,13,13,2,3,2,illegal shift,MARITIME,Cole Trosclair,,,,5.0
53,Maritime (N.Y.),D,MARITIME,2,,3.0,17.0,1.0,13.0,13.0,Red Zone,Pass,Incomplete,0.0,,David Keogh,Incomplete,Kevin Murphy,,,,Michael Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
54,Maritime (N.Y.),D,MARITIME,2,,3.0,18.0,2.0,13.0,13.0,Red Zone,Pass,Incomplete,0.0,,David Keogh,Incomplete,Ian Derda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
55,Maritime (N.Y.),D,MARITIME,2,,3.0,19.0,3.0,13.0,13.0,Red Zone,Pass,Complete,11.0,,David Keogh,Complete,C. Schiavone,,,,Stefan Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,13,13,2,3,2,,,,,,,
56,Maritime (N.Y.),D,MARITIME,2,,3.0,20.0,4.0,2.0,2.0,Red Zone Low,Run,Rush,-5.0,C. Schiavone,,,,,,,Jacob Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,15:00,900,0,13,13,2,3,2,,,,,,,
57,Maritime (N.Y.),O,GAL,2,,3.0,1.0,0.0,10.0,-7.0,Backed Up,Pass,Incomplete,0.0,,Timel Benton,Incomplete,B. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:23,623,13,0,13,2,2,3,,,,,,,
58,Maritime (N.Y.),,GAL,2,,,,2.0,10.0,-7.0,Backed Up,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gallaudet,,,,,,,10:23,623,13,0,13,2,2,3,,,,,,,
