PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Alfred St.,K,GAL,1,,,,,,,,KO,Return,,,,,,,,,T. Sellers,Jacob Hartman,,,,,,Jasiah Nichols,3,31.0,J. Waterman,42.0,28.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,illegal block,ASC,,,,,10.0
2,Alfred St.,D,ASC,1,,1.0,1.0,0.0,10.0,-21.0,Coming Out,Run,Rush,2.0,Jake Palmer,,,,,,,Dalton Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Alfred St.,D,ASC,1,,1.0,2.0,2.0,8.0,-23.0,Coming Out,Run,Rush,4.0,Aaron Jenkins,,,,,,,Jacob Hartman,Dalton Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Alfred St.,D,ASC,1,,1.0,3.0,3.0,4.0,-27.0,Gold Zone,Pass,Incomplete,0.0,,Aaron Jenkins,Incomplete,Ben Ba,,,,Michael Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Alfred St.,K,ASC,1,,,,4.0,4.0,-27.0,Gold Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,47.0,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Alfred St.,O,GAL,1,,1.0,1.0,0.0,10.0,-47.0,Go Zone,Run,Rush,2.0,Joseph Mendis,,,,,,,T. Campbell,Billy Fon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:17,1697,0,0,0,3,3,3,,,,,,,
7,Alfred St.,O,GAL,1,,1.0,2.0,2.0,8.0,-49.0,Go Zone,Pass,Complete,5.0,,Timel Benton,Complete,B. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:17,1697,0,0,0,3,3,3,,,,,,,
8,Alfred St.,O,GAL,1,,1.0,3.0,3.0,3.0,46.0,Go Zone,Run,Rush,7.0,D'Mitri Lofton,,,,,,,R. Van Fleet,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:17,1697,0,0,0,3,3,3,,,,,,,
9,Alfred St.,O,GAL,1,,1.0,4.0,1.0,10.0,39.0,Go Zone,Run,Rush,1.0,Joseph Mendis,,,,,,,Nuhsar Mike,Joel Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:17,1697,0,0,0,3,3,3,,,,,,,
10,Alfred St.,O,GAL,1,,1.0,5.0,2.0,9.0,38.0,Go Zone,Pass,Incomplete,0.0,,Timel Benton,Incomplete,Preston Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:17,1697,0,0,0,3,3,3,,,,,,,
11,Alfred St.,O,GAL,1,,1.0,6.0,3.0,9.0,38.0,Go Zone,Run,Rush,0.0,Timel Benton,,,,,,,,,True,Timel Benton,,GAL,Timel Benton,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:17,1697,0,0,0,3,3,3,,,,,,,
12,Alfred St.,K,GAL,1,,,,4.0,9.0,38.0,Go Zone,Punt,,,,,,,,,,,,,,,,,,,,,,,,,N. Maccini,38.0,0.0,,,,,,,,,,,,,,,13:17,1697,0,0,0,3,3,3,,,,,,,
13,Alfred St.,D,ASC,1,,2.0,1.0,0.0,10.0,-20.0,Coming Out,Run,Rush,0.0,Jake Palmer,,,,,,,Miguel Pavao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:34,1474,0,0,0,3,3,3,,,,,,,
14,Alfred St.,D,ASC,1,,2.0,2.0,2.0,10.0,-20.0,Coming Out,Pass,Incomplete,0.0,,Aaron Jenkins,Incomplete,S Broadwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:34,1474,0,0,0,3,3,3,,,,,,,
15,Alfred St.,D,ASC,1,,2.0,3.0,3.0,10.0,-20.0,Coming Out,Pass,Complete,17.0,,Aaron Jenkins,Complete,S Broadwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:34,1474,0,0,0,3,3,3,,,,,,,
16,Alfred St.,D,ASC,1,,2.0,4.0,1.0,10.0,-37.0,Gold Zone,Run,Rush,2.0,Aaron Jenkins,,,,,,,Laron Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:34,1474,0,0,0,3,3,3,face mask,ASC,Aaron Jenkins,,,,15.0
17,Alfred St.,D,ASC,1,,2.0,5.0,1.0,23.0,-24.0,Coming Out,Pass,Complete,14.0,,Aaron Jenkins,Complete,S Broadwater,,,,Jack Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:34,1474,0,0,0,3,3,3,,,,,,,
18,Alfred St.,D,ASC,1,,2.0,6.0,2.0,9.0,-38.0,Gold Zone,Run,Rush,0.0,Aaron Jenkins,,,,,,,Jacob Hartman,Stefan Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:34,1474,0,0,0,3,3,3,,,,,,,
19,Alfred St.,D,ASC,1,,2.0,7.0,3.0,9.0,-38.0,Gold Zone,Pass,Interception,0.0,,Aaron Jenkins,Interception,,,Laron Thomas,,Caleb Maier,,,,,,,Laron Thomas,16,38.0,,,,,,,,,,,,,,,,,,,,,,Interception,09:34,1474,0,0,0,3,3,3,,,,,,,
20,Alfred St.,O,GAL,1,,2.0,1.0,0.0,10.0,46.0,Go Zone,Run,Rush,4.0,Mikka Harvey,,,,,,,Jasiah Nichols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:14,1274,0,0,0,3,3,3,,,,,,,
21,Alfred St.,O,GAL,1,,2.0,2.0,2.0,6.0,42.0,Go Zone,Pass,Complete,2.0,,Timel Benton,Complete,B. Washington,,,,Anthony Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:14,1274,0,0,0,3,3,3,,,,,,,
22,Alfred St.,O,GAL,1,,2.0,3.0,3.0,4.0,40.0,Go Zone,Run,Rush,1.0,Cas Mastropaolo,,,,,,,Silas Egenlauf,T. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:14,1274,0,0,0,3,3,3,,,,,,,
23,Alfred St.,,GAL,1,,,,4.0,3.0,39.0,Go Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gallaudet,,,,,,,06:14,1274,0,0,0,3,3,3,,,,,,,
