PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Dean,K,GAL,1,,,,,,,,KO,Return,,,,,,,,,,,,,,,,TEAM ,0,32.0,J. Waterman,33.0,32.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Dean,D,DEAN,1,,1.0,1.0,0.0,10.0,-32.0,Gold Zone,Pass,Complete,7.0,,,Complete,,,,,Laron Thomas,Stefan Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Dean,D,DEAN,1,,1.0,2.0,2.0,3.0,-39.0,Gold Zone,Run,Rush,2.0,,,,,,,,A. Bojorquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Dean,D,DEAN,1,,1.0,3.0,3.0,1.0,-41.0,Gold Zone,Run,Rush,2.0,,,,,,,,R. Burford,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Dean,D,DEAN,1,,1.0,4.0,1.0,10.0,-43.0,Gold Zone,Run,Rush,2.0,,,,,,,,A. Bojorquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Dean,D,DEAN,1,,1.0,5.0,2.0,8.0,-45.0,Go Zone,Run,Rush,13.0,,,,,,,,Dalton Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Dean,D,DEAN,1,,1.0,6.0,1.0,10.0,42.0,Go Zone,Pass,Complete,6.0,,,Complete,,,,,Miguel Pavao,Michael Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Dean,D,DEAN,1,,1.0,7.0,2.0,4.0,36.0,Go Zone,Run,Rush,0.0,,,,,,,,A. Bojorquez,R. Burford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Dean,,DEAN,1,,,,3.0,4.0,36.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,offside defense,GAL,A. Bojorquez,,,,5.0
10,Dean,D,DEAN,1,,1.0,8.0,1.0,10.0,31.0,Take A Shot,Run,Rush,2.0,,,,,,,,Billy Haynes,A. Bojorquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
