PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Anna Maria,K,AMCATS,1,,,,,,,,KO Rec,Fair Catch,,,,,,,,,,,,,,,,,,,Drew Sinclair,37.0,28.0,Fair Catch,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Anna Maria,O,GAL,1,,1.0,1.0,0.0,10.0,-28.0,Gold Zone,Run,Rush,7.0,Mikka Harvey,,,,,,,Armstro Antoine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Anna Maria,O,GAL,1,,1.0,2.0,2.0,3.0,-35.0,Gold Zone,Run,Rush,2.0,Joseph Mendis,,,,,,,Jake Mangano,Kevin Supan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Anna Maria,O,GAL,1,,1.0,3.0,3.0,1.0,-37.0,Gold Zone,Run,Rush,4.0,Joseph Mendis,,,,,,,Dylan Diorio,Alvin Martin,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Anna Maria,O,GAL,1,,1.0,4.0,1.0,10.0,-41.0,Gold Zone,Run,Rush,49.0,Timel Benton,,,,,,,Swavaughn Small,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Anna Maria,O,GAL,1,,1.0,5.0,1.0,10.0,10.0,Red Zone,Run,Rush,0.0,Timel Benton,,,,,,,Alvin Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Anna Maria,O,GAL,1,,1.0,6.0,2.0,10.0,10.0,Red Zone,Run,Rush,8.0,Timel Benton,,,,,,,Danny George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Anna Maria,O,GAL,1,,1.0,7.0,3.0,2.0,2.0,Red Zone Low,Run,Rush,2.0,Joseph Mendis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Anna Maria,K,GAL,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J. Waterman,,,Good,,,,,,,,,11:30,1590,6,0,6,3,3,3,,,,,,,
10,Anna Maria,K,GAL,1,,,,,,,,KO,Return,,,,,,,,,,,True,Vincent recovered Marrone,,GAL,Antonio Mendoza,Vincent Marrone,0,41.0,J. Waterman,24.0,41.0,Return,,,,,,,,,,,,,,,,,,,11:30,1590,7,0,7,3,3,3,,,,,,,
