PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Huntingdon,K,GCQ,1,,,,,,,,KO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Huntingdon,K,GCQ,1,,,,,,,,KO,Return,,,,,,,,,,,,D Killingsworth,,,,,,,,5,-25.0,Cole kickoff Starr,45.0,-20.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Huntingdon,O,GCQ,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Complete,75.0,,,Bailey Baker,,,Complete,Tre Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Huntingdon,K,GCQ,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C. Haiduven,,,Good,,,,,,,,,14:44,1784,6,0,6,3,3,3,,,,,,,
5,Huntingdon,K,GCQ,1,,,,1.0,-35.0,-35.0,Gold Zone,KO,Return,,,,,,,,,,,,Xavier Sanders,,,,,,,Conner Bradford,7,30.0,Cade Ratliff,42.0,23.0,Return,,,,,,,,,,,,,,,,,,,14:44,1784,7,0,7,3,3,3,,,,,,,
6,Huntingdon,D,HC,1,,1.0,1.0,0.0,10.0,-30.0,Gold Zone,Run,Rush,3.0,Kaha McReynolds,right,,,,,,,,,James Pegues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:44,1784,0,7,7,3,3,3,,,,,,,
7,Huntingdon,D,HC,1,,1.0,2.0,2.0,7.0,-33.0,Gold Zone,Pass,Complete,4.0,,,,,,Complete,Zack Self,,,,James Pegues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:44,1784,0,7,7,3,3,3,,,,,,,
8,Huntingdon,D,HC,1,,1.0,3.0,3.0,3.0,-37.0,Gold Zone,Run,Rush,11.0,Kaha McReynolds,left,,,,,,,,,Tristian Bailey,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:44,1784,0,7,7,3,3,3,,,,,,,
9,Huntingdon,D,HC,1,,1.0,4.0,1.0,10.0,-48.0,Go Zone,Run,Rush,9.0,RJ White,right,,,,,,,,,Adam Lacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:44,1784,0,7,7,3,3,3,,,,,,,
10,Huntingdon,D,HC,1,,1.0,5.0,2.0,1.0,43.0,Go Zone,Run,Rush,6.0,Kaha McReynolds,right,,,,,,,,,James Pegues,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:44,1784,0,7,7,3,3,3,,,,,,,
11,Huntingdon,,HC,1,,,,1.0,10.0,37.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:44,1784,0,7,7,3,3,3,false start,HC,,,,,5.0
