PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Trinity (Tex.),K,TU,1,,,,,,,,KO,Return,,,,,,,,,,,,,,,,,,,,97,0.0,Cameron Welch,62.0,-3.0,Return,,,,,,,,,,,,,,True,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Trinity (Tex.),K,TLU,1,,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,Eli H: Gehman,,,,,,,,,,,,,,,,,,,,Blake kick Lin,,,Good,,,,,,,,,15:00,1800,6,0,-6,3,3,3,,,,,,,
3,Trinity (Tex.),K,TLU,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,Azariah Anderson,Raider Horn,,,,,,Eugene IV,17,-22.0,Blake kickoff Lin,60.0,-5.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,7,0,-7,3,3,3,,,,,,,
4,Trinity (Tex.),O,TU,1,,1.0,1.0,0.0,10.0,22.0,Take A Shot,Run,Rush,3.0,Jacob Forton,middle,,,,,,,,,Caleb Harmel,Mac Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:40,1780,0,7,-7,3,3,3,,,,,,,
5,Trinity (Tex.),O,TU,1,,1.0,2.0,2.0,7.0,25.0,Take A Shot,Pass,Complete,4.0,,,Seth Cosme,short,right,Complete,Aaron Sotelo,,,,Trey King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:40,1780,0,7,-7,3,3,3,,,,,,,
6,Trinity (Tex.),O,TU,1,,1.0,3.0,3.0,3.0,29.0,Take A Shot,Pass,Incomplete,0.0,,,Seth Cosme,short,right,Incomplete,Aaron Sotelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:40,1780,0,7,-7,3,3,3,,,,,,,
7,Trinity (Tex.),K,TU,1,,,,4.0,3.0,29.0,Take A Shot,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,,,,Cameron Welch,21.0,50.0,Out of bounds,,,,,,,,,,,,,,14:40,1780,0,7,-7,3,3,3,,,,,,,
8,Trinity (Tex.),D,TLU,1,,1.0,1.0,0.0,10.0,50.0,Go Zone,Run,Rush,6.0,No Huddle-Shotgun,middle,,,,,,,,,Caleb Giles,Joshua Stanton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:29,1709,7,0,-7,3,3,3,,,,,,,
9,Trinity (Tex.),D,TLU,1,,1.0,2.0,2.0,4.0,-44.0,Gold Zone,Pass,Complete,5.0,,,,short,middle,Complete,BJ for Stewart,,,,Eugene Robinson IV,Eddrin Rogers,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:29,1709,7,0,-7,3,3,3,,,,,,,
10,Trinity (Tex.),D,TLU,1,,1.0,3.0,1.0,10.0,-39.0,Gold Zone,Run,Rush,3.0,No Huddle-Shotgun,middle,,,,,,,,,Caleb Giles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:29,1709,7,0,-7,3,3,3,,,,,,,
