PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Gettysburg,K,GCFB,1,,,,,,,,KO,Return,,,,,,,,,,,,,,,,Sebastian Gibbs,26,-28.0,Beckett Leary,63.0,-2.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,holding,GCFB,Jake Waldo,,,,10.0
2,Gettysburg,D,JCFB,1,,1.0,1.0,0.0,10.0,18.0,Red Zone High,Pass,Incomplete,0.0,,,Incomplete,Sal DeBenedetto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Gettysburg,D,JCFB,1,,1.0,2.0,2.0,10.0,18.0,Red Zone High,Run,Rush,19.0,,,,,,,,Nathan Barron,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Gettysburg,D,JCFB,1,,1.0,3.0,1.0,10.0,37.0,Go Zone,Pass,Complete,9.0,,,Complete,,,,,Seth Bernstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Gettysburg,D,JCFB,1,,1.0,4.0,2.0,1.0,46.0,Go Zone,Run,Rush,2.0,Cagen Keir,,,,,,,Ethan Hurst,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Gettysburg,D,JCFB,1,,1.0,5.0,1.0,10.0,48.0,Go Zone,Pass,Complete,7.0,,,Complete,Max Schelling,,,,Noah Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Gettysburg,D,JCFB,1,,1.0,6.0,2.0,3.0,-45.0,Go Zone,Run,Rush,1.0,Cagen Keir,,,,,,,Seth Bernstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Gettysburg,D,JCFB,1,,1.0,7.0,3.0,2.0,-44.0,Gold Zone,Pass,Incomplete,0.0,,,Incomplete,Chris Vass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Gettysburg,K,JCFB,1,,,,4.0,2.0,-44.0,Gold Zone,Punt Rec,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,Doug Cummings,4.0,-40.0,Out of bounds,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Gettysburg,O,GCFB,1,,1.0,1.0,0.0,10.0,40.0,Go Zone,Run,Rush,1.0,Charles Debose,,,,,,,Jr. R. Cardaci,Kevin Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:33,1593,0,0,0,3,3,3,,,,,,,
