PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Susquehanna,K,SUSQFB,1,,,,,,,,KO Rec,Return,,,,,,,,,Garrett Swank,,,,,,,Charles Debose,23,33.0,Elijah Hoffman,55.0,10.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Susquehanna,O,JCFB,1,,1.0,1.0,0.0,10.0,-33.0,Gold Zone,Pass,Complete,2.0,,Aaron Golberg,Complete,Clay Spencer,,,,Sal Gurnari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Susquehanna,O,JCFB,1,,1.0,2.0,2.0,8.0,-35.0,Gold Zone,Run,Rush,3.0,Aaron Golberg,,,,,,,A. Scicchitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Susquehanna,O,JCFB,1,,1.0,3.0,3.0,5.0,-38.0,Gold Zone,Pass,Complete,11.0,,Aaron Golberg,Complete,Javon Heggs,,,,Naphtali Stine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Susquehanna,O,JCFB,1,,1.0,4.0,1.0,10.0,-49.0,Go Zone,Run,Rush,3.0,Charles Debose,,,,,,,Josh Buck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Susquehanna,O,JCFB,1,,1.0,5.0,2.0,7.0,48.0,Go Zone,Pass,Complete,14.0,,Aaron Golberg,Complete,Austin Nash,,,,David Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Susquehanna,O,JCFB,1,,1.0,6.0,1.0,10.0,34.0,Take A Shot,Run,Rush,6.0,Aaron Golberg,,,,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Susquehanna,O,JCFB,1,,1.0,7.0,2.0,4.0,28.0,Take A Shot,Pass,Sack,-4.0,,Aaron Golberg,Sack,,,,,Riley Gaughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Susquehanna,O,JCFB,1,,1.0,8.0,3.0,8.0,32.0,Take A Shot,Pass,Complete,2.0,,Aaron Golberg,Complete,Charles Debose,,,,John Nicosia,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Susquehanna,O,JCFB,1,,1.0,9.0,4.0,6.0,30.0,Take A Shot,Pass,Incomplete,0.0,,Aaron Golberg,Incomplete,Javon Heggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,15:00,1800,0,0,0,3,3,3,,,,,,,
