PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,#22 John Carroll,K,JCU,1,,,,,,,,KO Rec,,,,,,,,,,,,,,,,,,,,Grant Gonya,65.0,0.0,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,#22 John Carroll,O,ONU,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Complete,8.0,,Brody Hahn,Complete,Noah Miller,,,,Niko Rosso,Jake Bunofsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,#22 John Carroll,O,ONU,1,,1.0,2.0,2.0,2.0,-33.0,Gold Zone,Run,Rush,21.0,Brody Hahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,#22 John Carroll,O,ONU,1,,1.0,3.0,1.0,10.0,46.0,Go Zone,Pass,Complete,14.0,,Brody Hahn,Complete,Austin Eick,,,,Ross Valenti,Luke Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,#22 John Carroll,O,ONU,1,,1.0,4.0,1.0,10.0,32.0,Take A Shot,Pass,Complete,3.0,,Brody Hahn,Complete,Noah Miller,,,,Daniel Garcar,Hunter Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,#22 John Carroll,O,ONU,1,,1.0,5.0,2.0,7.0,29.0,Take A Shot,Pass,Incomplete,0.0,,Brody Hahn,Incomplete,Chase Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,#22 John Carroll,O,ONU,1,,1.0,6.0,3.0,7.0,29.0,Take A Shot,Run,Rush,4.0,Brody Hahn,,,,,,,Daniel Garcar,Bricker Thiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,#22 John Carroll,O,ONU,1,,1.0,7.0,4.0,3.0,25.0,Take A Shot,Pass,Incomplete,0.0,,Brody Hahn,Incomplete,Chase Rose,,,,Elijah Chungu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,15:00,1800,0,0,0,3,3,3,,,,,,,
9,#22 John Carroll,D,JCU,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,7.0,Demeriu Goodwin,,,,,,,Tyler Irigoyen,Josh Bever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:48,1608,0,0,0,3,3,3,,,,,,,
10,#22 John Carroll,D,JCU,1,,1.0,2.0,2.0,3.0,-32.0,Gold Zone,Run,Rush,6.0,Demeriu Goodwin,,,,,,,Josh Bever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:48,1608,0,0,0,3,3,3,,,,,,,
11,#22 John Carroll,D,JCU,1,,1.0,3.0,1.0,10.0,-38.0,Gold Zone,Pass,Complete,10.0,,Jake Floriea,Complete,Keyshawn Colmon,,,,Nate Dean,Johnny Rupp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:48,1608,0,0,0,3,3,3,unsportmanlike conduct,JCU,Keyshawn Colmon,,,,15.0
12,#22 John Carroll,D,JCU,1,,1.0,4.0,1.0,10.0,-33.0,Gold Zone,Pass,Complete,16.0,,Jake Floriea,Complete,Brennan Fugh,,,,Trevon Salter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:48,1608,0,0,0,3,3,3,personal foul,ONU,,,,,15.0
13,#22 John Carroll,D,JCU,1,,1.0,5.0,1.0,10.0,36.0,Go Zone,Pass,Complete,36.0,,Jake Floriea,Complete,Brennan Fugh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,11:48,1608,0,0,0,3,3,3,,,,,,,
14,#22 John Carroll,K,JCU,1,,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grant Gonya,,,Good,,,,,,,,,09:49,1489,6,0,-6,3,3,3,,,,,,,
15,#22 John Carroll,K,JCU,1,,,,,,,,KO Rec,,,,,,,,,,,,,,,,,,,,Grant Gonya,65.0,0.0,,,,,,,,,,,,,,,,,,,,09:49,1489,7,0,-7,3,3,3,,,,,,,
16,#22 John Carroll,O,ONU,1,,2.0,1.0,0.0,10.0,-25.0,Coming Out,Pass,Complete,7.0,,Brody Hahn,Complete,Austin Eick,,,,Brian Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:49,1489,0,7,-7,3,3,3,,,,,,,
17,#22 John Carroll,O,ONU,1,,2.0,2.0,2.0,3.0,-32.0,Gold Zone,Pass,Incomplete,0.0,,Brody Hahn,Incomplete,L.J. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:49,1489,0,7,-7,3,3,3,,,,,,,
18,#22 John Carroll,O,ONU,1,,2.0,3.0,3.0,3.0,-32.0,Gold Zone,Pass,Incomplete,0.0,,Brody Hahn,Incomplete,Austin Eick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:49,1489,0,7,-7,3,3,3,,,,,,,
19,#22 John Carroll,K,ONU,1,,,,4.0,3.0,-32.0,Gold Zone,Punt,,,,,,,,,,,,,,,,,,,,,,,,,Aaron Everhart,34.0,34.0,,,,,,,,,,,,,,,09:49,1489,0,7,-7,3,3,3,,,,,,,
20,#22 John Carroll,D,JCU,1,,2.0,1.0,0.0,10.0,-34.0,Gold Zone,Run,Rush,0.0,Demeriu Goodwin,,,,,,,K. Woodfork,Nichal Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:55,1435,7,0,-7,3,3,3,,,,,,,
21,#22 John Carroll,D,JCU,1,,2.0,2.0,2.0,10.0,-34.0,Gold Zone,Run,Rush,7.0,Demeriu Goodwin,,,,,,,Jevon Taylor,Peyton Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:55,1435,7,0,-7,3,3,3,,,,,,,
22,#22 John Carroll,D,JCU,1,,2.0,3.0,3.0,3.0,-41.0,Gold Zone,Run,Rush,4.0,Demeriu Goodwin,,,,,,,K. Woodfork,Jarrett Sitton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:55,1435,7,0,-7,3,3,3,,,,,,,
