PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Catholic,K,CATHU,1,,,,,,,KO Ret,Return,,,,,,,,,Harry Stinger,,,,,,,A. Caggianelli,6,15.0,Connor Gill,56.0,9.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,holding,EC,,,,,10.0
2,Catholic,O,EC,1,,1.0,1.0,0.0,10.0,-15.0,Run,Rush,1.0,John Kenney,,,,,,,Josh Webb,Luke Brautigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Catholic,O,EC,1,,1.0,2.0,2.0,9.0,-16.0,Pass,Complete,4.0,,Joe Leonard,Complete,Shane Aylward,,,,Matt Grant,Mason Stillwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Catholic,,EC,1,,,,3.0,5.0,-20.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,offside,CATHU,JP Kennedy,,,,5.0
5,Catholic,O,EC,1,,1.0,3.0,1.0,10.0,-25.0,Run,Rush,1.0,John Kenney,,,,,,,Jaegar Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Catholic,O,EC,1,,1.0,4.0,2.0,9.0,-26.0,Run,Rush,3.0,John Kenney,,,,,,,Gage Hurlbut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Catholic,,EC,1,,,,3.0,6.0,-29.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,offside,CATHU,Huey Bodger,,,,5.0
8,Catholic,O,EC,1,,1.0,5.0,3.0,1.0,-34.0,Run,Rush,2.0,John Kenney,,,,,,,Jaegar Wesley,Dieter Kerat,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Catholic,O,EC,1,,1.0,6.0,1.0,10.0,-36.0,Run,Rush,4.0,John Kenney,,,,,,,Huey Bodger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Catholic,O,EC,1,,1.0,7.0,2.0,6.0,-40.0,Pass,Incomplete,0.0,,Joe Leonard,Incomplete,John Kenney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
