PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Alvernia,K,KINGS,1,,,,,,,KO,Return,,,,,,,,,Robert Caldwell,,,,,,,Kyle Stanton,14,20.0,Kyle Prescavage,59.0,6.0,Return,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Alvernia,D,ALVERNIA,1,,1.0,1.0,0.0,10.0,-20.0,Pass,Incomplete,0.0,,Kevi Washington,Incomplete,Malcolm Carey,,,,Dylan White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Alvernia,D,ALVERNIA,1,,1.0,2.0,2.0,10.0,-20.0,Run,Rush,3.0,Malcolm Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Alvernia,D,ALVERNIA,1,,1.0,3.0,3.0,7.0,-23.0,Run,Rush,2.0,Kevi Washington,,,,,,,B. Mozeleski,Colin Hazelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Alvernia,K,ALVERNIA,1,,,,4.0,5.0,-25.0,Punt Ret,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,Ryan Long,20.0,-45.0,Out of bounds,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Alvernia,O,KINGS,1,,1.0,1.0,0.0,10.0,45.0,Run,Rush,7.0,Gabe Boccella,,,,,,,Tyzhir Morris,Pasqu. Savarese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:40,1720,0,0,0,3,3,3,,,,,,,
7,Alvernia,O,KINGS,1,,1.0,2.0,2.0,3.0,38.0,Pass,Incomplete,0.0,,Gabe Boccella,Incomplete,Brandon Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:40,1720,0,0,0,3,3,3,,,,,,,
8,Alvernia,O,KINGS,1,,1.0,3.0,3.0,3.0,38.0,Run,Rush,10.0,B. Robinson,,,,,,,Jakeem Jackson,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:40,1720,0,0,0,3,3,3,,,,,,,
9,Alvernia,O,KINGS,1,,1.0,4.0,1.0,10.0,28.0,Run,Rush,2.0,Gabe Boccella,,,,,,,Teyon Thorpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:40,1720,0,0,0,3,3,3,,,,,,,
10,Alvernia,,KINGS,1,,,,2.0,8.0,26.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:40,1720,0,0,0,3,3,3,false start,KINGS,,,,,5.0
11,Alvernia,O,KINGS,1,,1.0,5.0,2.0,13.0,31.0,Pass,Incomplete,0.0,,Gabe Boccella,Incomplete,Brandon Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:40,1720,0,0,0,3,3,3,,,,,,,
