PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
11,Stevenson,D,STE,1,,1.0,1.0,0.0,10.0,-6.0,Run,Rush,1.0,Kevin Joppy,,,,,,,Myles Shelton,Charles McCall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
12,Stevenson,D,STE,1,,1.0,2.0,2.0,9.0,-7.0,Pass,Complete,4.0,,Ryan Sedgwick,Complete,Matt Goetz,,,,Teone Sherrod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
13,Stevenson,D,STE,1,,1.0,3.0,3.0,5.0,-11.0,Pass,Complete,9.0,,Ryan Sedgwick,Complete,Steven Smothers,,,,Joseph Carchio,Tommy Gilmore,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
14,Stevenson,D,STE,1,,1.0,4.0,1.0,10.0,-20.0,Pass,Incomplete,0.0,,Ryan Sedgwick,Incomplete,Darian Littlejo,,,,E. Demosthene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
15,Stevenson,,STE,1,,,,2.0,10.0,-20.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:23,1583,0,0,0,3,3,3,offside,KINGS,,,,,5.0
16,Stevenson,D,STE,1,,1.0,5.0,2.0,5.0,-25.0,Run,Rush,0.0,Kevin Joppy,,,,,,,Jamil Thomas,B. Mozeleski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
17,Stevenson,D,STE,1,,1.0,6.0,3.0,5.0,-25.0,Pass,Complete,7.0,,Ryan Sedgwick,Complete,Brandon Booze,,,,Charles McCall,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
18,Stevenson,D,STE,1,,1.0,7.0,1.0,10.0,-32.0,Pass,Complete,13.0,,Ryan Sedgwick,Complete,Steven Smothers,,,,Myles Shelton,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
19,Stevenson,D,STE,1,,1.0,8.0,1.0,10.0,-45.0,Pass,Complete,25.0,,Ryan Sedgwick,Complete,Steven Smothers,,,,Joseph Carchio,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
20,Stevenson,D,STE,1,,1.0,9.0,1.0,10.0,30.0,Run,Rush,6.0,Kevin Joppy,,,,,,,B. Mozeleski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
21,Stevenson,D,STE,1,,1.0,10.0,2.0,4.0,24.0,Pass,Complete,0.0,,Ryan Sedgwick,Complete,Steven Smothers,,,,B. Mozeleski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
22,Stevenson,D,STE,1,,1.0,11.0,3.0,4.0,24.0,Pass,Complete,17.0,,Ryan Sedgwick,Complete,Steven Smothers,,,,Tommy Gilmore,Charles McCall,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
23,Stevenson,D,STE,1,,1.0,12.0,1.0,7.0,7.0,Run,Rush,7.0,Kevin Joppy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,11:23,1583,0,0,0,3,3,3,,,,,,,
24,Stevenson,K,STE,1,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brody Campbell,,,Good,,,,,,,,,05:56,1256,6,0,-6,3,3,3,,,,,,,
25,Stevenson,K,STE,1,,,,1.0,-35.0,-35.0,KO Ret,Return,,,,,,,,,Demetrius Salle,Jaiheem Henders,,,,,,Gabe Boccella,39,43.0,Zachary Rutsch,61.0,4.0,Return,,,,,,,,,,,,,,,,,,05:56,1256,7,0,-7,3,3,3,,,,,,,
26,Stevenson,O,KINGS,1,,2.0,1.0,0.0,10.0,-43.0,Pass,Incomplete,0.0,,Tekoah Guedes,Incomplete,Gabe Boccella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:46,1246,0,7,-7,3,3,3,,,,,,,
27,Stevenson,O,KINGS,1,,2.0,2.0,2.0,10.0,-43.0,Run,Rush,3.0,B. Robinson,,,,,,,Mario McIntyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:46,1246,0,7,-7,3,3,3,,,,,,,
28,Stevenson,O,KINGS,1,,2.0,3.0,3.0,7.0,-46.0,Run,Rush,12.0,Tekoah Guedes,,,,,,,Tyson Blakeney,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:46,1246,0,7,-7,3,3,3,,,,,,,
29,Stevenson,O,KINGS,1,,2.0,4.0,1.0,10.0,42.0,Run,Rush,3.0,B. Robinson,,,,,,,Brennen Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:46,1246,0,7,-7,3,3,3,,,,,,,
30,Stevenson,O,KINGS,1,,2.0,5.0,2.0,7.0,39.0,Run,Rush,7.0,Shemar Ellis,,,,,,,,,True,Shemar Ellis,Orion Twitty,STE,Sean Sullivan,,,29.0,,,,,,,,,,,,,,,,,,,,,Fumble,05:46,1246,0,7,-7,3,3,3,,,,,,,
31,Stevenson,D,STE,1,,2.0,1.0,0.0,10.0,-29.0,Pass,Complete,14.0,,Ryan Sedgwick,Complete,Darian Littlejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:49,1129,7,0,-7,3,3,3,,,,,,,
32,Stevenson,D,STE,1,,2.0,2.0,1.0,10.0,-43.0,Run,Rush,4.0,Brandon Walker,,,,,,,B. Mozeleski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:49,1129,7,0,-7,3,3,3,,,,,,,
33,Stevenson,D,STE,1,,2.0,3.0,2.0,6.0,-47.0,Pass,Complete,1.0,,Ryan Sedgwick,Complete,Steven Smothers,,,,E. Demosthene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:49,1129,7,0,-7,3,3,3,,,,,,,
34,Stevenson,,STE,1,,,,3.0,5.0,-48.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:49,1129,7,0,-7,3,3,3,offside,KINGS,,,,,5.0
35,Stevenson,D,STE,1,,2.0,4.0,1.0,10.0,47.0,Run,Rush,1.0,Brandon Walker,,,,,,,Antione Felder,Dylan White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:49,1129,7,0,-7,3,3,3,,,,,,,
36,Stevenson,,STE,1,,,,2.0,9.0,46.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:49,1129,7,0,-7,3,3,3,false start,STE,,,,,5.0
37,Stevenson,D,STE,1,,2.0,5.0,2.0,14.0,-49.0,Pass,Incomplete,0.0,,Ryan Sedgwick,Incomplete,Darian Littlejo,,,,E. Demosthene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:49,1129,7,0,-7,3,3,3,,,,,,,
38,Stevenson,D,STE,1,,2.0,6.0,3.0,14.0,-49.0,Run,Rush,12.0,Ryan Sedgwick,,,,,,,Charles McCall,Joseph Carchio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:49,1129,7,0,-7,3,3,3,,,,,,,
39,Stevenson,D,STE,1,,2.0,7.0,4.0,2.0,39.0,Pass,Incomplete,0.0,,Matt Goetz,Incomplete,Steven Smothers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,03:49,1129,7,0,-7,3,3,3,,,,,,,
40,Stevenson,O,KINGS,1,,3.0,1.0,0.0,10.0,-39.0,Run,Rush,1.0,Tekoah Guedes,,,,,,,Josh Siegenthal,Brennen Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:20,920,0,7,-7,3,3,3,,,,,,,
41,Stevenson,O,KINGS,2,,3.0,2.0,2.0,9.0,-40.0,Pass,Complete,3.0,,Tekoah Guedes,Complete,B. Robinson,,,,Isaiah Snead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,7,-7,3,3,3,,,,,,,
42,Stevenson,O,KINGS,2,,3.0,3.0,3.0,6.0,-43.0,Run,Rush,-1.0,Tekoah Guedes,,,,,,,Don Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,900,0,7,-7,3,3,3,,,,,,,
43,Stevenson,K,KINGS,2,,,,4.0,7.0,-42.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,Anthony Prato,31.0,27.0,,,,,,,,,,,,,,,15:00,900,0,7,-7,3,3,3,,,,,,,
44,Stevenson,D,STE,2,,3.0,1.0,0.0,10.0,-27.0,Run,Rush,3.0,Kevin Joppy,,,,,,,Dylan White,B. Mozeleski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:29,809,7,0,-7,3,3,3,,,,,,,
45,Stevenson,D,STE,2,,3.0,2.0,2.0,7.0,-30.0,Run,Rush,6.0,Steven Smothers,,,,,,,Alex Tristan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:29,809,7,0,-7,3,3,3,,,,,,,
46,Stevenson,D,STE,2,,3.0,3.0,3.0,1.0,-36.0,Pass,Incomplete,0.0,,Ryan Sedgwick,Incomplete,Tylor Blake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:29,809,7,0,-7,3,3,3,,,,,,,
47,Stevenson,K,STE,2,,,,4.0,1.0,-36.0,Punt Ret,Return,,,,,,,,,Alexander Brown,,,,,,,Gabe Boccella,2,25.0,,,,,Kevin Sheehan,41.0,23.0,Return,,,,,,,,,,,,,,13:29,809,7,0,-7,3,3,3,holding,KINGS,,,,,10.0
48,Stevenson,O,KINGS,2,,4.0,1.0,0.0,10.0,-15.0,Run,Rush,3.0,Shemar Ellis,,,,,,,Ethan Joseph,Jason Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:18,738,0,7,-7,3,3,3,,,,,,,
49,Stevenson,O,KINGS,2,,4.0,2.0,2.0,7.0,-18.0,Run,Rush,9.0,Shemar Ellis,,,,,,,Brennen Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,12:18,738,0,7,-7,3,3,3,holding,KINGS,,,,,9.0
50,Stevenson,O,KINGS,2,,4.0,3.0,2.0,16.0,-9.0,Pass,Incomplete,0.0,,Tyler Moore,Incomplete,Gabe Boccella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:18,738,0,7,-7,3,3,3,,,,,,,
51,Stevenson,O,KINGS,2,,4.0,4.0,3.0,16.0,-9.0,Run,Rush,13.0,Tyler Moore,,,,,,,Sean Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:18,738,0,7,-7,3,3,3,,,,,,,
52,Stevenson,,KINGS,2,,,,4.0,3.0,-22.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,King's College,,,,,,,12:18,738,0,7,-7,3,3,3,,,,,,,
53,Stevenson,O,KINGS,2,,4.0,5.0,4.0,3.0,-22.0,Run,Rush,16.0,B. Mozeleski,,,,,,,Steven Smothers,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:15,615,0,7,-7,2,2,3,,,,,,,
54,Stevenson,O,KINGS,2,,4.0,6.0,1.0,10.0,-38.0,Pass,Incomplete,0.0,,Tyler Moore,Incomplete,Gabe Boccella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,10:15,615,0,7,-7,2,2,3,holding,KINGS,,,,,10.0
55,Stevenson,O,KINGS,2,,4.0,7.0,1.0,20.0,-28.0,Run,Rush,1.0,Shemar Ellis,,,,,,,Jacob Baytoff,Brennen Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:15,615,0,7,-7,2,2,3,,,,,,,
56,Stevenson,O,KINGS,2,,4.0,8.0,2.0,19.0,-29.0,Pass,Incomplete,0.0,,Tyler Moore,Incomplete,Tyler Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:15,615,0,7,-7,2,2,3,,,,,,,
57,Stevenson,O,KINGS,2,,4.0,9.0,3.0,19.0,-29.0,Pass,Complete,2.0,,Tyler Moore,Complete,Gabe Boccella,,,,Tyson Blakeney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:15,615,0,7,-7,2,2,3,,,,,,,
58,Stevenson,K,KINGS,2,,,,4.0,17.0,-31.0,Punt,Return,,,,,,,,,Ryan McCombs,,,,,,,Steven Smothers,9,47.0,,,,,Anthony Prato,31.0,38.0,Return,,,,,,,,,,,,,,10:15,615,0,7,-7,2,2,3,,,,,,,
59,Stevenson,D,STE,2,,4.0,1.0,0.0,10.0,-47.0,Run,Rush,3.0,Brandon Walker,,,,,,,Matthew Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:46,466,7,0,-7,2,3,2,,,,,,,
60,Stevenson,D,STE,2,,4.0,2.0,2.0,7.0,-50.0,Pass,Complete,13.0,,Ryan Sedgwick,Complete,Darian Littlejo,,,,E. Demosthene,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:46,466,7,0,-7,2,3,2,,,,,,,
61,Stevenson,D,STE,2,,4.0,3.0,1.0,10.0,37.0,Run,Rush,6.0,Brandon Walker,,,,,,,Colin Hazelton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:46,466,7,0,-7,2,3,2,,,,,,,
62,Stevenson,D,STE,2,,4.0,4.0,2.0,4.0,31.0,Run,Rush,2.0,Brandon Walker,,,,,,,Mike Karycinski,Charles McCall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:46,466,7,0,-7,2,3,2,,,,,,,
63,Stevenson,D,STE,2,,4.0,5.0,3.0,2.0,29.0,Run,Rush,17.0,Matt Goetz,,,,,,,Joseph Carchio,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:46,466,7,0,-7,2,3,2,,,,,,,
64,Stevenson,D,STE,2,,4.0,6.0,1.0,10.0,12.0,Run,Rush,3.0,Matt Goetz,,,,,,,Dylan White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:46,466,7,0,-7,2,3,2,,,,,,,
65,Stevenson,D,STE,2,,4.0,7.0,2.0,7.0,9.0,Run,Rush,4.0,Brandon Walker,,,,,,,B. Mozeleski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:46,466,7,0,-7,2,3,2,,,,,,,
66,Stevenson,D,STE,2,,4.0,8.0,3.0,3.0,5.0,Pass,Interception,0.0,,Ryan Sedgwick,Interception,,,E. Demosthene,,,,,,,,,E. Demosthene,0,0.0,,,,,,,,,,,,,,,,,,,,,Interception,07:46,466,7,0,-7,2,3,2,,,,,,,
67,Stevenson,O,KINGS,2,,5.0,1.0,0.0,10.0,-20.0,Run,Rush,4.0,Shemar Ellis,,,,,,,Mario McIntyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:45,225,0,7,-7,2,2,3,,,,,,,
68,Stevenson,O,KINGS,2,,5.0,2.0,2.0,6.0,-24.0,Run,Rush,14.0,Shemar Ellis,,,,,,,Garston Banks,Marvin Manassa,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:45,225,0,7,-7,2,2,3,,,,,,,
69,Stevenson,O,KINGS,2,,5.0,3.0,1.0,10.0,-38.0,Run,Rush,5.0,Tekoah Guedes,,,,,,,Don Jones,Mario McIntyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:45,225,0,7,-7,2,2,3,,,,,,,
70,Stevenson,O,KINGS,2,,5.0,4.0,2.0,5.0,-43.0,Run,Rush,0.0,Korey Hazel,,,,,,,Don Jones,Brennen Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:45,225,0,7,-7,2,2,3,,,,,,,
71,Stevenson,O,KINGS,2,,5.0,5.0,3.0,5.0,-43.0,Pass,Complete,9.0,,Tekoah Guedes,Complete,Gabe Boccella,,,,Sean Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,03:45,225,0,7,-7,2,2,3,,,,,,,
72,Stevenson,O,KINGS,2,,5.0,6.0,1.0,10.0,48.0,Pass,Incomplete,0.0,,Tekoah Guedes,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:45,225,0,7,-7,2,2,3,,,,,,,
73,Stevenson,O,KINGS,2,,5.0,7.0,2.0,10.0,48.0,Pass,Incomplete,0.0,,Tekoah Guedes,Incomplete,Shemar Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:45,225,0,7,-7,2,2,3,,,,,,,
74,Stevenson,,KINGS,2,,,,3.0,10.0,48.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stevenson,,,,,,,03:45,225,0,7,-7,2,2,3,,,,,,,
75,Stevenson,O,KINGS,2,,5.0,8.0,3.0,10.0,48.0,Run,Rush,13.0,Tekoah Guedes,,,,,,,Isaiah Snead,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,01:10,70,0,7,-7,2,2,2,,,,,,,
76,Stevenson,O,KINGS,2,,5.0,9.0,1.0,10.0,35.0,Run,Rush,7.0,Tekoah Guedes,,,,,,,Corey Jones-Pen,Sean Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:10,70,0,7,-7,2,2,2,,,,,,,
77,Stevenson,,KINGS,2,,,,2.0,3.0,28.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,King's College,,,,,,,01:10,70,0,7,-7,2,2,2,,,,,,,
78,Stevenson,O,KINGS,2,,5.0,10.0,2.0,3.0,28.0,Pass,Complete,4.0,,Tekoah Guedes,Complete,Shemar Ellis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,00:47,47,0,7,-7,1,1,2,,,,,,,
79,Stevenson,O,KINGS,2,,5.0,11.0,1.0,10.0,24.0,Pass,Complete,12.0,,Tekoah Guedes,Complete,Tyler Carey,,,,Cory Nowlan,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,00:47,47,0,7,-7,1,1,2,,,,,,,
80,Stevenson,O,KINGS,2,,5.0,12.0,1.0,10.0,12.0,Pass,Incomplete,0.0,,Tekoah Guedes,Incomplete,Tyler Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:47,47,0,7,-7,1,1,2,,,,,,,
81,Stevenson,O,KINGS,2,,5.0,13.0,2.0,10.0,12.0,Pass,Complete,3.0,,Tekoah Guedes,Complete,Shemar Ellis,,,,Josh Siegenthal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Half,00:47,47,0,7,-7,1,1,2,,,,,,,
82,Stevenson,,KINGS,2,,,,3.0,7.0,9.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,King's College,,,,,,,00:47,47,0,7,-7,1,1,2,,,,,,,
83,Stevenson,,KINGS,2,,,,3.0,7.0,9.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:03,3,0,7,-7,0,0,2,false start,KINGS,,,,,5.0
84,Stevenson,,KINGS,2,,,,3.0,12.0,14.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stevenson,,,,,,,00:03,3,0,7,-7,0,0,2,,,,,,,
85,Stevenson,K,KINGS,2,,,,3.0,12.0,14.0,FG,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Prescavage,32.0,Good,,,,,,,,,,00:03,3,0,7,-7,0,0,1,12 men on the field,STE,,,,,12.0
86,Stevenson,K,KINGS,3,,,,,,,KO,Out of bounds,,,,,,,,,,,,,,,,,,,Kyle Prescavage,58.0,7.0,Out of bounds,,,,,,,,,,,,,,,,,,15:00,1800,3,7,-4,3,3,3,,,,,,,
87,Stevenson,D,STE,3,,5.0,1.0,0.0,10.0,-35.0,Run,Rush,0.0,Kevin Joppy,,,,,,,Mike Karycinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,7,3,-4,3,3,3,,,,,,,
88,Stevenson,D,STE,3,,5.0,2.0,2.0,10.0,-35.0,Pass,Complete,65.0,,Ryan Sedgwick,Complete,Darian Littlejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,15:00,1800,7,3,-4,3,3,3,,,,,,,
89,Stevenson,K,STE,3,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brody Campbell,,,Good,,,,,,,,,14:18,1758,13,3,-10,3,3,3,,,,,,,
90,Stevenson,K,STE,3,,,,1.0,-35.0,-35.0,KO Ret,Return,,,,,,,,,Gavin Shields,,,,,,,Gabe Boccella,26,32.0,Zachary Rutsch,59.0,6.0,Return,,,,,,,,,,,,,,,,,,14:18,1758,14,3,-11,3,3,3,,,,,,,
91,Stevenson,O,KINGS,3,,6.0,1.0,0.0,10.0,-32.0,Run,Rush,9.0,Shemar Ellis,,,,,,,Orion Twitty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:11,1751,3,14,-11,3,3,3,,,,,,,
92,Stevenson,O,KINGS,3,,6.0,2.0,2.0,1.0,-41.0,Pass,Incomplete,0.0,,Tyler Moore,Incomplete,Joe Herman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:11,1751,3,14,-11,3,3,3,,,,,,,
93,Stevenson,O,KINGS,3,,6.0,3.0,3.0,1.0,-41.0,Run,Rush,-1.0,Shemar Ellis,,,,,,,Brennen Wright,Ethan Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:11,1751,3,14,-11,3,3,3,,,,,,,
94,Stevenson,K,KINGS,3,,,,4.0,2.0,-40.0,Punt,Return,,,,,,,,,Brandon Cohen,,,,,,,Steven Smothers,6,28.0,,,,,Anthony Prato,38.0,22.0,Return,,,,,,,,,,,,,,14:11,1751,3,14,-11,3,3,3,,,,,,,
95,Stevenson,D,STE,3,,6.0,1.0,0.0,10.0,-28.0,Pass,Complete,3.0,,Ryan Sedgwick,Complete,Darian Littlejo,,,,Joseph Carchio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:27,1647,14,3,-11,3,3,3,,,,,,,
96,Stevenson,D,STE,3,,6.0,2.0,2.0,13.0,-25.0,Pass,Incomplete,0.0,,Ryan Sedgwick,Incomplete,Brandon Booze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:27,1647,14,3,-11,3,3,3,,,,,,,
97,Stevenson,D,STE,3,,6.0,3.0,3.0,13.0,-25.0,Pass,Complete,13.0,,Ryan Sedgwick,Complete,Darian Littlejo,,,,E. Demosthene,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:27,1647,14,3,-11,3,3,3,,,,,,,
