PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Martin Luther,K,MLCFB,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,,,,,Ashton Moultrie,14,23.0,Josh Kehren,56.0,9.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Martin Luther,O,GUFB,1,,1.0,1.0,0.0,10.0,-23.0,Coming Out,Pass,Complete,77.0,,C. Butterfield,Complete,Paul Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,14:55,1795,0,0,0,3,3,3,,,,,,,
3,Martin Luther,K,GUFB,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Hermo,,,Good,,,,,,,,,14:44,1784,6,0,6,3,3,3,,,,,,,
4,Martin Luther,K,GUFB,1,,,,,,,,KO,Return,,,,,,,,,Lawrence Harris,Matthew Binion,,,,,,Aiden Holien,21,40.0,Lucas Hermo,46.0,19.0,Return,,,,,,,,,,,,,,,,,,,14:44,1784,7,0,7,3,3,3,,,,,,,
5,Martin Luther,D,MLCFB,1,,1.0,1.0,0.0,10.0,-40.0,Gold Zone,Run,Rush,6.0,Zach Arndt,,,,,,,Thomas Linnear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:38,1778,0,7,7,3,3,3,,,,,,,
6,Martin Luther,D,MLCFB,1,,1.0,2.0,2.0,4.0,-46.0,Go Zone,Pass,Complete,2.0,,Max Nordlie,Complete,Joshuah Kren,,,,Abdul Muhammad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:38,1778,0,7,7,3,3,3,,,,,,,
7,Martin Luther,D,MLCFB,1,,1.0,3.0,3.0,6.0,-44.0,Gold Zone,Run,Rush,2.0,Carso Oestreich,,,,,,,Lakari Benjamin,Javiera Bovell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:38,1778,0,7,7,3,3,3,,,,,,,
8,Martin Luther,D,MLCFB,1,,1.0,4.0,4.0,4.0,-46.0,Go Zone,Pass,Complete,8.0,,Max Nordlie,Complete,Zach Arndt,,,,Thomas Linnear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:38,1778,0,7,7,3,3,3,,,,,,,
9,Martin Luther,D,MLCFB,1,,1.0,5.0,1.0,10.0,46.0,Go Zone,Run,Rush,5.0,Zach Arndt,,,,,,,Lakari Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:38,1778,0,7,7,3,3,3,,,,,,,
10,Martin Luther,D,MLCFB,1,,1.0,6.0,2.0,5.0,41.0,Go Zone,Run,Rush,2.0,Joshuah Kren,,,,,,,Dewayne Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:38,1778,0,7,7,3,3,3,,,,,,,
11,Martin Luther,D,MLCFB,1,,1.0,7.0,3.0,3.0,39.0,Go Zone,Run,Rush,-3.0,Carso Oestreich,,,,,,,Dewayne Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:38,1778,0,7,7,3,3,3,,,,,,,
12,Martin Luther,D,MLCFB,1,,1.0,8.0,4.0,6.0,42.0,Go Zone,Pass,Incomplete,0.0,,Max Nordlie,Incomplete,Joshuah Kren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,14:38,1778,0,7,7,3,3,3,,,,,,,
13,Martin Luther,O,GUFB,1,,2.0,1.0,0.0,10.0,-42.0,Gold Zone,Run,Rush,6.0,Paul Garrett,,,,,,,Ben Washburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:15,1515,7,0,7,3,3,3,holding,GUFB,,,,,10.0
14,Martin Luther,O,GUFB,1,,2.0,2.0,1.0,14.0,-38.0,Gold Zone,Run,Rush,1.0,Paul Garrett,,,,,,,Jacob Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:15,1515,7,0,7,3,3,3,,,,,,,
15,Martin Luther,O,GUFB,1,,2.0,3.0,2.0,13.0,-39.0,Gold Zone,Pass,Incomplete,0.0,,C. Butterfield,Incomplete,Delrey Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:15,1515,7,0,7,3,3,3,,,,,,,
16,Martin Luther,O,GUFB,1,,2.0,4.0,3.0,13.0,-39.0,Gold Zone,Run,Rush,16.0,Paul Garrett,,,,,,,Ben Arndt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:15,1515,7,0,7,3,3,3,,,,,,,
17,Martin Luther,O,GUFB,1,,2.0,5.0,1.0,10.0,45.0,Go Zone,Run,Rush,2.0,Adrian Hinton,,,,,,,Brice Guse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:15,1515,7,0,7,3,3,3,,,,,,,
18,Martin Luther,O,GUFB,1,,2.0,6.0,2.0,8.0,43.0,Go Zone,Run,Rush,2.0,Adrian Hinton,,,,,,,Noah Nordlie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:15,1515,7,0,7,3,3,3,,,,,,,
19,Martin Luther,O,GUFB,1,,2.0,7.0,3.0,6.0,41.0,Go Zone,Run,Rush,1.0,Paul Garrett,,,,,,,Jacob Lewis,Adam Arrowsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:15,1515,7,0,7,3,3,3,,,,,,,
20,Martin Luther,O,GUFB,1,,2.0,8.0,4.0,5.0,40.0,Go Zone,Run,Rush,4.0,C. Butterfield,,,,,,,Adam Arrowsmith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,10:15,1515,7,0,7,3,3,3,,,,,,,
21,Martin Luther,D,MLCFB,1,,2.0,1.0,0.0,10.0,-36.0,Gold Zone,Run,Rush,0.0,Max Nordlie,,,,,,,Ashton Moultrie,Dewayne Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:36,1296,0,7,7,3,3,3,,,,,,,
22,Martin Luther,D,MLCFB,1,,2.0,2.0,2.0,10.0,-36.0,Gold Zone,Run,Rush,1.0,Carso Oestreich,,,,,,,J. Apple-Gibbs,Greg Urbanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:36,1296,0,7,7,3,3,3,,,,,,,
23,Martin Luther,D,MLCFB,1,,2.0,3.0,3.0,9.0,-37.0,Gold Zone,Pass,Complete,5.0,,Max Nordlie,Complete,Mike Radue,,,,Dewayne Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,06:36,1296,0,7,7,3,3,3,,,,,,,
24,Martin Luther,K,MLCFB,1,,,,4.0,4.0,-42.0,Gold Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,Mike Radue,48.0,10.0,,,,,,,,,,,,,,,06:36,1296,0,7,7,3,3,3,,,,,,,
25,Martin Luther,O,GUFB,1,,3.0,1.0,0.0,10.0,-10.0,Backed Up,Run,Rush,10.0,Paul Garrett,,,,,,,Nathan Golisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:19,1159,7,0,7,3,3,3,,,,,,,
26,Martin Luther,O,GUFB,1,,3.0,2.0,1.0,10.0,-20.0,Coming Out,Run,Rush,4.0,Paul Garrett,,,,,,,Noah Nordlie,Jon Vandenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:19,1159,7,0,7,3,3,3,,,,,,,
27,Martin Luther,O,GUFB,1,,3.0,3.0,2.0,6.0,-24.0,Coming Out,Run,Rush,7.0,C. Butterfield,,,,,,,Nathan Golisch,Aiden Holien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:19,1159,7,0,7,3,3,3,,,,,,,
28,Martin Luther,O,GUFB,1,,3.0,4.0,1.0,10.0,-31.0,Gold Zone,Pass,Incomplete,0.0,,C. Butterfield,Incomplete,C. Broyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:19,1159,7,0,7,3,3,3,,,,,,,
29,Martin Luther,O,GUFB,1,,3.0,5.0,2.0,10.0,-31.0,Gold Zone,Run,Rush,8.0,Paul Garrett,,,,,,,Noah Nordlie,Ben Washburn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:19,1159,7,0,7,3,3,3,,,,,,,
30,Martin Luther,O,GUFB,1,,3.0,6.0,3.0,2.0,-39.0,Gold Zone,Run,Rush,0.0,Adrian Hinton,,,,,,,Ben Riegsecker,Brice Guse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,04:19,1159,7,0,7,3,3,3,,,,,,,
31,Martin Luther,K,GUFB,1,,,,4.0,2.0,-39.0,Gold Zone,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,Dylan Carns,38.0,23.0,Out of bounds,,,,,,,,,,,,,,04:19,1159,7,0,7,3,3,3,,,,,,,
32,Martin Luther,D,MLCFB,1,,3.0,1.0,0.0,10.0,-23.0,Coming Out,Pass,Incomplete,0.0,,Max Nordlie,Incomplete,Mason Cox,,,,Isaac Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:08,968,0,7,7,3,3,3,,,,,,,
33,Martin Luther,D,MLCFB,1,,3.0,2.0,2.0,10.0,-23.0,Coming Out,Run,Rush,10.0,Joshuah Kren,,,,,,,Greg Urbanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:08,968,0,7,7,3,3,3,,,,,,,
34,Martin Luther,D,MLCFB,1,,3.0,3.0,1.0,10.0,-33.0,Gold Zone,Run,Rush,2.0,Max Nordlie,,,,,,,Thomas Linnear,Brandon Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:08,968,0,7,7,3,3,3,,,,,,,
35,Martin Luther,D,MLCFB,2,,3.0,4.0,2.0,8.0,-35.0,Gold Zone,Run,Rush,5.0,Carso Oestreich,,,,,,,Turjon McLaurin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,7,7,3,3,3,,,,,,,
36,Martin Luther,D,MLCFB,2,,3.0,5.0,3.0,3.0,-40.0,Gold Zone,Run,Rush,13.0,Carso Oestreich,,,,,,,Ashton Moultrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,7,7,3,3,3,,,,,,,
37,Martin Luther,D,MLCFB,2,,3.0,6.0,1.0,10.0,47.0,Go Zone,Run,Rush,3.0,Carso Oestreich,,,,,,,Turjon McLaurin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,7,7,3,3,3,,,,,,,
38,Martin Luther,D,MLCFB,2,,3.0,7.0,2.0,7.0,44.0,Go Zone,Run,Rush,2.0,Joshuah Kren,,,,,,,Turjon McLaurin,Lakari Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,7,7,3,3,3,,,,,,,
39,Martin Luther,,MLCFB,2,,,,3.0,5.0,42.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,7,7,3,3,3,false start,MLCFB,Andre Owczarzak,,,,5.0
40,Martin Luther,D,MLCFB,2,,3.0,8.0,3.0,10.0,47.0,Go Zone,Pass,Complete,29.0,,Max Nordlie,Complete,Mike Radue,,,,Greg Urbanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,7,7,3,3,3,,,,,,,
