PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Crown (Minn.),K,CCFB,1,,,,,,,,KO Rec,Return,,,,,,,,,Josh Wallace,,,,,,,Ashton Moultrie,6,36.0,Jonah Osborne,35.0,30.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Crown (Minn.),O,GUFB,1,,1.0,1.0,0.0,10.0,-36.0,Gold Zone,Pass,Incomplete,0.0,,C. Butterfield,Incomplete,Paul Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Crown (Minn.),O,GUFB,1,,1.0,2.0,2.0,10.0,-36.0,Gold Zone,Run,Rush,-3.0,C. Butterfield,,,,,,,,,True,C. Butterfield,,CCFB,Quis Icon,,,,,,,,,,,,,,,,,,,,,,,,,Fumble,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Crown (Minn.),D,CCFB,1,,1.0,1.0,0.0,10.0,32.0,Take A Shot,Run,Rush,-3.0,Avor Caruthers,,,,,,,Dewayne Garrett,Lakari Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:48,1788,0,0,0,3,3,3,,,,,,,
5,Crown (Minn.),D,CCFB,1,,1.0,2.0,2.0,13.0,35.0,Take A Shot,Pass,Complete,1.0,,Jared Gilmore,Complete,Cole Mistretta,,,,Isaac Green,Lakari Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:48,1788,0,0,0,3,3,3,,,,,,,
6,Crown (Minn.),D,CCFB,1,,1.0,3.0,3.0,12.0,34.0,Take A Shot,Pass,Incomplete,0.0,,Jared Gilmore,Incomplete,Cole Mistretta,,,,Greg Urbanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:48,1788,0,0,0,3,3,3,,,,,,,
7,Crown (Minn.),D,CCFB,1,,1.0,4.0,4.0,12.0,34.0,Take A Shot,Pass,Complete,31.0,,Jared Gilmore,Complete,Cole Mistretta,,,,Greg Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:48,1788,0,0,0,3,3,3,,,,,,,
8,Crown (Minn.),D,CCFB,1,,1.0,5.0,1.0,3.0,3.0,Red Zone Low,Run,Rush,0.0,Avor Caruthers,,,,,,,,,True,Avor Caruthers,Terrance Brown,GUFB,Terrance Brown,,1,3.0,,,,,,,,,,,,,,,,,,,True,,,,14:48,1788,0,0,0,3,3,3,offside,GUFB,,,,,1.0
9,Crown (Minn.),O,GUFB,1,,2.0,1.0,0.0,-2.0,-2.0,Backed Up,Pass,Complete,2.0,,Jared Gilmore,Complete,Cole Mistretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,12:35,1655,0,0,0,3,3,3,,,,,,,
10,Crown (Minn.),K,GUFB,1,,,,,,,,Extra Pt.,Blocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonah Osborne,,,Blocked,,,,,,,,,12:35,1655,6,0,6,3,3,3,,,,,,,
11,Crown (Minn.),K,GUFB,1,,,,,,,,KO,Return,,,,,,,,,Terry Warner,,,,,,,,,-37.0,Jonah Osborne,27.0,-38.0,Return,,,,,,,,,,,,,,,,,,,12:35,1655,6,0,6,3,3,3,,,,,,,
12,Crown (Minn.),O,GUFB,1,,3.0,1.0,0.0,10.0,-37.0,Gold Zone,Run,Rush,63.0,Paul Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,12:33,1653,6,0,6,3,3,3,,,,,,,
13,Crown (Minn.),K,GUFB,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Hermo,,,Good,,,,,,,,,12:22,1642,12,0,12,3,3,3,,,,,,,
14,Crown (Minn.),K,GUFB,1,,,,,,,,KO,Return,,,,,,,,,Logan Kirk,,,,,,,Cole Mistretta,25,36.0,Lucas Hermo,54.0,11.0,Return,,,,,,,,,,,,,,,,,,,12:22,1642,13,0,13,3,3,3,,,,,,,
15,Crown (Minn.),D,CCFB,1,,2.0,1.0,0.0,10.0,-36.0,Gold Zone,Pass,Complete,5.0,,Jared Gilmore,Complete,Cole Mistretta,,,,Xavier Mix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:13,1633,0,13,13,3,3,3,,,,,,,
16,Crown (Minn.),D,CCFB,1,,2.0,2.0,2.0,5.0,-41.0,Gold Zone,Pass,Incomplete,0.0,,Jared Gilmore,Incomplete,Terry Warner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:13,1633,0,13,13,3,3,3,,,,,,,
17,Crown (Minn.),D,CCFB,1,,2.0,3.0,3.0,5.0,-41.0,Gold Zone,Pass,Incomplete,0.0,,Jared Gilmore,Incomplete,George Green,,,,Isaac Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:13,1633,0,13,13,3,3,3,,,,,,,
18,Crown (Minn.),D,CCFB,1,,2.0,4.0,4.0,5.0,-41.0,Gold Zone,Pass,Incomplete,0.0,,Jared Gilmore,Incomplete,Cole Mistretta,,,,Ashton Moultrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,12:13,1633,0,13,13,3,3,3,,,,,,,
19,Crown (Minn.),O,GUFB,1,,4.0,1.0,0.0,10.0,41.0,Go Zone,Run,Rush,8.0,Paul Garrett,,,,,,,Quis Icon,Gabe Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:17,1577,13,0,13,3,3,3,,,,,,,
20,Crown (Minn.),O,GUFB,1,,4.0,2.0,2.0,2.0,33.0,Take A Shot,Run,Rush,0.0,Paul Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:17,1577,13,0,13,3,3,3,,,,,,,
21,Crown (Minn.),O,GUFB,1,,4.0,3.0,3.0,2.0,33.0,Take A Shot,Run,Rush,20.0,Paul Garrett,,,,,,,,,True,Paul Garrett,Jes Synoground,CCFB,Jes Synoground,Jes Synoground,11,-13.0,,,,,,,,,,,,,,,,,,,,,,Fumble,11:17,1577,13,0,13,3,3,3,,,,,,,
22,Crown (Minn.),D,CCFB,1,,3.0,1.0,0.0,10.0,-24.0,Coming Out,Pass,Incomplete,0.0,,Jared Gilmore,Incomplete,Cole Mistretta,,,,J. Apple-Gibbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:49,1489,0,13,13,3,3,3,,,,,,,
23,Crown (Minn.),D,CCFB,1,,3.0,2.0,2.0,10.0,-24.0,Coming Out,Pass,Sack,-14.0,,Jared Gilmore,Sack,,,,,Turjon McLaurin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:49,1489,0,13,13,3,3,3,,,,,,,
24,Crown (Minn.),D,CCFB,1,,3.0,3.0,3.0,24.0,-10.0,Backed Up,Pass,Complete,6.0,,Jared Gilmore,Complete,Avor Caruthers,,,,Isaac Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:49,1489,0,13,13,3,3,3,holding,GUFB,,personal foul,GUFB,Xavier Mix,15.0
25,Crown (Minn.),D,CCFB,1,,3.0,4.0,1.0,10.0,-31.0,Gold Zone,Pass,Incomplete,0.0,,Jared Gilmore,Incomplete,Terry Warner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:49,1489,0,13,13,3,3,3,,,,,,,
26,Crown (Minn.),D,CCFB,1,,3.0,5.0,2.0,10.0,-31.0,Gold Zone,Run,Rush,1.0,Avor Caruthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:49,1489,0,13,13,3,3,3,,,,,,,
27,Crown (Minn.),D,CCFB,1,,3.0,6.0,3.0,9.0,-32.0,Gold Zone,Pass,Incomplete,0.0,,Jared Gilmore,Incomplete,George Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:49,1489,0,13,13,3,3,3,,,,,,,
28,Crown (Minn.),K,CCFB,1,,,,4.0,9.0,-32.0,Gold Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,Jared Gilmore,20.0,48.0,,,,,,,,,,,,,,,09:49,1489,0,13,13,3,3,3,,,,,,,
29,Crown (Minn.),O,GUFB,1,,5.0,1.0,0.0,10.0,-48.0,Go Zone,Pass,Complete,18.0,,C. Butterfield,Complete,Delrey Crowder,,,,Loga Disabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:36,1356,13,0,13,3,3,3,,,,,,,
30,Crown (Minn.),O,GUFB,1,,5.0,2.0,1.0,10.0,34.0,Take A Shot,Run,Rush,18.0,C. Butterfield,,,,,,,Teris Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:36,1356,13,0,13,3,3,3,,,,,,,
31,Crown (Minn.),O,GUFB,1,,5.0,3.0,1.0,10.0,16.0,Red Zone High,Pass,Incomplete,0.0,,C. Butterfield,Incomplete,C. Broyles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:36,1356,13,0,13,3,3,3,,,,,,,
32,Crown (Minn.),O,GUFB,1,,5.0,4.0,2.0,10.0,16.0,Red Zone High,Run,Rush,16.0,Paul Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,07:36,1356,13,0,13,3,3,3,,,,,,,
33,Crown (Minn.),K,GUFB,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucas Hermo,,,Good,,,,,,,,,06:23,1283,19,0,19,3,3,3,,,,,,,
34,Crown (Minn.),K,GUFB,1,,,,,,,,KO,Return,,,,,,,,,Greg Fletcher,Lawrence Harris,,,,,,Cole Mistretta,20,38.0,Lucas Hermo,47.0,18.0,Return,,,,,,,,,,,,,,,,,,,06:23,1283,20,0,20,3,3,3,,,,,,,
35,Crown (Minn.),D,CCFB,1,,4.0,1.0,0.0,10.0,-38.0,Gold Zone,Pass,Sack,-7.0,,Jared Gilmore,Sack,,,,,Turjon McLaurin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:14,1274,0,20,20,3,3,3,,,,,,,
36,Crown (Minn.),D,CCFB,1,,4.0,2.0,2.0,17.0,-31.0,Gold Zone,Pass,Complete,22.0,,Jared Gilmore,Complete,Ryan Swecker,,,,Dewayne Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:14,1274,0,20,20,3,3,3,,,,,,,
37,Crown (Minn.),D,CCFB,1,,4.0,3.0,1.0,10.0,47.0,Go Zone,Pass,Complete,4.0,,Jared Gilmore,Complete,Cole Mistretta,,,,Dewayne Garrett,Lakari Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:14,1274,0,20,20,3,3,3,,,,,,,
38,Crown (Minn.),D,CCFB,1,,4.0,4.0,2.0,6.0,43.0,Go Zone,Pass,Complete,4.0,,Jared Gilmore,Complete,Cole Mistretta,,,,Javiera Bovell,Lakari Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:14,1274,0,20,20,3,3,3,,,,,,,
39,Crown (Minn.),D,CCFB,1,,4.0,5.0,3.0,2.0,39.0,Go Zone,Run,Rush,6.0,Avor Caruthers,,,,,,,Dewayne Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:14,1274,0,20,20,3,3,3,,,,,,,
40,Crown (Minn.),D,CCFB,1,,4.0,6.0,1.0,10.0,33.0,Take A Shot,Pass,Sack,-11.0,,Jared Gilmore,Sack,,,,,Trevor Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:14,1274,0,20,20,3,3,3,,,,,,,
41,Crown (Minn.),D,CCFB,1,,4.0,7.0,2.0,21.0,44.0,Go Zone,Pass,Incomplete,0.0,,Jared Gilmore,Incomplete,George Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:14,1274,0,20,20,3,3,3,,,,,,,
42,Crown (Minn.),D,CCFB,1,,4.0,8.0,3.0,21.0,44.0,Go Zone,Pass,Complete,5.0,,Jared Gilmore,Complete,Terry Warner,,,,Isaac Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,06:14,1274,0,20,20,3,3,3,,,,,,,
43,Crown (Minn.),,CCFB,1,,,,4.0,16.0,39.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:14,1274,0,20,20,3,3,3,delay of game,CCFB,,,,,5.0
44,Crown (Minn.),K,CCFB,1,,,,4.0,21.0,44.0,Go Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,Jared Gilmore,33.0,11.0,,,,,,,,,,,,,,,06:14,1274,0,20,20,3,3,3,,,,,,,
45,Crown (Minn.),,GUFB,1,,,,1.0,10.0,-11.0,Coming Out,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:57,957,20,0,20,3,3,3,personal foul,GUFB,,,,,5.0
46,Crown (Minn.),O,GUFB,1,,6.0,1.0,0.0,10.0,-6.0,Backed Up,Run,Rush,17.0,Adrian Hinton,,,,,,,Ezeki Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:57,957,20,0,20,3,3,3,,,,,,,
47,Crown (Minn.),O,GUFB,1,,6.0,2.0,1.0,10.0,-23.0,Coming Out,Run,Rush,11.0,Adrian Hinton,,,,,,,Ezeki Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:57,957,20,0,20,3,3,3,,,,,,,
