PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Wis.-Whitewater,K,GUFB,1,,,,,,,,KO,Return,,,,,,,,,Jalen Dowell,,,,,,,,12,42.0,Lucas Hermo,35.0,30.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Wis.-Whitewater,D,UWW,1,,1.0,1.0,0.0,10.0,-42.0,Gold Zone,Pass,Incomplete,0.0,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
3,Wis.-Whitewater,D,UWW,1,,1.0,2.0,2.0,10.0,-42.0,Gold Zone,Run,Rush,0.0,,,,,,,,Lakari Benjamin,Brandon Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
4,Wis.-Whitewater,D,UWW,1,,1.0,3.0,3.0,10.0,-42.0,Gold Zone,Pass,Complete,23.0,,,Complete,Tyler for Holte,,,,Lakari Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
5,Wis.-Whitewater,D,UWW,1,,1.0,4.0,1.0,10.0,35.0,Take A Shot,Run,Rush,8.0,,,,,,,,Isaac Green,Turjon McLaurin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
6,Wis.-Whitewater,D,UWW,1,,1.0,5.0,2.0,2.0,27.0,Take A Shot,Pass,Complete,6.0,,,Complete,Tyler for Holte,,,,Ashton Moultrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
7,Wis.-Whitewater,D,UWW,1,,1.0,6.0,1.0,10.0,21.0,Take A Shot,Run,Rush,-2.0,,,,,,,,Turjon McLaurin,Douglas Becker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
8,Wis.-Whitewater,D,UWW,1,,1.0,7.0,2.0,12.0,23.0,Take A Shot,Pass,Sack,-4.0,,,Sack,,,,,Turjon McLaurin,Greg Urbanc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
9,Wis.-Whitewater,D,UWW,1,,1.0,8.0,3.0,16.0,27.0,Take A Shot,Pass,Complete,27.0,,,Complete,Alex for Peete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,14:59,1799,0,0,0,3,3,3,,,,,,,
10,Wis.-Whitewater,K,UWW,1,,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matt kick Maldonado,,,Good,,,,,,,,,11:40,1600,6,0,-6,3,3,3,,,,,,,
11,Wis.-Whitewater,K,UWW,1,,,,,,,,KO Rec,,,,,,,,,,,,,,,,,,,,Matt kickoff Maldonado,0.0,-35.0,,,,,,,,,,,,,,,,True,,,,11:40,1600,7,0,-7,3,3,3,delay of game,UWW,,,,,5.0
12,Wis.-Whitewater,O,GUFB,1,,1.0,1.0,0.0,10.0,-21.0,Coming Out,Pass,Complete,16.0,,,Complete,Ryan for Wisniewski,,,,Ashton Moultrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:40,1600,0,7,-7,3,3,3,,,,,,,
13,Wis.-Whitewater,O,GUFB,1,,1.0,2.0,1.0,-5.0,-5.0,Backed Up,Pass,Complete,5.0,,,Complete,Ryan for Wisniewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,11:40,1600,0,7,-7,3,3,3,,,,,,,
14,Wis.-Whitewater,K,GUFB,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matt kick Maldonado,,,Good,,,,,,,,,11:09,1569,6,7,-1,3,3,3,,,,,,,
15,Wis.-Whitewater,K,GUFB,1,,,,,,,,KO,Return,,,,,,,,,Daniel Baggett,,,,,,,Delrey Crowder,11,-27.0,Matt kickoff Maldonado,49.0,-16.0,Return,,,,,,,,,,,,,,,,,,,11:09,1569,0,14,0,3,3,3,face mask,UWW,,,,,15.0
16,Wis.-Whitewater,O,GUFB,1,,2.0,1.0,0.0,10.0,-42.0,Gold Zone,Run,Rush,3.0,Paul Garrett,,,,,,,Kyle Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:09,1569,0,14,0,3,3,3,,,,,,,
17,Wis.-Whitewater,O,GUFB,1,,2.0,2.0,2.0,7.0,-45.0,Go Zone,Pass,Complete,9.0,,C. Butterfield,Complete,Matthew Tiger,,,,Thoma Wojnowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:09,1569,0,14,0,3,3,3,,,,,,,
18,Wis.-Whitewater,O,GUFB,1,,2.0,3.0,1.0,10.0,46.0,Go Zone,Run,Rush,4.0,C. Butterfield,,,,,,,Egon Hein,Ryan Liszka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:09,1569,0,14,0,3,3,3,,,,,,,
19,Wis.-Whitewater,O,GUFB,1,,2.0,4.0,2.0,6.0,42.0,Go Zone,Pass,Incomplete,0.0,,C. Butterfield,Incomplete,Delrey Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:09,1569,0,14,0,3,3,3,,,,,,,
20,Wis.-Whitewater,O,GUFB,1,,2.0,5.0,3.0,6.0,42.0,Go Zone,Run,Rush,4.0,Paul Garrett,,,,,,,Cole Yocum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:09,1569,0,14,0,3,3,3,,,,,,,
