PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,SUNY Alfred,K,HUS,1,,,,,,,,KO,,,,,,,,,,,,,,,,,,,,,,,Aaron Paradis,65.0,0.0,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,SUNY Alfred,D,ASC,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,5.0,Jake Palmer,,,,,,,,,,Parker LaFrance,Antwan Turner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,SUNY Alfred,D,ASC,1,,1.0,2.0,2.0,5.0,-30.0,Gold Zone,Run,Rush,0.0,Jake Palmer,,,,,,,,,,Tucker Buzzell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,SUNY Alfred,D,ASC,1,,1.0,3.0,3.0,5.0,-30.0,Gold Zone,Pass,Complete,9.0,,,Jimmy Brush,,,Complete,Jazir Francois,,,,Evan Briggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,SUNY Alfred,D,ASC,1,,1.0,4.0,1.0,10.0,-39.0,Gold Zone,Run,Rush,10.0,Josh Graham,,,,,,,,,,Garrett Maheux,Alex Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,SUNY Alfred,D,ASC,1,,1.0,5.0,1.0,10.0,-49.0,Go Zone,Run,Rush,-15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,SUNY Alfred,D,ASC,1,,1.0,6.0,2.0,25.0,-34.0,Gold Zone,Pass,Complete,8.0,,,Jimmy Brush,,,Complete,Ben Ba,,,,Antwan Turner,Sean Savage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,SUNY Alfred,D,ASC,1,,1.0,7.0,3.0,17.0,-42.0,Gold Zone,Pass,Complete,0.0,,,Jimmy Brush,,,Complete,Ben Ba,,,,Adam Bertrand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
9,SUNY Alfred,,ASC,1,,,,4.0,17.0,-42.0,Gold Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,unsportmanlike conduct,ASC,Ben Ba,,,,10.0
10,SUNY Alfred,K,ASC,1,,,,4.0,27.0,-32.0,Gold Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rylie Van,37.0,31.0,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
11,SUNY Alfred,O,HUS,1,,1.0,1.0,0.0,10.0,-31.0,Gold Zone,Run,Rush,3.0,Elijah Garnett,,,,,,,,,,David Harrell,Rayshawn Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:33,1593,0,0,0,3,3,3,,,,,,,
12,SUNY Alfred,O,HUS,1,,1.0,2.0,2.0,7.0,-34.0,Gold Zone,Run,Rush,3.0,Elijah Garnett,,,,,,,,,,Anthony Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:33,1593,0,0,0,3,3,3,,,,,,,
13,SUNY Alfred,O,HUS,1,,1.0,3.0,3.0,4.0,-37.0,Gold Zone,Pass,Complete,3.0,,,Nic Visser,,,Complete,Elijah Garnett,,,,Amer Alsawaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,11:33,1593,0,0,0,3,3,3,,,,,,,
14,SUNY Alfred,K,HUS,1,,,,4.0,1.0,-40.0,Gold Zone,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,,,,Aaron Paradis,40.0,20.0,Fair Catch,,,,,,,,,,,,,,11:33,1593,0,0,0,3,3,3,,,,,,,
15,SUNY Alfred,D,ASC,1,,2.0,1.0,0.0,10.0,-20.0,Coming Out,Run,Rush,9.0,Jake Palmer,,,,,,,,,,Garrett Maheux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:31,1471,0,0,0,3,3,3,holding,ASC,Ben Ba,,,,10.0
