PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
11,RPI,O,STE,1,,1.0,2.0,2.0,8.0,-22.0,Run,Rush,5.0,Kevin Joppy,,,,,,,Austin Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
12,RPI,O,STE,1,,1.0,3.0,3.0,3.0,-27.0,Pass,Incomplete,0.0,,Ryan Sedgwick,Incomplete,Steven Smothers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,11:23,1583,0,0,0,3,3,3,,,,,,,
13,RPI,K,STE,1,,,,4.0,3.0,-27.0,Punt,Return,,,,,,,,,Stevenson,,,,,,,,0,38.0,,,,,Kevin Sheehan,35.0,38.0,Return,,,,,,,,,,,,,,11:23,1583,0,0,0,3,3,3,,,,,,,
14,RPI,D,RPI,1,,2.0,1.0,0.0,10.0,-38.0,Pass,Incomplete,0.0,,George pass Marinopoulos,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:02,1502,0,0,0,3,3,3,,,,,,,
15,RPI,D,RPI,1,,2.0,2.0,2.0,10.0,-38.0,Run,Rush,6.0,Christian rush Buckley,,,,,,,Ethan Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:02,1502,0,0,0,3,3,3,,,,,,,
16,RPI,D,RPI,1,,2.0,3.0,3.0,4.0,-44.0,Pass,Incomplete,0.0,,George pass Marinopoulos,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:02,1502,0,0,0,3,3,3,,,,,,,
17,RPI,K,RPI,1,,,,4.0,4.0,-44.0,Punt Ret,,,,,,,,,,,,,,,,,,,,,,,,Zac punt Montrief,45.0,11.0,,,,,,,,,,,,,,,10:02,1502,0,0,0,3,3,3,,,,,,,
18,RPI,O,STE,1,,2.0,1.0,0.0,10.0,-11.0,Run,Rush,2.0,Kevin Joppy,,,,,,,Magnus Wamble,Conor Ahern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
19,RPI,O,STE,1,,2.0,2.0,2.0,8.0,-13.0,Pass,Complete,10.0,,Ryan Sedgwick,Complete,Cory Jones,,,,Spencer Brockdorff,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
20,RPI,O,STE,1,,2.0,3.0,1.0,10.0,-23.0,Pass,Complete,4.0,,Ryan Sedgwick,Complete,Steven Smothers,,,,Rensselaer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
21,RPI,O,STE,1,,2.0,4.0,2.0,6.0,-27.0,Pass,Incomplete,0.0,,Ryan Sedgwick,Incomplete,Steven Smothers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
22,RPI,O,STE,1,,2.0,5.0,3.0,6.0,-27.0,Pass,Complete,7.0,,Ryan Sedgwick,Complete,Darian Littlejohn,,,,C.J. Lyons,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
23,RPI,O,STE,1,,2.0,6.0,1.0,10.0,-34.0,Pass,Incomplete,0.0,,Ryan Sedgwick,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
24,RPI,O,STE,1,,2.0,7.0,2.0,10.0,-34.0,Run,Rush,2.0,Kevin Joppy,,,,,,,Conor Ahern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
25,RPI,O,STE,1,,2.0,8.0,3.0,8.0,-36.0,Pass,Interception,0.0,,Ryan Sedgwick,Interception,,,Joe at Deptula,,Stevenson,,,,,,,,6,-46.0,,,,,,,,,,,,,,,,True,,True,,,,08:59,1439,0,0,0,3,3,3,Holding,RPI,,,,,10.0
26,RPI,O,STE,1,,2.0,9.0,1.0,10.0,-46.0,Run,Rush,4.0,Kevin Joppy,,,,,,,Austin Charles,Conor Ahern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
27,RPI,O,STE,1,,2.0,10.0,2.0,6.0,-50.0,Run,Rush,15.0,Kevin Joppy,,,,,,,Magnus Wamble,Cole McGrath,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
28,RPI,,STE,1,,,,1.0,10.0,35.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,False Start ,STE,,,,,5.0
29,RPI,O,STE,1,,2.0,11.0,1.0,15.0,40.0,Run,Rush,5.0,Brandon Walker,,,,,,,Cam Younginer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
30,RPI,O,STE,1,,2.0,12.0,2.0,10.0,35.0,Pass,Incomplete,0.0,,Ryan Sedgwick,Incomplete,Darian Littlejohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
31,RPI,,STE,1,,,,3.0,10.0,35.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,Offside ,RPI,,,,,5.0
32,RPI,O,STE,1,,2.0,13.0,3.0,5.0,30.0,Pass,Complete,15.0,,Ryan Sedgwick,Complete,Cory Jones,,,,Francis Perry,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
33,RPI,O,STE,1,,2.0,14.0,1.0,10.0,15.0,Run,Rush,3.0,Kevin Joppy,,,,,,,Conor Ahern,Nate Sicard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
34,RPI,O,STE,1,,2.0,15.0,2.0,7.0,12.0,Run,Rush,6.0,Ryan Sedgwick,,,,,,,Nate Sicard,Conor Ahern,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,08:59,1439,0,0,0,3,3,3,Holding,STE,,,,,10.0
35,RPI,O,STE,1,,2.0,16.0,2.0,17.0,22.0,Pass,Incomplete,0.0,,Ryan Sedgwick,Incomplete,Darian Littlejohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
36,RPI,O,STE,1,,2.0,17.0,3.0,17.0,22.0,Pass,Sack,-6.0,,Ryan Sedgwick,Sack,,,,,Conner Noyes,,True,Ryan Sedgwick,,STE,Edward Mannone,,,,,,,,,,,,,,,,,,,,,,,,,08:59,1439,0,0,0,3,3,3,,,,,,,
37,RPI,O,STE,1,,2.0,18.0,4.0,23.0,28.0,Pass,Sack,-10.0,,Ryan Sedgwick,Sack,,,,,Conor Ahern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,08:59,1439,0,0,0,3,3,3,,,,,,,
38,RPI,D,RPI,1,,3.0,1.0,0.0,10.0,-38.0,Run,Rush,3.0,George rush Marinopoulos,,,,,,,JanMichael Finch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:31,991,0,0,0,3,3,3,,,,,,,
39,RPI,D,RPI,1,,3.0,2.0,2.0,7.0,-41.0,Pass,Complete,5.0,,George pass Marinopoulos,Complete,Vinnie for McDonald,,,,Garston Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:31,991,0,0,0,3,3,3,,,,,,,
40,RPI,D,RPI,1,,3.0,3.0,3.0,2.0,-46.0,Pass,Complete,4.0,,George pass Marinopoulos,Complete,Munoz Whatts,,,,Jacob Baytoff,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,01:31,991,0,0,0,3,3,3,,,,,,,
41,RPI,D,RPI,2,,3.0,4.0,1.0,10.0,50.0,Run,Rush,2.0,Munoz Whatts,,,,,,,Brennen Wright,Mario McIntyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,0,0,3,3,3,,,,,,,
42,RPI,D,RPI,2,,3.0,5.0,2.0,8.0,48.0,Pass,Sack,-4.0,,George sacked Marinopoulos,Sack,,,,,Mario McIntyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,0,0,3,3,3,,,,,,,
43,RPI,D,RPI,2,,3.0,6.0,3.0,12.0,-48.0,Pass,Complete,12.0,,George pass Marinopoulos,Complete,Munoz Whatts,,,,Isaiah Snead,Corey Jones-Pentz,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,0,0,0,3,3,3,,,,,,,
44,RPI,D,RPI,2,,3.0,7.0,1.0,10.0,40.0,Run,Rush,6.0,Munoz Whatts,,,,,,,Sean Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,0,0,3,3,3,,,,,,,
45,RPI,,RPI,2,,,,1.0,10.0,40.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stevenson,,,,,,,15:00,900,0,0,0,3,3,3,,,,,,,
46,RPI,D,RPI,2,,3.0,8.0,2.0,4.0,34.0,Run,Rush,1.0,Munoz Whatts,,,,,,,Joe Pena,JanMichael Finch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:26,746,0,0,0,2,3,2,,,,,,,
47,RPI,D,RPI,2,,3.0,9.0,3.0,3.0,33.0,Pass,Incomplete,0.0,,George pass Marinopoulos,Incomplete,Peter broken Lombardi,Ethan Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:26,746,0,0,0,2,3,2,,,,,,,
48,RPI,D,RPI,2,,3.0,10.0,4.0,3.0,33.0,Pass,Incomplete,0.0,,George pass Marinopoulos,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,12:26,746,0,0,0,2,3,2,,,,,,,
49,RPI,O,STE,2,,3.0,1.0,0.0,10.0,-33.0,Run,Rush,4.0,Kevin Joppy,,,,,,,Cam Younginer,Spencer Brockdorff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:38,698,0,0,0,2,2,3,,,,,,,
50,RPI,O,STE,2,,3.0,2.0,2.0,6.0,-37.0,Run,Rush,3.0,Kevin Joppy,,,,,,,Cam Younginer,Joe Deptula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:38,698,0,0,0,2,2,3,,,,,,,
51,RPI,O,STE,2,,3.0,3.0,3.0,3.0,-40.0,Pass,Interception,0.0,,Ryan Sedgwick,Interception,,,Cam at Younginer,,Jacob Miller,,,,,,,,24,47.0,,,,,,,,,,,,,,,,,,,,,Interception,11:38,698,0,0,0,2,2,3,,,,,,,
52,RPI,D,RPI,2,,4.0,1.0,0.0,10.0,29.0,Pass,Incomplete,0.0,,George pass Marinopoulos,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:11,611,0,0,0,2,3,2,,,,,,,
53,RPI,D,RPI,2,,4.0,2.0,2.0,10.0,29.0,Run,Rush,5.0,Christian rush Buckley,,,,,,,Sean Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:11,611,0,0,0,2,3,2,,,,,,,
54,RPI,D,RPI,2,,4.0,3.0,3.0,5.0,24.0,Pass,Complete,1.0,,George pass Marinopoulos,Complete,Christian for Buckley,,,,Sean Sullivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:11,611,0,0,0,2,3,2,,,,,,,
55,RPI,D,RPI,2,,4.0,4.0,4.0,4.0,23.0,Pass,Complete,6.0,,George pass Marinopoulos,Complete,Sterling for Walker-Sutton,,,,Jacob Baytoff,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:11,611,0,0,0,2,3,2,,,,,,,
56,RPI,D,RPI,2,,4.0,5.0,1.0,10.0,17.0,Run,Rush,2.0,Christian rush Buckley,,,,,,,JanMichael Finch,Isaiah Snead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:11,611,0,0,0,2,3,2,,,,,,,
57,RPI,D,RPI,2,,4.0,6.0,2.0,8.0,15.0,Pass,Complete,12.0,,George pass Marinopoulos,Complete,Sterling for Walker-Sutton,,,,Ethan Joseph,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:11,611,0,0,0,2,3,2,,,,,,,
58,RPI,D,RPI,2,,4.0,7.0,1.0,3.0,3.0,Run,Rush,-1.0,Christian rush Buckley,,,,,,,Josh Siegenthaler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:11,611,0,0,0,2,3,2,,,,,,,
59,RPI,D,RPI,2,,4.0,8.0,2.0,4.0,4.0,Run,Rush,4.0,George rush Marinopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,10:11,611,0,0,0,2,3,2,,,,,,,
60,RPI,K,RPI,2,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conor kick MacDougall,,,Good,,,,,,,,,06:02,362,6,0,-6,2,3,2,,,,,,,
61,RPI,K,RPI,2,,,,,,,KO Ret,Return,,,,,,,,,Dennis DeCicco,,,,,,,Darian Littlejohn,17,27.0,Conor kickoff MacDougall,55.0,10.0,Return,,,,,,,,,,,,,,,,,,06:02,362,7,0,-7,2,3,2,,,,,,,
62,RPI,O,STE,2,,4.0,1.0,0.0,10.0,-27.0,Pass,Incomplete,0.0,,Ryan Sedgwick,Incomplete,Darian Littlejohn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
63,RPI,O,STE,2,,4.0,2.0,2.0,10.0,-27.0,Run,Rush,13.0,Kevin Joppy,,,,,,,C.J. Lyons,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
64,RPI,O,STE,2,,4.0,3.0,1.0,10.0,-40.0,Run,Rush,9.0,Kevin Joppy,,,,,,,Conner Noyes,Cole McGrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
65,RPI,O,STE,2,,4.0,4.0,2.0,1.0,-49.0,Run,Rush,0.0,Maurice Hammond,,,,,,,Cam Younginer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
66,RPI,O,STE,2,,4.0,5.0,3.0,1.0,-49.0,Run,Rush,4.0,Brandon Walker,,,,,,,Joe Deptula,C.J. Lyons,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
67,RPI,O,STE,2,,4.0,6.0,1.0,10.0,47.0,Pass,Complete,9.0,,Ryan Sedgwick,Complete,Steven Smothers,,,,Francis Perry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
68,RPI,O,STE,2,,4.0,7.0,2.0,1.0,38.0,Pass,Complete,2.0,,Ryan Sedgwick,Complete,Steven Smothers,,,,Carlos Davis,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
69,RPI,O,STE,2,,4.0,8.0,1.0,10.0,36.0,Run,Rush,4.0,Kevin Joppy,,,,,,,Spencer Brockdorff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
70,RPI,O,STE,2,,4.0,9.0,2.0,6.0,32.0,Run,Rush,-4.0,Kevin Joppy,,,,,,,Joe Deptula,Magnus Wamble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
71,RPI,O,STE,2,,4.0,10.0,3.0,10.0,36.0,Pass,Complete,10.0,,Ryan Sedgwick,Complete,Darian Littlejohn,,,,Joe Deptula,C.J. Lyons,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
72,RPI,O,STE,2,,4.0,11.0,1.0,10.0,26.0,Pass,Complete,15.0,,Ryan Sedgwick,Complete,Darian Littlejohn,,,,C.J. Lyons,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
73,RPI,O,STE,2,,4.0,12.0,1.0,10.0,11.0,Run,Rush,-1.0,Kevin Joppy,,,,,,,Shaf Langford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:57,357,0,7,-7,2,2,3,UNR: Unnecessary Roughness,STE,Brandon Booze,,,,15.0
74,RPI,O,STE,2,,4.0,13.0,1.0,21.0,22.0,Pass,Complete,10.0,,Ryan Sedgwick,Complete,Darian Littlejohn,,,,Joe Deptula,Nate Sicard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
75,RPI,O,STE,2,,4.0,14.0,2.0,11.0,12.0,Pass,Complete,3.0,,Ryan Sedgwick,Complete,Steven Smothers,,,,C.J. Lyons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,05:57,357,0,7,-7,2,2,3,,,,,,,
76,RPI,K,STE,2,,,,3.0,8.0,9.0,FG,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brody Campbell,26.0,Good,,,,,,,,,,05:57,357,0,7,-7,2,2,3,,,,,,,
77,RPI,K,STE,2,,,,,,,KO,Return,,,,,,,,,Amari Fleming,,,,,,,,13,21.0,Zachary Rutsch,57.0,8.0,Return,,,,,,,,,,,,,,,,,,00:17,17,3,7,-4,2,2,3,,,,,,,
78,RPI,,RPI,2,,,,1.0,10.0,-21.0,Kneel,Kneel,-1.0,Kneel down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:10,10,7,3,-4,2,3,2,,,,,,,
79,RPI,K,RPI,3,,,,,,,KO Ret,Return,,,,,,,,,,,,,,,,Darian Littlejohn,0,25.0,Conor kickoff MacDougall,40.0,25.0,Return,,,,,,,,,,,,,,,,,,15:00,1800,7,3,-4,3,3,3,,,,,,,
80,RPI,,STE,3,,,,1.0,10.0,-25.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:58,1798,3,7,-4,3,3,3,UNS: Unsportsmanlike Conduct ,RPI,,,,,15.0
81,RPI,O,STE,3,,5.0,1.0,0.0,10.0,-40.0,Run,Rush,5.0,Kevin Joppy,,,,,,,C.J. Lyons,Magnus Wamble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:58,1798,3,7,-4,3,3,3,,,,,,,
82,RPI,O,STE,3,,5.0,2.0,2.0,5.0,-45.0,Run,Rush,2.0,Kevin Joppy,,,,,,,Joe Deptula,Conor Ahern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:58,1798,3,7,-4,3,3,3,,,,,,,
83,RPI,O,STE,3,,5.0,3.0,3.0,3.0,-47.0,Run,Rush,2.0,Kevin Joppy,,,,,,,Austin Charles,Joe Deptula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:58,1798,3,7,-4,3,3,3,,,,,,,
84,RPI,O,STE,3,,5.0,4.0,4.0,1.0,-49.0,Run,Rush,0.0,Ryan Sedgwick,,,,,,,Josh Cohen,Conor Ahern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,14:58,1798,3,7,-4,3,3,3,,,,,,,
85,RPI,D,RPI,3,,5.0,1.0,0.0,10.0,49.0,Run,Rush,8.0,Munoz Whatts,,,,,,,Tyson Blakeney,Marvin Manassa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:06,1686,7,3,-4,3,3,3,,,,,,,
86,RPI,D,RPI,3,,5.0,2.0,2.0,2.0,41.0,Run,Rush,27.0,Munoz Whatts,,,,,,,Isaiah Snead,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:06,1686,7,3,-4,3,3,3,,,,,,,
87,RPI,D,RPI,3,,5.0,3.0,1.0,10.0,14.0,Pass,Incomplete,0.0,,George pass Marinopoulos,Incomplete,Vinnie broken McDonald,Isaiah Snead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:06,1686,7,3,-4,3,3,3,,,,,,,
88,RPI,D,RPI,3,,5.0,4.0,2.0,10.0,14.0,Pass,Sack,-10.0,,George sacked Marinopoulos,Sack,,,,,Mario McIntyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:06,1686,7,3,-4,3,3,3,,,,,,,
89,RPI,,RPI,3,,,,2.0,10.0,14.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stevenson,,,,,,,13:06,1686,7,3,-4,3,3,3,,,,,,,
90,RPI,D,RPI,3,,5.0,5.0,3.0,20.0,24.0,Pass,Incomplete,0.0,,George pass Marinopoulos,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:16,1576,7,3,-4,2,3,2,,,,,,,
91,RPI,D,RPI,3,,5.0,6.0,4.0,20.0,24.0,Pass,Incomplete,0.0,,George pass Marinopoulos,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,11:16,1576,7,3,-4,2,3,2,,,,,,,
92,RPI,O,STE,3,,6.0,1.0,0.0,10.0,-24.0,Pass,Sack,-6.0,,Ryan Sedgwick,Sack,,,,,Magnus Wamble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:07,1567,3,7,-4,2,2,3,,,,,,,
93,RPI,O,STE,3,,6.0,2.0,2.0,16.0,-18.0,Pass,Complete,1.0,,Ryan Sedgwick,Complete,Kevin Joppy,,,,C.J. Schumaker,Joe Deptula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:07,1567,3,7,-4,2,2,3,,,,,,,
94,RPI,O,STE,3,,6.0,3.0,3.0,15.0,-19.0,Pass,Incomplete,0.0,,Ryan Sedgwick,Incomplete,Brandon Booze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,11:07,1567,3,7,-4,2,2,3,,,,,,,
95,RPI,K,STE,3,,,,4.0,15.0,-19.0,Punt,Return,,,,,,,,,Edward Mannone,Jaiheem Henderson,,,,,,,,43.0,,,,,Kevin Sheehan,39.0,42.0,Return,,,,,,,,,,,,,,11:07,1567,3,7,-4,2,2,3,,,,,,,
96,RPI,D,RPI,3,,6.0,1.0,0.0,10.0,-43.0,Run,Rush,2.0,Munoz Whatts,,,,,,,Brennen Wright,Jason Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:38,1478,7,3,-4,2,3,2,,,,,,,
97,RPI,D,RPI,3,,6.0,2.0,2.0,8.0,-45.0,Pass,Incomplete,0.0,,George pass Marinopoulos,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:38,1478,7,3,-4,2,3,2,,,,,,,
98,RPI,D,RPI,3,,6.0,3.0,3.0,8.0,-45.0,Pass,Sack,-6.0,,George sacked Marinopoulos,Sack,,,,,Tom Zatalava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:38,1478,7,3,-4,2,3,2,,,,,,,
