PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Martin Luther,K,L,1,,,,,,,,KO Rec,Return,,,,,,,,,Adam Arrowsmith,,,,,,,Chandler Taylor,14,26.0,Josh Kehren,53.0,12.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Martin Luther,O,WESTMINS,1,,1.0,1.0,0.0,10.0,-26.0,Gold Zone,Run,Rush,5.0,Taylor Dobbins,,,,,,,Nathan Golisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
3,Martin Luther,O,WESTMINS,1,,1.0,2.0,2.0,5.0,-31.0,Gold Zone,Pass,Incomplete,0.0,,Wyatt Ellis,Incomplete,Ross Trittler,,,,Ben Arndt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
4,Martin Luther,O,WESTMINS,1,,1.0,3.0,3.0,5.0,-31.0,Gold Zone,Pass,Incomplete,0.0,,Wyatt Ellis,Incomplete,Trey King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:54,1794,0,0,0,3,3,3,,,,,,,
5,Martin Luther,K,WESTMINS,1,,,,4.0,5.0,-31.0,Gold Zone,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,Tim Branneky,29.0,40.0,Out of bounds,,,,,,,,,,,,,,14:54,1794,0,0,0,3,3,3,,,,,,,
6,Martin Luther,D,L,1,,1.0,1.0,0.0,10.0,-40.0,Gold Zone,Run,Rush,6.0,Max Nordlie,,,,,,,Dawson Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:12,1752,0,0,0,3,3,3,,,,,,,
7,Martin Luther,D,L,1,,1.0,2.0,2.0,4.0,-46.0,Go Zone,Run,Rush,4.0,Carson Oestreic,,,,,,,Delrick Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:12,1752,0,0,0,3,3,3,,,,,,,
8,Martin Luther,D,L,1,,1.0,3.0,1.0,10.0,-50.0,Go Zone,Run,Rush,3.0,Carson Oestreic,,,,,,,Christian Aubuc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:12,1752,0,0,0,3,3,3,,,,,,,
9,Martin Luther,D,L,1,,1.0,4.0,2.0,7.0,47.0,Go Zone,Run,Rush,7.0,Joshuah Kren,,,,,,,Garrett Burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:12,1752,0,0,0,3,3,3,,,,,,,
10,Martin Luther,D,L,1,,1.0,5.0,1.0,10.0,40.0,Go Zone,Run,Rush,19.0,Carson Oestreic,,,,,,,Delrick Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:12,1752,0,0,0,3,3,3,,,,,,,
11,Martin Luther,D,L,1,,1.0,6.0,1.0,10.0,21.0,Take A Shot,Run,Rush,2.0,Carson Oestreic,,,,,,,Cole Amelunke,Dominic Licamel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:12,1752,0,0,0,3,3,3,,,,,,,
12,Martin Luther,D,L,1,,1.0,7.0,2.0,8.0,19.0,Red Zone High,Run,Rush,5.0,Joshuah Kren,,,,,,,Dominic Licamel,Dawson Brandt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:12,1752,0,0,0,3,3,3,,,,,,,
13,Martin Luther,D,L,1,,1.0,8.0,3.0,3.0,14.0,Red Zone High,Run,Rush,6.0,Carson Oestreic,,,,,,,Dominic Licamel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:12,1752,0,0,0,3,3,3,,,,,,,
14,Martin Luther,D,L,1,,1.0,9.0,1.0,8.0,8.0,Red Zone,Run,Rush,8.0,Joshuah Kren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,14:12,1752,0,0,0,3,3,3,,,,,,,
15,Martin Luther,K,L,1,,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josh Kehren,,,Good,,,,,,,,,09:41,1481,6,0,-6,3,3,3,,,,,,,
16,Martin Luther,K,L,1,,,,,,,,KO Rec,Out of bounds,,,,,,,,,,,,,,,,,,,Josh Kehren,50.0,15.0,Out of bounds,,,,,,,,,,,,,,,,,,,09:41,1481,7,0,-7,3,3,3,,,,,,,
17,Martin Luther,O,WESTMINS,1,,2.0,1.0,0.0,10.0,-35.0,Gold Zone,Run,Rush,5.0,Taylor Dobbins,,,,,,,Noah Nordlie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:41,1481,0,7,-7,3,3,3,,,,,,,
18,Martin Luther,O,WESTMINS,1,,2.0,2.0,2.0,5.0,-40.0,Gold Zone,Pass,Complete,3.0,,Wyatt Ellis,Complete,Peyton James,,,,Brice Guse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:41,1481,0,7,-7,3,3,3,,,,,,,
19,Martin Luther,O,WESTMINS,1,,2.0,3.0,3.0,2.0,-43.0,Gold Zone,Run,Rush,0.0,Taylor Dobbins,,,,,,,Nathan Golisch,Jon Holtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:41,1481,0,7,-7,3,3,3,,,,,,,
20,Martin Luther,K,WESTMINS,1,,,,4.0,2.0,-43.0,Gold Zone,Punt,Return,,,,,,,,,Cooper Mange,,,,,,,Aiden Holien,8,35.0,,,,,,Tim Branneky,30.0,27.0,Return,,,,,,,,,,,,,,09:41,1481,0,7,-7,3,3,3,,,,,,,
21,Martin Luther,D,L,1,,2.0,1.0,0.0,10.0,-35.0,Gold Zone,Pass,Complete,54.0,,Max Nordlie,Complete,Carson Oestreic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:46,1366,7,0,-7,3,3,3,,,,,,,
22,Martin Luther,D,L,1,,2.0,2.0,1.0,10.0,11.0,Red Zone,Run,Rush,4.0,Elliott Butler,,,,,,,Taylor Dobbins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:46,1366,7,0,-7,3,3,3,,,,,,,
