PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Finlandia,K,WESTMINS,1,,,,,,,,KO,Return,,,,,,,,,Chandler Taylor,,,,,,,Byron Owens,34,36.0,Tim Branneky,63.0,2.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Finlandia,D,FINLANDI,1,,1.0,1.0,0.0,10.0,-36.0,Gold Zone,Run,Rush,-1.0,Jaheim Hooks,,,,,,,Trevor Hamblin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:44,1784,0,0,0,3,3,3,,,,,,,
3,Finlandia,D,FINLANDI,1,,1.0,2.0,2.0,11.0,-35.0,Gold Zone,Pass,Complete,6.0,,Fernando Monroe,Complete,Byron Owens,,,,Justin Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:44,1784,0,0,0,3,3,3,,,,,,,
4,Finlandia,,FINLANDI,1,,,,3.0,5.0,-41.0,Gold Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:44,1784,0,0,0,3,3,3,false start,FINLANDI,Byron Owens,,,,5.0
5,Finlandia,D,FINLANDI,1,,1.0,3.0,3.0,10.0,-36.0,Gold Zone,Pass,Sack,-12.0,,Fernando Monroe,Sack,,,,,Garrett Burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:44,1784,0,0,0,3,3,3,face mask,WESTMINS,Garrett Burger,,,,14.0
6,Finlandia,D,FINLANDI,1,,1.0,4.0,1.0,10.0,-38.0,Gold Zone,Run,Rush,0.0,Jaheim Hooks,,,,,,,Garrett Burger,Justin Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:44,1784,0,0,0,3,3,3,,,,,,,
7,Finlandia,K,FINLANDI,1,,,,2.0,10.0,-38.0,Gold Zone,Punt Rec,Return,,,,,,,,,Austin Cover,,,,,,,Peyton James,12,29.0,,,,,,Carter Crouch,45.0,17.0,Return,,,,,,,,,,,,,,14:44,1784,0,0,0,3,3,3,,,,,,,
8,Finlandia,O,WESTMINS,1,,1.0,1.0,0.0,10.0,-29.0,Gold Zone,Run,Rush,4.0,Taylor Dobbins,,,,,,,Isaac Codere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,1620,0,0,0,3,3,3,,,,,,,
9,Finlandia,O,WESTMINS,1,,1.0,2.0,2.0,6.0,-33.0,Gold Zone,Run,Rush,1.0,Peyton James,,,,,,,Charlie Garbows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,1620,0,0,0,3,3,3,,,,,,,
10,Finlandia,O,WESTMINS,1,,1.0,3.0,3.0,5.0,-34.0,Gold Zone,Pass,Incomplete,0.0,,Wyatt Ellis,Incomplete,Trey King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00,1620,0,0,0,3,3,3,roughing the passer,FINLANDI,,,,,15.0
