PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Rhodes,K,RHODES,1,,,,,,,,KO Rec,Return,,,,,,,,,,,,,,,,Dante Billups,6,22.0,Wiley Henshaw,49.0,16.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Rhodes,O,WESTMINS,1,,1.0,1.0,0.0,10.0,-22.0,Coming Out,Run,Rush,0.0,Taylor Dobbins,,,,,,,Lawrence Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Rhodes,O,WESTMINS,1,,1.0,2.0,2.0,10.0,-22.0,Coming Out,Pass,Complete,5.0,,Wyatt Ellis,Complete,Chandler Taylor,,,,Evan Byrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Rhodes,O,WESTMINS,1,,1.0,3.0,3.0,5.0,-27.0,Gold Zone,Run,Rush,4.0,Taylor Dobbins,,,,,,,Grant Jenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Rhodes,K,WESTMINS,1,,,,4.0,1.0,-31.0,Gold Zone,Punt,Return,,,,,,,,,Easton Hanks,,,,,,,JaVon Cooper,36,-33.0,,,,,,Tim Branneky,38.0,31.0,Return,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Rhodes,D,RHODES,1,,1.0,1.0,0.0,10.0,33.0,Take A Shot,Pass,Complete,12.0,,Luke Macias,Complete,Umikoa Kealoha,,,,Easton Hanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,1665,0,0,0,3,3,3,,,,,,,
7,Rhodes,D,RHODES,1,,1.0,2.0,1.0,10.0,21.0,Take A Shot,Pass,Incomplete,0.0,,Luke Macias,Incomplete,Umikoa Kealoha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,1665,0,0,0,3,3,3,,,,,,,
8,Rhodes,D,RHODES,1,,1.0,3.0,2.0,10.0,21.0,Take A Shot,Pass,Complete,19.0,,Luke Macias,Complete,Aaron Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,1665,0,0,0,3,3,3,,,,,,,
9,Rhodes,,RHODES,1,,,,1.0,2.0,2.0,Red Zone Low,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodes,,,,,,,12:45,1665,0,0,0,3,3,3,,,,,,,
10,Rhodes,D,RHODES,1,,1.0,4.0,1.0,2.0,2.0,Red Zone Low,Run,Rush,1.0,JaVon Cooper,,,,,,,Dominic Licamel,Blake Bolin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:06,1566,0,0,0,3,2,3,,,,,,,
11,Rhodes,D,RHODES,1,,1.0,5.0,2.0,1.0,1.0,Red Zone Low,Run,Rush,1.0,JaVon Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,11:06,1566,0,0,0,3,2,3,,,,,,,
12,Rhodes,K,RHODES,1,,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wiley Henshaw,,,Good,,,,,,,,,10:30,1530,6,0,-6,3,2,3,,,,,,,
