PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Rhodes,K,RHO,1,,,,,,,,KO Rec,Return,,,,,,,,,Jake Duncan,,,,,,,,15,21.0,Wiley Henshaw,59.0,6.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Rhodes,O,BSC,1,,1.0,1.0,0.0,10.0,-21.0,Coming Out,Run,Rush,7.0,Robert Shufford,,,,,,,Jordan McCoy,Joe Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
3,Rhodes,O,BSC,1,,1.0,2.0,2.0,3.0,-28.0,Gold Zone,Run,Rush,2.0,Robert Shufford,,,,,,,Lawrence Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
4,Rhodes,O,BSC,1,,1.0,3.0,3.0,1.0,-30.0,Gold Zone,Run,Rush,0.0,Robert Shufford,,,,,,,Alex McRae,Evan Byrd,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,14:52,1792,0,0,0,3,3,3,Holding,BSC,,,,,10.0
5,Rhodes,O,BSC,1,,1.0,4.0,3.0,11.0,-20.0,Coming Out,Pass,Incomplete,0.0,,Trey Patterson,Incomplete,Gentry Neese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:52,1792,0,0,0,3,3,3,,,,,,,
6,Rhodes,K,BSC,1,,,,4.0,11.0,-20.0,Coming Out,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Aidan Hood,34.0,46.0,Fair Catch,,,,,,,,,,,,,,14:52,1792,0,0,0,3,3,3,,,,,,,
7,Rhodes,D,RHO,1,,1.0,1.0,0.0,10.0,-46.0,Go Zone,Run,Rush,-2.0,Aaron Cooper,,,,,,,Wes Guilford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
8,Rhodes,D,RHO,1,,1.0,2.0,2.0,12.0,-44.0,Gold Zone,Run,Rush,4.0,James Moskosky,,,,,,,Gage Motes,Carson Walter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
9,Rhodes,D,RHO,1,,1.0,3.0,3.0,8.0,-48.0,Go Zone,Pass,Incomplete,0.0,,Luke Macias,Incomplete,Aaron Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:00,1680,0,0,0,3,3,3,,,,,,,
10,Rhodes,K,RHO,1,,,,4.0,8.0,-48.0,Go Zone,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Wiley Henshaw,42.0,10.0,Fair Catch,,,,,,,,,,,,,,13:00,1680,0,0,0,3,3,3,,,,,,,
11,Rhodes,O,BSC,1,,2.0,1.0,0.0,10.0,-10.0,Backed Up,Run,Rush,7.0,Robert Shufford,,,,,,,Evan Byrd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:42,1602,0,0,0,3,3,3,,,,,,,
12,Rhodes,O,BSC,1,,2.0,2.0,2.0,3.0,-17.0,Coming Out,Run,Rush,-5.0,Trey Patterson,,,,,,,Jordan McCoy,Jake Duncan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:42,1602,0,0,0,3,3,3,,,,,,,
13,Rhodes,O,BSC,1,,2.0,3.0,3.0,8.0,-12.0,Coming Out,Pass,Incomplete,0.0,,Trey Patterson,Incomplete,Race Marin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,11:42,1602,0,0,0,3,3,3,,,,,,,
14,Rhodes,K,BSC,1,,,,4.0,8.0,-12.0,Coming Out,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,Aidan Hood,55.0,33.0,Out of bounds,,,,,,,,,,,,,,11:42,1602,0,0,0,3,3,3,,,,,,,
15,Rhodes,D,RHO,1,,2.0,1.0,0.0,10.0,-33.0,Gold Zone,Run,Rush,0.0,James Moskosky,,,,,,,Trey Gory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:57,1497,0,0,0,3,3,3,,,,,,,
16,Rhodes,D,RHO,1,,2.0,2.0,2.0,10.0,-33.0,Gold Zone,Pass,Sack,-1.0,,Luke Macias,Sack,,,,,Cameron DeArman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:57,1497,0,0,0,3,3,3,,,,,,,
17,Rhodes,D,RHO,1,,2.0,3.0,3.0,11.0,-32.0,Gold Zone,Run,Rush,3.0,Luke Macias,,,,,,,Court Coley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:57,1497,0,0,0,3,3,3,,,,,,,
18,Rhodes,K,RHO,1,,,,4.0,8.0,-35.0,Gold Zone,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Wiley Henshaw,34.0,31.0,Fair Catch,,,,,,,,,,,,,,09:57,1497,0,0,0,3,3,3,,,,,,,
19,Rhodes,O,BSC,1,,3.0,1.0,0.0,10.0,-31.0,Gold Zone,Run,Rush,15.0,Trey Patterson,,,,,,,Conner Mitchell,Evan Byrd,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:45,1365,0,0,0,3,3,3,,,,,,,
20,Rhodes,O,BSC,1,,3.0,2.0,1.0,10.0,-46.0,Go Zone,Pass,Incomplete,0.0,,Trey Patterson,Incomplete,Branden Rew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,0,0,0,3,3,3,,,,,,,
21,Rhodes,O,BSC,1,,3.0,3.0,2.0,10.0,-46.0,Go Zone,Run,Rush,9.0,Robert Shufford,,,,,,,Kellar Carson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,0,0,0,3,3,3,,,,,,,
22,Rhodes,O,BSC,1,,3.0,4.0,3.0,1.0,45.0,Go Zone,Run,Rush,16.0,Robert Shufford,,,,,,,,,True,Robert Shufford,,BSC,,,,45.0,,,,,,,,,,,,,,,,,True,,,,,,07:45,1365,0,0,0,3,3,3,,,,,,,
23,Rhodes,O,BSC,1,,3.0,5.0,1.0,10.0,29.0,Take A Shot,Pass,Complete,29.0,,Trey Patterson,Complete,Gentry Neese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,07:45,1365,0,0,0,3,3,3,,,,,,,
24,Rhodes,K,BSC,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zach Ford,,,Good,,,,,,,,,05:53,1253,6,0,6,3,3,3,,,,,,,
25,Rhodes,K,BSC,1,,,,1.0,10.0,-35.0,Gold Zone,KO,Return,,,,,,,,,Gage Motes,,,,,,,JaVon Cooper,7,22.0,Zach Ford,50.0,15.0,Return,,,,,,,,,,,,,,,,,,,05:53,1253,7,0,7,3,3,3,,,,,,,
26,Rhodes,D,RHO,1,,3.0,1.0,0.0,10.0,-22.0,Coming Out,Run,Rush,-1.0,James Moskosky,,,,,,,Gage Motes,Joey Kiernan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:47,1247,0,7,7,3,3,3,,,,,,,
27,Rhodes,D,RHO,1,,3.0,2.0,2.0,11.0,-21.0,Coming Out,Pass,Incomplete,0.0,,Luke Macias,Incomplete,James Moskosky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:47,1247,0,7,7,3,3,3,,,,,,,
