PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Centre,K,CENTRE,1,,,,,,,,KO Rec,Return,,,,,,,,,Sam Murray,Patric Edwards,,,,,,Jon Lewis,15,30.0,Nick Kopp,50.0,15.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Centre,O,BSCFB,1,,1.0,1.0,0.0,10.0,-30.0,Gold Zone,Pass,Incomplete,0.0,,Trey Patterson,Incomplete,Branden Rew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Centre,,BSCFB,1,,,,2.0,10.0,-30.0,Gold Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,false start,BSCFB,Arthur Marsden,,,,5.0
4,Centre,O,BSCFB,1,,1.0,2.0,2.0,15.0,-25.0,Coming Out,Pass,Complete,13.0,,Trey Patterson,Complete,Owen Phillips,,,,Quinton Moss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Centre,O,BSCFB,1,,1.0,3.0,3.0,2.0,-38.0,Gold Zone,Run,Rush,-3.0,Robert Shufford,,,,,,,Keanan John,Armon Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Centre,K,BSCFB,1,,,,4.0,5.0,-35.0,Gold Zone,Punt,,,,,,,,,,,,,,,,,,,,,,,,,Cole Porch,38.0,27.0,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
7,Centre,D,CENTRE,1,,1.0,1.0,0.0,10.0,-27.0,Gold Zone,Run,Rush,4.0,Patric Edwards,,,,,,,Cameron DeArman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:33,1713,0,0,0,3,3,3,,,,,,,
8,Centre,D,CENTRE,1,,1.0,2.0,2.0,6.0,-31.0,Gold Zone,Pass,Complete,7.0,,Trentin Dupper,Complete,Sam Murray,,,,Gibbs Sherrell,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:33,1713,0,0,0,3,3,3,,,,,,,
9,Centre,D,CENTRE,1,,1.0,3.0,1.0,10.0,-38.0,Gold Zone,Run,Rush,1.0,Trentin Dupper,,,,,,,DJ Albright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:33,1713,0,0,0,3,3,3,,,,,,,
10,Centre,,CENTRE,1,,,,2.0,9.0,-39.0,Gold Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:33,1713,0,0,0,3,3,3,false start,CENTRE,Trentin Dupper,,,,5.0
11,Centre,D,CENTRE,1,,1.0,4.0,2.0,14.0,-34.0,Gold Zone,Run,Rush,4.0,Patric Edwards,,,,,,,Connor West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:33,1713,0,0,0,3,3,3,,,,,,,
12,Centre,D,CENTRE,1,,1.0,5.0,3.0,10.0,-38.0,Gold Zone,Pass,Incomplete,0.0,,Trentin Dupper,Incomplete,Jordan Gunter,,,,Jimmy Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:33,1713,0,0,0,3,3,3,,,,,,,
13,Centre,K,CENTRE,1,,,,4.0,10.0,-38.0,Gold Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,Nick Kopp,62.0,0.0,,,,,,,,,,,,,,,13:33,1713,0,0,0,3,3,3,,,,,,,
14,Centre,O,BSCFB,1,,2.0,1.0,0.0,10.0,-20.0,Coming Out,Run,Rush,6.0,Trey Patterson,,,,,,,Keanan John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:49,1549,0,0,0,3,3,3,,,,,,,
15,Centre,O,BSCFB,1,,2.0,2.0,2.0,4.0,-26.0,Gold Zone,Run,Rush,3.0,Robert Shufford,,,,,,,Cole Arendsen,Miles Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:49,1549,0,0,0,3,3,3,,,,,,,
16,Centre,O,BSCFB,1,,2.0,3.0,3.0,1.0,-29.0,Gold Zone,Run,Rush,3.0,Robert Shufford,,,,,,,Kaden Gervacio,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:49,1549,0,0,0,3,3,3,,,,,,,
17,Centre,O,BSCFB,1,,2.0,4.0,1.0,10.0,-32.0,Gold Zone,Pass,Complete,3.0,,Trey Patterson,Complete,Gentry Neese,,,,Armon Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:49,1549,0,0,0,3,3,3,,,,,,,
18,Centre,O,BSCFB,1,,2.0,5.0,2.0,7.0,-35.0,Gold Zone,Run,Rush,0.0,Trey Patterson,,,,,,,Cole Arendsen,Armon Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:49,1549,0,0,0,3,3,3,,,,,,,
19,Centre,,BSCFB,1,,,,3.0,7.0,-35.0,Gold Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:49,1549,0,0,0,3,3,3,false start,BSCFB,Derrick Maddox,,,,5.0
20,Centre,O,BSCFB,1,,2.0,6.0,3.0,12.0,-30.0,Gold Zone,Run,Rush,-13.0,Trey Patterson,,,,,,,,,True,Trey Patterson,Oliver Hunter,CENTRE,Keanan John,Keanan John,2,2.0,,,,,,,,,,,,,,,,,,True,,,,TD,10:49,1549,0,0,0,3,3,3,,,,,,,
21,Centre,K,CENTRE,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cam Tegge,,,Good,,,,,,,,,07:26,1346,6,0,-6,3,3,3,,,,,,,
22,Centre,K,CENTRE,1,,,,1.0,-35.0,-35.0,Gold Zone,KO Rec,Return,,,,,,,,,Patric Edwards,,,,,,,DJ Albright,24,29.0,Nick Kopp,60.0,5.0,Return,,,,,,,,,,,,,,,,,,,07:26,1346,7,0,-7,3,3,3,holding,BSCFB,Luke DeFur,,,,10.0
23,Centre,O,BSCFB,1,,3.0,1.0,0.0,10.0,-19.0,Coming Out,Run,Rush,2.0,Robert Shufford,,,,,,,Quinton Moss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:19,1339,0,7,-7,3,3,3,,,,,,,
24,Centre,O,BSCFB,1,,3.0,2.0,2.0,8.0,-21.0,Coming Out,Run,Rush,9.0,Trey Patterson,,,,,,,Armon Wells,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:19,1339,0,7,-7,3,3,3,holding,CENTRE,,,,,
25,Centre,O,BSCFB,1,,3.0,3.0,1.0,10.0,-30.0,Gold Zone,Run,Rush,0.0,Robert Shufford,,,,,,,Caleb Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:19,1339,0,7,-7,3,3,3,,,,,,,
26,Centre,O,BSCFB,1,,3.0,4.0,2.0,10.0,-30.0,Gold Zone,Run,Rush,8.0,Robert Shufford,,,,,,,Caleb Jones,Oliver Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:19,1339,0,7,-7,3,3,3,,,,,,,
27,Centre,O,BSCFB,1,,3.0,5.0,3.0,2.0,-38.0,Gold Zone,Run,Rush,1.0,Robert Shufford,,,,,,,Dallas Douglas,Jack McDowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,07:19,1339,0,7,-7,3,3,3,,,,,,,
28,Centre,,BSCFB,1,,,,4.0,1.0,-39.0,Gold Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centre,,,,,,,07:19,1339,0,7,-7,3,3,3,,,,,,,
29,Centre,K,BSCFB,1,,,,4.0,1.0,-39.0,Gold Zone,Punt,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Aidan Hood,36.0,25.0,Fair Catch,,,,,,,,,,,,,,04:31,1171,0,7,-7,3,3,2,holding,BSCFB,Konnor Register,,,,10.0
