PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Rockford,K,ECFB,1,,,,,,,,KO,Fair Catch,,,,,,,,,,,,,,,,,,,,,,Kaden Finnestad,34.0,-31.0,Fair Catch,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Rockford,O,ECFB,1,,1.0,1.0,0.0,10.0,-31.0,Gold Zone,Pass,Incomplete,0.0,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Rockford,O,ECFB,1,,1.0,2.0,2.0,10.0,-31.0,Gold Zone,Pass,Incomplete,0.0,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Rockford,O,ECFB,1,,1.0,3.0,3.0,10.0,-31.0,Gold Zone,Pass,Incomplete,0.0,,,,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Rockford,K,ECFB,1,,,,4.0,10.0,-31.0,Gold Zone,Punt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,7.0,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Rockford,D,RU,1,,1.0,1.0,0.0,10.0,-7.0,Backed Up,Pass,Complete,4.0,,,Jaelen Ray,,,Complete,Emani Johnson,,,,Jack Arnett,Brendan Durr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:33,1773,0,0,0,3,3,3,,,,,,,
7,Rockford,D,RU,1,,1.0,2.0,2.0,6.0,-11.0,Coming Out,Run,Rush,0.0,Joey Owens,,,,,,,,,,Kavion Nichols,Alex Brittain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:33,1773,0,0,0,3,3,3,,,,,,,
8,Rockford,D,RU,1,,1.0,3.0,3.0,6.0,-11.0,Coming Out,Pass,Complete,5.0,,,Jaelen Ray,,,Complete,Jack Carey,,,,M. Toussaint,Austin Hopkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:33,1773,0,0,0,3,3,3,,,,,,,
9,Rockford,,RU,1,,,,4.0,1.0,-16.0,Coming Out,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rockford,,,,,,,14:33,1773,0,0,0,3,3,3,,,,,,,
10,Rockford,,RU,1,,,,4.0,1.0,-16.0,Coming Out,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:55,1675,0,0,0,3,2,3,false start,RU,Marc Surpris,,,,5.0
