PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
11,Johns Hopkins,O,SUSQFB,1,,2.0,2.0,2.0,10.0,-50.0,Pass,Complete,11.0,,Michael Ruisch,Complete,Frankie Negrini,,,,Chris Bedell,Joe Tischler,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:16,1636,0,0,0,3,3,3,,,,,,,
12,Johns Hopkins,O,SUSQFB,1,,2.0,3.0,1.0,10.0,39.0,Run,Rush,4.0,Kyle Good,,,,,,,Nick Seidel,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:16,1636,0,0,0,3,3,3,face mask,JHU,Nick Seidel,,,,15.0
13,Johns Hopkins,O,SUSQFB,1,,2.0,4.0,1.0,10.0,20.0,Pass,Interception,0.0,,Michael Ruisch,Interception,,,Finn Zechman,,,,,,,,,Finn Zechman,6,12.0,,,,,,,,,,,,,,,,,,,,,Interception,12:16,1636,0,0,0,3,3,3,,,,,,,
14,Johns Hopkins,D,JHU,1,,2.0,1.0,0.0,10.0,-18.0,Pass,Complete,5.0,,Ryan Stevens,Complete,H. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
15,Johns Hopkins,D,JHU,1,,2.0,2.0,2.0,5.0,-23.0,Run,Rush,7.0,Danny Wolf,,,,,,,A. Scicchitano,Drew Robinson,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
16,Johns Hopkins,D,JHU,1,,2.0,3.0,1.0,10.0,-30.0,Pass,Complete,19.0,,Ryan Stevens,Complete,H. Wellmann,,,,Andrew Wells,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
17,Johns Hopkins,D,JHU,1,,2.0,4.0,1.0,10.0,-49.0,Pass,Complete,17.0,,Ryan Stevens,Complete,Artie Collins,,,,Aaron Beverly,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
18,Johns Hopkins,D,JHU,1,,2.0,5.0,1.0,10.0,34.0,Pass,Complete,8.0,,Ryan Stevens,Complete,Ryan Hubley,,,,Edwin Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
19,Johns Hopkins,D,JHU,1,,2.0,6.0,2.0,2.0,26.0,Pass,Complete,3.0,,Ryan Stevens,Complete,Ryan Hubley,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:58,1558,0,0,0,3,3,3,,,,,,,
20,Johns Hopkins,D,JHU,1,,2.0,7.0,1.0,10.0,23.0,Run,Rush,23.0,Danny Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,10:58,1558,0,0,0,3,3,3,,,,,,,
21,Johns Hopkins,K,JHU,1,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Battles,,,Good,,,,,,,,,08:11,1391,6,0,-6,3,3,3,,,,,,,
22,Johns Hopkins,K,JHU,1,,,,1.0,-35.0,-35.0,KO Ret,Return,,,,,,,,,Spencer Uggla,,,,,,,Samuel Darrell,20,30.0,Kyle Battles,55.0,10.0,Return,,,,,,,,,,,,,,,,,,08:11,1391,7,0,-7,3,3,3,,,,,,,
23,Johns Hopkins,O,SUSQFB,1,,3.0,1.0,0.0,10.0,-30.0,Run,Rush,11.0,Frankie Negrini,,,,,,,M. Linguadoca,Nick Seidel,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,08:02,1382,0,7,-7,3,3,3,,,,,,,
24,Johns Hopkins,O,SUSQFB,1,,3.0,2.0,1.0,10.0,-41.0,Run,Rush,5.0,Frankie Negrini,,,,,,,D. VanKouteren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:02,1382,0,7,-7,3,3,3,,,,,,,
25,Johns Hopkins,O,SUSQFB,1,,3.0,3.0,2.0,5.0,-46.0,Run,Rush,1.0,Frankie Negrini,,,,,,,Nick DiFiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:02,1382,0,7,-7,3,3,3,,,,,,,
26,Johns Hopkins,,SUSQFB,1,,,,3.0,4.0,-47.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:02,1382,0,7,-7,3,3,3,false start,SUSQFB,Cole Spencer,,,,5.0
27,Johns Hopkins,O,SUSQFB,1,,3.0,4.0,3.0,9.0,-42.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Kyle Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:02,1382,0,7,-7,3,3,3,,,,,,,
28,Johns Hopkins,K,SUSQFB,1,,,,4.0,9.0,-42.0,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,Clay Olley,23.0,35.0,Out of bounds,,,,,,,,,,,,,,08:02,1382,0,7,-7,3,3,3,,,,,,,
29,Johns Hopkins,D,JHU,1,,3.0,1.0,0.0,10.0,-35.0,Run,Rush,9.0,Danny Wolf,,,,,,,Andrew Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:15,1215,7,0,-7,3,3,3,,,,,,,
30,Johns Hopkins,D,JHU,1,,3.0,2.0,2.0,1.0,-44.0,Pass,Complete,4.0,,Ryan Stevens,Complete,H. Wellmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:15,1215,7,0,-7,3,3,3,,,,,,,
31,Johns Hopkins,D,JHU,1,,3.0,3.0,1.0,10.0,-48.0,Run,Rush,11.0,Danny Wolf,,,,,,,David Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:15,1215,7,0,-7,3,3,3,,,,,,,
32,Johns Hopkins,D,JHU,1,,3.0,4.0,1.0,10.0,41.0,Pass,Incomplete,0.0,,Ryan Stevens,Incomplete,Quinn Revere,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:15,1215,7,0,-7,3,3,3,,,,,,,
33,Johns Hopkins,D,JHU,1,,3.0,5.0,2.0,10.0,41.0,Pass,Complete,18.0,,Ryan Stevens,Complete,Quinn Revere,,,,David Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:15,1215,7,0,-7,3,3,3,,,,,,,
34,Johns Hopkins,D,JHU,1,,3.0,6.0,1.0,10.0,23.0,Pass,Complete,3.0,,Ryan Stevens,Complete,Quinn Revere,,,,,,True,Quinn Revere,Aaron Beverly,SUSQFB,Drew Robinson,,,22.0,,,,,,,,,,,,,,,,,,,,,Fumble,05:15,1215,7,0,-7,3,3,3,,,,,,,
35,Johns Hopkins,O,SUSQFB,1,,4.0,1.0,0.0,10.0,-22.0,Run,Rush,4.0,Kyle Good,,,,,,,Nick DiFiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:22,1102,0,7,-7,3,3,3,,,,,,,
36,Johns Hopkins,O,SUSQFB,1,,4.0,2.0,2.0,6.0,-26.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Eddie Nugent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:22,1102,0,7,-7,3,3,3,,,,,,,
37,Johns Hopkins,O,SUSQFB,1,,4.0,3.0,3.0,6.0,-26.0,Pass,Interception,0.0,,Michael Ruisch,Interception,,,Jameson Lajoie,,,Cole Spencer,,,,,,Jameson Lajoie,23,-35.0,,,,,,,,,,,,,,,,,,,,,Interception,03:22,1102,0,7,-7,3,3,3,,,,,,,
38,Johns Hopkins,D,JHU,1,,4.0,1.0,0.0,10.0,12.0,Run,Rush,3.0,Danny Wolf,,,,,,,Sal Gurnari,Naphtali Stine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:32,1052,7,0,-7,3,3,3,,,,,,,
39,Johns Hopkins,D,JHU,1,,4.0,2.0,2.0,7.0,9.0,Run,Rush,-2.0,Danny Wolf,,,,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:32,1052,7,0,-7,3,3,3,,,,,,,
40,Johns Hopkins,D,JHU,1,,4.0,3.0,3.0,9.0,11.0,Pass,Complete,10.0,,Ryan Stevens,Complete,Quinn Revere,,,,Craig Lyttleton,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,02:32,1052,7,0,-7,3,3,3,,,,,,,
41,Johns Hopkins,D,JHU,1,,4.0,4.0,1.0,1.0,1.0,Run,Rush,1.0,Danny Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,02:32,1052,7,0,-7,3,3,3,,,,,,,
42,Johns Hopkins,K,JHU,1,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Battles,,,Good,,,,,,,,,01:10,970,13,0,-13,3,3,3,,,,,,,
43,Johns Hopkins,K,JHU,1,,,,1.0,-35.0,-35.0,KO Ret,Out of bounds,,,,,,,,,,,,,,,,,,,Kyle Battles,45.0,20.0,Out of bounds,,,,,,,,,,,,,,,,,,01:10,970,14,0,-14,3,3,3,,,,,,,
44,Johns Hopkins,O,SUSQFB,1,,5.0,1.0,0.0,10.0,-35.0,Pass,Complete,5.0,,Michael Ruisch,Complete,Eddie Nugent,,,,Finn Zechman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:10,970,0,14,-14,3,3,3,,,,,,,
45,Johns Hopkins,O,SUSQFB,1,,5.0,2.0,2.0,5.0,-40.0,Run,Rush,2.0,Frankie Negrini,,,,,,,D. VanKouteren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:10,970,0,14,-14,3,3,3,,,,,,,
46,Johns Hopkins,O,SUSQFB,1,,5.0,3.0,3.0,3.0,-42.0,Pass,Sack,-17.0,,Michael Ruisch,Sack,,,,,Nick Seidel,,True,Michael Ruisch,,JHU,D. VanKouteren,D. VanKouteren,6,-23.0,,,,,,,,,,,,,,,,,,,,,Fumble,01:10,970,0,14,-14,3,3,3,,,,,,,
47,Johns Hopkins,D,JHU,2,,5.0,1.0,0.0,10.0,17.0,Pass,Complete,1.0,,Ryan Stevens,Complete,H. Wellmann,,,,David Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,14,0,-14,3,3,3,,,,,,,
48,Johns Hopkins,D,JHU,2,,5.0,2.0,2.0,9.0,16.0,Pass,Incomplete,0.0,,Ryan Stevens,Incomplete,Quinn Revere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,14,0,-14,3,3,3,,,,,,,
49,Johns Hopkins,D,JHU,2,,5.0,3.0,3.0,9.0,16.0,Pass,Incomplete,0.0,,Ryan Stevens,Incomplete,Quinn Revere,,,,David Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,15:00,900,14,0,-14,3,3,3,,,,,,,
50,Johns Hopkins,K,JHU,2,,,,4.0,9.0,16.0,FG Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Battles,33.0,Good,,,,,,,,,,15:00,900,14,0,-14,3,3,3,,,,,,,
51,Johns Hopkins,K,JHU,2,,,,1.0,-35.0,-35.0,KO Ret,,,,,,,,,,,,,,,,,,,,Kyle Battles,65.0,0.0,,,,,,,,,,,,,,,,,,,14:14,854,17,0,-17,3,3,3,,,,,,,
52,Johns Hopkins,O,SUSQFB,2,,6.0,1.0,0.0,10.0,-25.0,Run,Rush,5.0,Frankie Negrini,,,,,,,Joe Tischler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:14,854,0,17,-17,3,3,3,,,,,,,
53,Johns Hopkins,O,SUSQFB,2,,6.0,2.0,2.0,5.0,-30.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Eddie Nugent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:14,854,0,17,-17,3,3,3,,,,,,,
54,Johns Hopkins,O,SUSQFB,2,,6.0,3.0,3.0,5.0,-30.0,Run,Rush,3.0,Michael Ruisch,,,,,,,Matt Dubois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,14:14,854,0,17,-17,3,3,3,,,,,,,
55,Johns Hopkins,K,SUSQFB,2,,,,4.0,2.0,-33.0,Punt,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,Clay Olley,38.0,29.0,Out of bounds,,,,,,,,,,,,,,14:14,854,0,17,-17,3,3,3,,,,,,,
56,Johns Hopkins,D,JHU,2,,6.0,1.0,0.0,10.0,-29.0,Pass,Complete,7.0,,Ryan Stevens,Complete,Ryan Hubley,,,,Andrew Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,765,17,0,-17,3,3,3,,,,,,,
57,Johns Hopkins,D,JHU,2,,6.0,2.0,2.0,3.0,-36.0,Pass,Complete,8.0,,Ryan Stevens,Complete,Emmett Turner,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:45,765,17,0,-17,3,3,3,,,,,,,
58,Johns Hopkins,D,JHU,2,,6.0,3.0,1.0,10.0,-44.0,Run,Rush,6.0,Danny Wolf,,,,,,,Craig Roumes,Riley Gaughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,765,17,0,-17,3,3,3,,,,,,,
59,Johns Hopkins,D,JHU,2,,6.0,4.0,2.0,4.0,-50.0,Pass,Complete,6.0,,Ryan Stevens,Complete,Spencer Uggla,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:45,765,17,0,-17,3,3,3,,,,,,,
60,Johns Hopkins,D,JHU,2,,6.0,5.0,1.0,10.0,44.0,Run,Rush,6.0,Spencer Uggla,,,,,,,Cameron Noble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,765,17,0,-17,3,3,3,,,,,,,
61,Johns Hopkins,D,JHU,2,,6.0,6.0,2.0,4.0,38.0,Pass,Complete,10.0,,Ryan Stevens,Complete,H. Wellmann,,,,Andrew Wells,Aaron Beverly,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:45,765,17,0,-17,3,3,3,,,,,,,
62,Johns Hopkins,D,JHU,2,,6.0,7.0,1.0,10.0,28.0,Run,Rush,6.0,Danny Wolf,,,,,,,Cameron Noble,David Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:45,765,17,0,-17,3,3,3,,,,,,,
63,Johns Hopkins,D,JHU,2,,6.0,8.0,2.0,4.0,22.0,Run,Rush,22.0,Danny Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,12:45,765,17,0,-17,3,3,3,,,,,,,
64,Johns Hopkins,K,JHU,2,,,,1.0,3.0,3.0,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyle Battles,,,Good,,,,,,,,,09:45,585,23,0,-23,3,3,3,,,,,,,
65,Johns Hopkins,K,JHU,2,,,,1.0,-35.0,-35.0,KO Ret,,,,,,,,,,,,,,,,,,,,Kyle Battles,65.0,0.0,,,,,,,,,,,,,,,,,,,09:45,585,24,0,-24,3,3,3,,,,,,,
66,Johns Hopkins,O,SUSQFB,2,,7.0,1.0,0.0,10.0,-25.0,Run,Rush,13.0,Michael Ruisch,,,,,,,Joe Tischler,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
67,Johns Hopkins,O,SUSQFB,2,,7.0,2.0,1.0,10.0,-38.0,Run,Rush,3.0,Frankie Negrini,,,,,,,Luke Schuermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
68,Johns Hopkins,O,SUSQFB,2,,7.0,3.0,2.0,7.0,-41.0,Run,Rush,2.0,Kyle Good,,,,,,,Nick Seidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
69,Johns Hopkins,O,SUSQFB,2,,7.0,4.0,3.0,5.0,-43.0,Pass,Complete,5.0,,Michael Ruisch,Complete,Eddie Nugent,,,,Finn Zechman,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
70,Johns Hopkins,O,SUSQFB,2,,7.0,5.0,1.0,10.0,-48.0,Run,Rush,3.0,Frankie Negrini,,,,,,,Nick DiFiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
71,Johns Hopkins,O,SUSQFB,2,,7.0,6.0,2.0,7.0,49.0,Pass,Complete,14.0,,Michael Ruisch,Complete,Kyle Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
72,Johns Hopkins,O,SUSQFB,2,,7.0,7.0,1.0,10.0,35.0,Run,Rush,-4.0,Michael Ruisch,,,,,,,,,True,Michael Ruisch,,SUSQFB,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
73,Johns Hopkins,O,SUSQFB,2,,7.0,8.0,2.0,14.0,39.0,Pass,Complete,10.0,,Michael Ruisch,Complete,Samuel Darrell,,,,Chris James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
74,Johns Hopkins,O,SUSQFB,2,,7.0,9.0,3.0,4.0,29.0,Run,Rush,13.0,Michael Ruisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
75,Johns Hopkins,O,SUSQFB,2,,7.0,10.0,1.0,10.0,16.0,Run,Rush,12.0,Michael Ruisch,,,,,,,Carson Currie,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
76,Johns Hopkins,O,SUSQFB,2,,7.0,11.0,1.0,4.0,4.0,Run,Rush,1.0,Frankie Negrini,,,,,,,Chris James,D. VanKouteren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
77,Johns Hopkins,O,SUSQFB,2,,7.0,12.0,2.0,3.0,3.0,Run,Rush,-4.0,Michael Ruisch,,,,,,,Nick DiFiore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
78,Johns Hopkins,,SUSQFB,2,,,,3.0,7.0,7.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susquehanna,,,,,,,09:45,585,0,24,-24,3,3,3,,,,,,,
79,Johns Hopkins,,SUSQFB,2,,,,3.0,7.0,7.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johns Hopkins,,,,,,,02:59,179,0,24,-24,2,2,3,,,,,,,
80,Johns Hopkins,O,SUSQFB,2,,7.0,13.0,3.0,7.0,7.0,Pass,Complete,7.0,,Michael Ruisch,Complete,Kyle Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,02:59,179,0,24,-24,2,2,2,,,,,,,
81,Johns Hopkins,K,SUSQFB,2,,,,1.0,3.0,3.0,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijah Hoffman,,,Good,,,,,,,,,02:52,172,6,24,-18,2,2,2,,,,,,,
82,Johns Hopkins,K,SUSQFB,2,,,,1.0,-35.0,-35.0,KO,Return,,,,,,,,,,,,,,,,H. Wellmann,30,36.0,Elijah Hoffman,59.0,6.0,Return,,,,,,,,,,,,,,,,,,02:52,172,7,24,-17,2,2,2,,,,,,,
83,Johns Hopkins,D,JHU,2,,7.0,1.0,0.0,10.0,-36.0,Pass,Complete,7.0,,Ryan Stevens,Complete,Ryan Hubley,,,,Craig Lyttleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:44,164,24,7,-17,2,2,2,,,,,,,
84,Johns Hopkins,,JHU,2,,,,2.0,3.0,-43.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:44,164,24,7,-17,2,2,2,false start,JHU,Danny Wolf,,,,5.0
85,Johns Hopkins,,JHU,2,,,,2.0,8.0,-38.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:44,164,24,7,-17,2,2,2,false start,JHU,Ashton Morgan,,,,5.0
86,Johns Hopkins,D,JHU,2,,7.0,2.0,2.0,13.0,-33.0,Pass,Incomplete,0.0,,Ryan Stevens,Incomplete,Quinn Revere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:44,164,24,7,-17,2,2,2,,,,,,,
87,Johns Hopkins,D,JHU,2,,7.0,3.0,3.0,13.0,-33.0,Pass,Complete,7.0,,Ryan Stevens,Complete,Ryan Hubley,,,,Craig Roumes,B. Krumenacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,02:44,164,24,7,-17,2,2,2,,,,,,,
88,Johns Hopkins,,JHU,2,,,,4.0,6.0,-40.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susquehanna,,,,,,,02:44,164,24,7,-17,2,2,2,,,,,,,
89,Johns Hopkins,K,JHU,2,,,,4.0,6.0,-40.0,Punt Ret,Return,,,,,,,,,,,,,,,,Kyle Good,0,22.0,,,,,Kyle Battles,38.0,22.0,Return,,,,,,,,,,,,,,01:55,115,24,7,-17,1,2,1,,,,,,,
90,Johns Hopkins,O,SUSQFB,2,,8.0,1.0,0.0,10.0,-22.0,Pass,Complete,11.0,,Michael Ruisch,Complete,Kyle Good,,,,Matt Dubois,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,01:47,107,7,24,-17,1,1,2,,,,,,,
91,Johns Hopkins,O,SUSQFB,2,,8.0,2.0,1.0,10.0,-33.0,Pass,Complete,9.0,,Michael Ruisch,Complete,Samuel Darrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:47,107,7,24,-17,1,1,2,,,,,,,
92,Johns Hopkins,O,SUSQFB,2,,8.0,3.0,2.0,1.0,-42.0,Pass,Complete,38.0,,Michael Ruisch,Complete,Eddie Nugent,,,,Chris James,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,01:47,107,7,24,-17,1,1,2,,,,,,,
93,Johns Hopkins,O,SUSQFB,2,,8.0,4.0,1.0,10.0,20.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Eddie Nugent,,,,Finn Zechman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:47,107,7,24,-17,1,1,2,,,,,,,
94,Johns Hopkins,,SUSQFB,2,,,,2.0,10.0,20.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:47,107,7,24,-17,1,1,2,false start,SUSQFB,Nick Gonzalez,,,,5.0
