PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,PLAY TYPE,RESULT,GN/LS,RUSHER,PASSER,PASS RESULT,PASS TARGET,BROKEN UP BY,INTERCEPTED BY,HURRIED BY,TACKLER1,TACKLER2,FUMBLE,FUMBLED BY,FORCED BY,RECOVER TEAM,RECOVERED BY,RETURNER,RETURN YDS,RETURN TO,KICKER,KICK YDS,KICK TO,KICK RESULT,PUNTER,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
16,Lycoming,D,LYCOMING,1,,2.0,2.0,2.0,9.0,-30.0,Pass,Incomplete,0.0,,Elijah Shemory,Incomplete,Tyjah During,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:32,1532,0,0,0,3,3,3,,,,,,,
17,Lycoming,D,LYCOMING,1,,2.0,3.0,3.0,9.0,-30.0,Run,Rush,1.0,Kyle Powell,,,,,,,Sal Gurnari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:32,1532,0,0,0,3,3,3,,,,,,,
18,Lycoming,,LYCOMING,1,,,,4.0,8.0,-31.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:32,1532,0,0,0,3,3,3,false start,LYCOMING,,,,,5.0
19,Lycoming,K,LYCOMING,1,,,,4.0,13.0,-26.0,Punt Ret,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,Michael Coe,38.0,36.0,Fair Catch,,,,,,,,,,,,,,10:32,1532,0,0,0,3,3,3,,,,,,,
20,Lycoming,O,SUSQFB,1,,2.0,1.0,0.0,10.0,-36.0,Run,Rush,4.0,Gavin Coles,,,,,,,S. Zakrzewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:11,1451,0,0,0,3,3,3,,,,,,,
21,Lycoming,O,SUSQFB,1,,2.0,2.0,2.0,6.0,-40.0,Run,Rush,2.0,Eddie Nugent,,,,,,,M. Charles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:11,1451,0,0,0,3,3,3,,,,,,,
22,Lycoming,O,SUSQFB,1,,2.0,3.0,3.0,4.0,-42.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Kyle Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:11,1451,0,0,0,3,3,3,,,,,,,
23,Lycoming,K,SUSQFB,1,,,,4.0,4.0,-42.0,Punt,Return,,,,,,,,,B.  Burkhardt,,,,,,,Joey Guida,7,23.0,,,,,Clay Olley,42.0,16.0,Return,,,,,,,,,,,,,,09:11,1451,0,0,0,3,3,3,,,,,,,
24,Lycoming,D,LYCOMING,1,,3.0,1.0,0.0,10.0,-23.0,Run,Rush,3.0,Joey Guida,,,,,,,Cameron Noble,Drew Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:39,1359,0,0,0,3,3,3,,,,,,,
25,Lycoming,D,LYCOMING,1,,3.0,2.0,2.0,7.0,-26.0,Run,Rush,2.0,Elijah Shemory,,,,,,,B. Krumenacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:39,1359,0,0,0,3,3,3,,,,,,,
26,Lycoming,D,LYCOMING,1,,3.0,3.0,3.0,5.0,-28.0,Pass,Sack,-9.0,,Elijah Shemory,Sack,,,,,David Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,07:39,1359,0,0,0,3,3,3,,,,,,,
27,Lycoming,K,LYCOMING,1,,,,4.0,14.0,-19.0,Punt Ret,Return,,,,,,,,,,,,,,,,Kyle Good,44,-13.0,,,,,Michael Coe,38.0,43.0,Return,,,,,,,,,,,,,,07:39,1359,0,0,0,3,3,3,,,,,,,
28,Lycoming,O,SUSQFB,1,,3.0,1.0,0.0,10.0,13.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Eddie Nugent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:49,1249,0,0,0,3,3,3,,,,,,,
29,Lycoming,,SUSQFB,1,,,,2.0,10.0,13.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susquehanna,,,,,,,05:49,1249,0,0,0,3,3,3,,,,,,,
30,Lycoming,O,SUSQFB,1,,3.0,2.0,2.0,10.0,13.0,Run,Rush,9.0,Michael Ruisch,,,,,,,Austin Rowley,Hunter Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:46,1246,0,0,0,2,2,3,,,,,,,
31,Lycoming,O,SUSQFB,1,,3.0,3.0,3.0,1.0,4.0,Run,Rush,2.0,Michael Ruisch,,,,,,,David Tomb,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,05:46,1246,0,0,0,2,2,3,,,,,,,
32,Lycoming,O,SUSQFB,1,,3.0,4.0,1.0,2.0,2.0,Run,Rush,2.0,Gavin Coles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,05:46,1246,0,0,0,2,2,3,,,,,,,
33,Lycoming,,SUSQFB,1,,,,1.0,3.0,3.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:47,1187,6,0,6,2,2,3,false start,SUSQFB,,,,,5.0
34,Lycoming,K,SUSQFB,1,,,,1.0,8.0,8.0,Extra Pt.,No Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijah Hoffman,,,No Good,,,,,,,,,04:47,1187,6,0,6,2,2,3,,,,,,,
35,Lycoming,K,SUSQFB,1,,,,1.0,-35.0,-35.0,KO,Return,,,,,,,,,CJ Weh,Keith Green,,,,,,Joey Guida,19,22.0,Elijah Hoffman,62.0,3.0,Return,,,,,,,,,,,,,,,,,,04:47,1187,6,0,6,2,2,3,,,,,,,
36,Lycoming,D,LYCOMING,1,,4.0,1.0,0.0,10.0,-22.0,Pass,Complete,24.0,,Elijah Shemory,Complete,Tyjah During,,,,Edwin Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,04:39,1179,0,6,6,2,3,2,,,,,,,
37,Lycoming,D,LYCOMING,1,,4.0,2.0,1.0,10.0,-46.0,Run,Rush,6.0,Elijah Shemory,,,,,,,A. Scicchitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39,1179,0,6,6,2,3,2,,,,,,,
38,Lycoming,D,LYCOMING,1,,4.0,3.0,2.0,4.0,48.0,Pass,Complete,7.0,,Elijah Shemory,Complete,Kyle Powell,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,04:39,1179,0,6,6,2,3,2,,,,,,,
39,Lycoming,D,LYCOMING,1,,4.0,4.0,1.0,10.0,41.0,Run,Rush,4.0,Chase Cramer,,,,,,,Andrew Wells,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39,1179,0,6,6,2,3,2,,,,,,,
40,Lycoming,D,LYCOMING,1,,4.0,5.0,2.0,6.0,37.0,Pass,Sack,-10.0,,Elijah Shemory,Sack,,,,,Riley Gaughan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:39,1179,0,6,6,2,3,2,,,,,,,
41,Lycoming,,LYCOMING,1,,,,3.0,16.0,47.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lycoming,,,,,,,04:39,1179,0,6,6,2,3,2,,,,,,,
42,Lycoming,D,LYCOMING,1,,4.0,6.0,3.0,16.0,47.0,Pass,Incomplete,0.0,,Elijah Shemory,Incomplete,Kevin Krawczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,01:43,1003,0,6,6,2,2,2,,,,,,,
43,Lycoming,K,LYCOMING,1,,,,4.0,16.0,47.0,Punt Ret,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,Michael Coe,36.0,11.0,Fair Catch,,,,,,,,,,,,,,01:43,1003,0,6,6,2,2,2,,,,,,,
44,Lycoming,O,SUSQFB,1,,4.0,1.0,0.0,10.0,-11.0,Run,Rush,-5.0,Michael Ruisch,,,,,,,,,True,Michael Ruisch,,SUSQFB,Michael Ruisch,,,,,,,,,,,,,,,,,,,,,,,,,01:29,989,6,0,6,2,2,2,,,,,,,
45,Lycoming,O,SUSQFB,1,,4.0,2.0,2.0,15.0,-6.0,Run,Rush,7.0,Gavin Coles,,,,,,,Hunter Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:29,989,6,0,6,2,2,2,,,,,,,
46,Lycoming,O,SUSQFB,1,,4.0,3.0,3.0,8.0,-13.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Eddie Nugent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,01:29,989,6,0,6,2,2,2,,,,,,,
47,Lycoming,K,SUSQFB,1,,,,4.0,8.0,-13.0,Punt,,,,,,,,,,,,,,,,,,,,,,,,Clay Olley,50.0,37.0,,,,,,,,,,,,,,,01:29,989,6,0,6,2,2,2,,,,,,,
48,Lycoming,D,LYCOMING,2,,5.0,1.0,0.0,10.0,-37.0,Pass,Complete,6.0,,Elijah Shemory,Complete,Tyjah During,,,,A. Scicchitano,Dahmir Barefield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,6,6,2,2,2,,,,,,,
49,Lycoming,D,LYCOMING,2,,5.0,2.0,2.0,4.0,-43.0,Run,Rush,8.0,Elijah Shemory,,,,,,,Aaron Beverly,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,0,6,6,2,2,2,,,,,,,
50,Lycoming,D,LYCOMING,2,,5.0,3.0,1.0,10.0,49.0,Run,Rush,0.0,Jacob Fimbres,,,,,,,A. Scicchitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,6,6,2,2,2,,,,,,,
51,Lycoming,D,LYCOMING,2,,5.0,4.0,2.0,10.0,49.0,Pass,Complete,1.0,,Elijah Shemory,Complete,Tyjah During,,,,Craig Roumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,6,6,2,2,2,,,,,,,
52,Lycoming,D,LYCOMING,2,,5.0,5.0,3.0,9.0,48.0,Run,Rush,19.0,Elijah Shemory,,,,,,,Edwin Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,0,6,6,2,2,2,,,,,,,
53,Lycoming,D,LYCOMING,2,,5.0,6.0,1.0,10.0,29.0,Run,Rush,1.0,Jacob Fimbres,,,,,,,Andrew Wells,Drew Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,6,6,2,2,2,,,,,,,
54,Lycoming,D,LYCOMING,2,,5.0,7.0,2.0,9.0,28.0,Pass,Incomplete,0.0,,Elijah Shemory,Incomplete,Tre' Leach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,6,6,2,2,2,,,,,,,
55,Lycoming,D,LYCOMING,2,,5.0,8.0,3.0,9.0,28.0,Pass,Complete,18.0,,Elijah Shemory,Complete,Tyjah During,,,,Craig Lyttleton,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,0,6,6,2,2,2,,,,,,,
56,Lycoming,D,LYCOMING,2,,5.0,9.0,1.0,10.0,10.0,Run,Rush,-3.0,Elijah Shemory,,,,,,,B. Krumenacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,6,6,2,2,2,,,,,,,
57,Lycoming,D,LYCOMING,2,,5.0,10.0,2.0,13.0,13.0,Pass,Incomplete,0.0,,Elijah Shemory,Incomplete,Joey Guida,,,,Zack Falls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,0,6,6,2,2,2,,,,,,,
58,Lycoming,D,LYCOMING,2,,5.0,11.0,3.0,13.0,13.0,Pass,Incomplete,0.0,,Elijah Shemory,Incomplete,Aaron Wolcott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,15:00,900,0,6,6,2,2,2,,,,,,,
59,Lycoming,K,LYCOMING,2,,,,4.0,13.0,13.0,FG Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ian Plankenhorn,30.0,Good,,,,,,,,,,15:00,900,0,6,6,2,2,2,,,,,,,
60,Lycoming,K,LYCOMING,2,,,,1.0,-35.0,-35.0,KO Ret,Out of bounds,,,,,,,,,,,,,,,,,,,Ian Plankenhorn,53.0,12.0,Out of bounds,,,,,,,,,,,,,,,,,,10:29,629,3,6,3,2,2,2,,,,,,,
61,Lycoming,O,SUSQFB,2,,5.0,1.0,0.0,10.0,-35.0,Run,Rush,4.0,Will Cardew,,,,,,,Matt Galasso,Hunter Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:29,629,6,3,3,2,2,2,,,,,,,
62,Lycoming,O,SUSQFB,2,,5.0,2.0,2.0,6.0,-39.0,Pass,Complete,12.0,,Michael Ruisch,Complete,Samuel Darrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:29,629,6,3,3,2,2,2,,,,,,,
63,Lycoming,O,SUSQFB,2,,5.0,3.0,1.0,10.0,49.0,Run,Rush,-5.0,Will Cardew,,,,,,,Cole Senior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:29,629,6,3,3,2,2,2,,,,,,,
64,Lycoming,O,SUSQFB,2,,5.0,4.0,2.0,15.0,-46.0,Pass,Complete,41.0,,Michael Ruisch,Complete,Samuel Darrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:29,629,6,3,3,2,2,2,,,,,,,
65,Lycoming,,SUSQFB,2,,,,1.0,10.0,13.0,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:29,629,6,3,3,2,2,2,offside defense,LYCOMING,,,,,5.0
66,Lycoming,O,SUSQFB,2,,5.0,5.0,1.0,5.0,8.0,Run,Rush,5.0,Will Cardew,,,,,,,Sam Pittsman,Austin Rowley,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:29,629,6,3,3,2,2,2,,,,,,,
67,Lycoming,O,SUSQFB,2,,5.0,6.0,1.0,3.0,3.0,Run,Rush,1.0,Will Cardew,,,,,,,Austin Rowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:29,629,6,3,3,2,2,2,,,,,,,
68,Lycoming,O,SUSQFB,2,,5.0,7.0,2.0,2.0,2.0,Run,Rush,2.0,Frankie Negrini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,10:29,629,6,3,3,2,2,2,,,,,,,
69,Lycoming,K,SUSQFB,2,,,,1.0,3.0,3.0,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijah Hoffman,,,Good,,,,,,,,,06:18,378,12,3,9,2,2,2,,,,,,,
70,Lycoming,K,SUSQFB,2,,,,1.0,-35.0,-35.0,KO,Return,,,,,,,,,John Nicosia,,,,,,,Joey Guida,15,26.0,Elijah Hoffman,54.0,11.0,Return,,,,,,,,,,,,,,,,,,06:18,378,13,3,10,2,2,2,,,,,,,
71,Lycoming,D,LYCOMING,2,,6.0,1.0,0.0,10.0,-26.0,Run,Rush,4.0,Kyle Powell,,,,,,,A. Scicchitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:13,373,3,13,10,2,2,2,,,,,,,
72,Lycoming,D,LYCOMING,2,,6.0,2.0,2.0,6.0,-30.0,Run,Rush,0.0,Kyle Powell,,,,,,,B. Krumenacker,David Gilchrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:13,373,3,13,10,2,2,2,,,,,,,
73,Lycoming,,LYCOMING,2,,,,3.0,6.0,-30.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susquehanna,,,,,,,06:13,373,3,13,10,2,2,2,,,,,,,
74,Lycoming,D,LYCOMING,2,,6.0,3.0,3.0,6.0,-30.0,Pass,Incomplete,0.0,,Elijah Shemory,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,05:06,306,3,13,10,1,2,1,,,,,,,
75,Lycoming,K,LYCOMING,2,,,,4.0,6.0,-30.0,Punt Ret,Return,,,,,,,,,Aaron Wolcott,,,,,,,Kyle Good,2,31.0,,,,,Michael Coe,41.0,29.0,Return,,,,,,,,,,,,,,05:06,306,3,13,10,1,2,1,,,,,,,
76,Lycoming,O,SUSQFB,2,,6.0,1.0,0.0,10.0,-31.0,Run,Rush,4.0,Will Cardew,,,,,,,Matt Galasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:49,289,13,3,10,1,1,2,,,,,,,
77,Lycoming,O,SUSQFB,2,,6.0,2.0,2.0,6.0,-35.0,Run,Rush,1.0,Will Cardew,,,,,,,Matt Galasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:49,289,13,3,10,1,1,2,,,,,,,
78,Lycoming,O,SUSQFB,2,,6.0,3.0,3.0,5.0,-36.0,Pass,Complete,14.0,,Michael Ruisch,Complete,Michael Lefever,,,,Hunter Campbell,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,04:49,289,13,3,10,1,1,2,,,,,,,
79,Lycoming,O,SUSQFB,2,,6.0,4.0,1.0,10.0,-50.0,Pass,Incomplete,0.0,,Michael Ruisch,Incomplete,Bryce Ellinger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,04:49,289,13,3,10,1,1,2,illegal formation,SUSQFB,,,,,5.0
80,Lycoming,O,SUSQFB,2,,6.0,5.0,1.0,15.0,-45.0,Pass,Complete,7.0,,Michael Ruisch,Complete,Bryce Ellinger,,,,Kevin Gianoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:49,289,13,3,10,1,1,2,,,,,,,
81,Lycoming,O,SUSQFB,2,,6.0,6.0,2.0,8.0,48.0,Pass,Complete,4.0,,Michael Ruisch,Complete,Bryce Ellinger,,,,C. Witherite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:49,289,13,3,10,1,1,2,,,,,,,
82,Lycoming,O,SUSQFB,2,,6.0,7.0,3.0,4.0,44.0,Run,Rush,6.0,Will Cardew,,,,,,,Kevin Gianoni,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,04:49,289,13,3,10,1,1,2,,,,,,,
83,Lycoming,O,SUSQFB,2,,6.0,8.0,1.0,10.0,38.0,Pass,Complete,23.0,,Michael Ruisch,Complete,Warren Griffith,,,,Hunter Campbell,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,04:49,289,13,3,10,1,1,2,,,,,,,
84,Lycoming,O,SUSQFB,2,,6.0,9.0,1.0,10.0,15.0,Run,Rush,0.0,Will Cardew,,,,,,,Cole Senior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:49,289,13,3,10,1,1,2,,,,,,,
85,Lycoming,,SUSQFB,2,,,,2.0,10.0,15.0,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lycoming,,,,,,,04:49,289,13,3,10,1,1,2,,,,,,,
86,Lycoming,O,SUSQFB,2,,6.0,10.0,2.0,10.0,15.0,Pass,Complete,9.0,,Michael Ruisch,Complete,Michael Lefever,,,,Hunter Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:39,39,13,3,10,1,1,1,,,,,,,
87,Lycoming,O,SUSQFB,2,,6.0,11.0,3.0,1.0,6.0,Run,Rush,1.0,Will Cardew,,,,,,,Cole Senior,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,00:39,39,13,3,10,1,1,1,,,,,,,
88,Lycoming,O,SUSQFB,2,,6.0,12.0,1.0,5.0,5.0,Pass,Complete,5.0,,Michael Ruisch,Complete,Jacob Erb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,00:39,39,13,3,10,1,1,1,,,,,,,
89,Lycoming,K,SUSQFB,2,,,,1.0,3.0,3.0,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijah Hoffman,,,Good,,,,,,,,,00:05,5,19,3,16,1,1,1,,,,,,,
90,Lycoming,K,SUSQFB,2,,,,1.0,-35.0,-35.0,KO,Return,,,,,,,,,Elijah Hall,,,,,,,Joey Guida,34,40.0,Elijah Hoffman,59.0,6.0,Return,,,,,,,,,,,,,,,,,,00:05,5,20,3,17,1,1,1,,,,,,,
91,Lycoming,K,LYCOMING,3,,,,,,,KO Ret,Return,,,,,,,,,Cole Senior,,,,,,,Kyle Good,33,33.0,Ian Plankenhorn,65.0,0.0,Return,,,,,,,,,,,,,,,,,,15:00,1800,3,20,17,3,3,3,,,,,,,
92,Lycoming,O,SUSQFB,3,,7.0,1.0,0.0,10.0,-33.0,Pass,Complete,26.0,,Michael Ruisch,Complete,Michael Lefever,,,,G.Bryant-Lopez,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:51,1791,20,3,17,3,3,3,,,,,,,
93,Lycoming,O,SUSQFB,3,,7.0,2.0,1.0,10.0,41.0,Run,Rush,33.0,Michael Ruisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:51,1791,20,3,17,3,3,3,personal foul,LYCOMING,,,,,4.0
94,Lycoming,O,SUSQFB,3,,7.0,3.0,1.0,4.0,4.0,Run,Rush,0.0,Will Cardew,,,,,,,Cole Senior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,1791,20,3,17,3,3,3,,,,,,,
95,Lycoming,O,SUSQFB,3,,7.0,4.0,2.0,4.0,4.0,Run,Rush,2.0,Will Cardew,,,,,,,Stephon Payne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,1791,20,3,17,3,3,3,,,,,,,
96,Lycoming,O,SUSQFB,3,,7.0,5.0,3.0,2.0,2.0,Run,Rush,-3.0,Frankie Negrini,,,,,,,Sam Pittsman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,14:51,1791,20,3,17,3,3,3,,,,,,,
97,Lycoming,K,SUSQFB,3,,,,4.0,5.0,5.0,FG,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elijah Hoffman,22.0,Good,,,,,,,,,,14:51,1791,20,3,17,3,3,3,,,,,,,
