PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Carleton College,K,CAR,1,,,,,,,,KO Rec,,,,,,,,,,,,,,,,,,,,Trent Ramirez,65.0,0.0,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Carleton College,O,SJU,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,3.0,Henry Trost,,,,,,,Henry Detmer,Michael Carey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Carleton College,O,SJU,1,,1.0,2.0,2.0,7.0,-28.0,Gold Zone,Run,Rush,7.0,Henry Trost,,,,,,,Michael Carey,Isaac Simons,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Carleton College,O,SJU,1,,1.0,3.0,1.0,10.0,-35.0,Gold Zone,Run,Rush,1.0,Henry Trost,,,,,,,Isaac Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Carleton College,O,SJU,1,,1.0,4.0,2.0,9.0,-36.0,Gold Zone,Pass,Complete,10.0,,Backes middle,Complete,Ravi Alston,,,,Isaac Simons,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Carleton College,O,SJU,1,,1.0,5.0,1.0,10.0,-46.0,Go Zone,Pass,Complete,15.0,,Backes LE,Complete,Henry Trost,,,,James Bradle,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,face mask,CAR,,,,,15.0
7,Carleton College,O,SJU,1,,1.0,6.0,1.0,10.0,24.0,Take A Shot,Run,Rush,3.0,Henry Trost,,,,,,,James Bradle,Luis Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
8,Carleton College,O,SJU,1,,1.0,7.0,2.0,7.0,21.0,Take A Shot,Run,Rush,14.0,Chris Backes,,,,,,,Jacks Cleveland,Blake Neithart,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
9,Carleton College,O,SJU,1,,1.0,8.0,1.0,7.0,7.0,Red Zone,Run,Rush,7.0,Henry Trost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
10,Carleton College,K,SJU,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conor Pavelko,,,Good,,,,,,,,,10:56,1556,6,0,6,3,3,3,,,,,,,
11,Carleton College,K,SJU,1,,,,1.0,-35.0,-35.0,Gold Zone,KO,Fair Catch,,,,,,,,,,,,,,,,,,,Conor Pavelko,50.0,15.0,Fair Catch,,,,,,,,,,,,,,,,,,,10:56,1556,7,0,7,3,3,3,,,,,,,
12,Carleton College,D,CAR,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,0.0,Aiden Chang,,,,,,,Erik Bjork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:56,1556,0,7,7,3,3,3,,,,,,,
13,Carleton College,D,CAR,1,,1.0,2.0,2.0,10.0,-25.0,Coming Out,Pass,Incomplete,0.0,,,Incomplete,Beau Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:56,1556,0,7,7,3,3,3,,,,,,,
14,Carleton College,D,CAR,1,,1.0,3.0,3.0,10.0,-25.0,Coming Out,Run,Rush,8.0,Aiden Chang,,,,,,,Ethan Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:56,1556,0,7,7,3,3,3,,,,,,,
15,Carleton College,K,CAR,1,,,,4.0,2.0,-33.0,Gold Zone,Punt Rec,Return,,,,,,,,,N Eckerlsey-Ray,,,,,,,Nick VanErp,15,37.0,,,,,,Travis Brown,45.0,22.0,Return,,,,,,,,,,,,,,10:56,1556,0,7,7,3,3,3,,,,,,,
16,Carleton College,O,SJU,1,,2.0,1.0,0.0,10.0,-37.0,Gold Zone,Pass,Complete,63.0,,Backes middle,Complete,Ravi Alston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,09:06,1446,7,0,7,3,3,3,"offside defense declined, clock",CAR,,,,,
17,Carleton College,K,SJU,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conor Pavelko,,,Good,,,,,,,,,08:55,1435,13,0,13,3,3,3,,,,,,,
18,Carleton College,K,SJU,1,,,,1.0,-35.0,-35.0,Gold Zone,KO,Return,,,,,,,,,Hayden Sanders,,,,,,,Travis Brown,22,27.0,Conor Pavelko,60.0,5.0,Return,,,,,,,,,,,,,,,,,,,08:55,1435,14,0,14,3,3,3,,,,,,,
19,Carleton College,D,CAR,1,,2.0,1.0,0.0,10.0,-27.0,Gold Zone,Run,Rush,2.0,Aiden Chang,,,,,,,Erik Bjork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:48,1428,0,14,14,3,3,3,,,,,,,
20,Carleton College,D,CAR,1,,2.0,2.0,2.0,8.0,-29.0,Gold Zone,Pass,Incomplete,0.0,,,Incomplete,Beau Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:48,1428,0,14,14,3,3,3,,,,,,,
21,Carleton College,D,CAR,1,,2.0,3.0,3.0,8.0,-29.0,Gold Zone,Pass,Incomplete,0.0,,,Incomplete,Beau Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,08:48,1428,0,14,14,3,3,3,,,,,,,
22,Carleton College,K,CAR,1,,,,4.0,8.0,-29.0,Gold Zone,Punt Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,,,Beau Nelson,41.0,30.0,Fair Catch,,,,,,,,,,,,,,08:48,1428,0,14,14,3,3,3,,,,,,,
23,Carleton College,O,SJU,1,,3.0,1.0,0.0,10.0,-30.0,Gold Zone,Run,Rush,4.0,Chris Backes,,,,,,,Isaac Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,14,0,14,3,3,3,,,,,,,
24,Carleton College,O,SJU,1,,3.0,2.0,2.0,6.0,-34.0,Gold Zone,Pass,Complete,0.0,,Backes RE,Complete,Henry Trost,,,,Travis Brown,James Bradle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,14,0,14,3,3,3,,,,,,,
25,Carleton College,O,SJU,1,,3.0,3.0,3.0,6.0,-34.0,Gold Zone,Pass,Complete,11.0,,Backes middle,Complete,Jimmy Buck,,,,Doug Pham,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:45,1365,14,0,14,3,3,3,,,,,,,
26,Carleton College,O,SJU,1,,3.0,4.0,1.0,10.0,-45.0,Go Zone,Pass,Complete,11.0,,Backes middle,Complete,Ravi Alston,,,,Henry Detmer,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:45,1365,14,0,14,3,3,3,,,,,,,
27,Carleton College,O,SJU,1,,3.0,5.0,1.0,10.0,44.0,Go Zone,Run,Rush,2.0,Henry Trost,,,,,,,Isaac Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,14,0,14,3,3,3,,,,,,,
28,Carleton College,O,SJU,1,,3.0,6.0,2.0,8.0,42.0,Go Zone,Pass,Complete,17.0,,Backes RE,Complete,Ravi Alston,,,,Blake Neithart,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:45,1365,14,0,14,3,3,3,,,,,,,
29,Carleton College,O,SJU,1,,3.0,7.0,1.0,10.0,25.0,Take A Shot,Pass,Complete,3.0,,Backes RE,Complete,Ravi Alston,,,,Blake Neithart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,14,0,14,3,3,3,,,,,,,
30,Carleton College,O,SJU,1,,3.0,8.0,2.0,7.0,22.0,Take A Shot,Run,Rush,6.0,Devin Vouk,,,,,,,Travis Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45,1365,14,0,14,3,3,3,,,,,,,
31,Carleton College,O,SJU,1,,3.0,9.0,3.0,1.0,16.0,Red Zone High,Run,Rush,16.0,Devin Vouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,07:45,1365,14,0,14,3,3,3,,,,,,,
32,Carleton College,K,SJU,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conor Pavelko,,,Good,,,,,,,,,03:28,1108,20,0,20,3,3,3,,,,,,,
33,Carleton College,K,SJU,1,,,,1.0,-35.0,-35.0,Gold Zone,KO,Return,,,,,,,,,Octavius Wilson,,,,,,,Travis Brown,20,30.0,Conor Pavelko,55.0,10.0,Return,,,,,,,,,,,,,,,,,,,03:28,1108,21,0,21,3,3,3,,,,,,,
34,Carleton College,D,CAR,1,,3.0,1.0,0.0,10.0,-30.0,Gold Zone,Run,Rush,5.0,Servon Hinton,,,,,,,Kyle Kornovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:21,1101,0,21,21,3,3,3,,,,,,,
35,Carleton College,D,CAR,1,,3.0,2.0,2.0,5.0,-35.0,Gold Zone,Run,Rush,0.0,Servon Hinton,,,,,,,Seth Morem,Metoriah Faoliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:21,1101,0,21,21,3,3,3,,,,,,,
36,Carleton College,D,CAR,1,,3.0,3.0,3.0,5.0,-35.0,Gold Zone,Run,Rush,2.0,Jonat Singleton,,,,,,,Seth Morem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,03:21,1101,0,21,21,3,3,3,,,,,,,
37,Carleton College,K,CAR,1,,,,4.0,3.0,-37.0,Gold Zone,Punt Rec,Return,,,,,,,,,Jacks Cleveland,,,,,,,Nick VanErp,0,20.0,,,,,,Beau Nelson,43.0,20.0,Return,,,,,,,,,,,,,,03:21,1101,0,21,21,3,3,3,,,,,,,
38,Carleton College,O,SJU,1,,4.0,1.0,0.0,10.0,-20.0,Coming Out,Pass,Complete,6.0,,Backes LE,Complete,Ravi Alston,,,,Travis Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:58,958,21,0,21,3,3,3,unsportsmanlike conduct,SJU,Ravi Alston,,,,13.0
39,Carleton College,O,SJU,1,,4.0,2.0,2.0,17.0,-13.0,Coming Out,Pass,Complete,7.0,,Backes LE,Complete,Ravi Alston,,,,Jacks Cleveland,Ryan McGregor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:58,958,21,0,21,3,3,3,,,,,,,
40,Carleton College,,SJU,1,,,,3.0,10.0,-20.0,Coming Out,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:58,958,21,0,21,3,3,3,false start,SJU,Tyler Johnson,,,,5.0
41,Carleton College,O,SJU,2,,4.0,3.0,3.0,15.0,-15.0,Coming Out,Pass,Interception,0.0,,Backes RE,Interception,,,Blake Neithart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interception,15:00,900,21,0,21,3,3,3,,,,,,,
42,Carleton College,D,CAR,2,,4.0,1.0,0.0,10.0,34.0,Take A Shot,Pass,Incomplete,0.0,,,Incomplete,Servon Hinton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,891,0,21,21,3,3,3,,,,,,,
43,Carleton College,D,CAR,2,,4.0,2.0,2.0,10.0,34.0,Take A Shot,Run,Rush,3.0,Oryon Hamlin,,,,,,,Collin Franz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,891,0,21,21,3,3,3,,,,,,,
44,Carleton College,D,CAR,2,,4.0,3.0,3.0,7.0,31.0,Take A Shot,Pass,Complete,2.0,,,Complete,Beau Nelson,,,,Kyle Kornovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:51,891,0,21,21,3,3,3,holding,CAR,,,,,
45,Carleton College,D,CAR,2,,4.0,4.0,4.0,9.0,33.0,Take A Shot,Pass,Complete,2.0,,,Complete,Oryon Hamlin,,,,Dwayne Wade Jr.,Erik Bjork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downs,14:51,891,0,21,21,3,3,3,,,,,,,
46,Carleton College,O,SJU,2,,5.0,1.0,0.0,10.0,-35.0,Gold Zone,Pass,Complete,2.0,,Backes middle,Complete,Nick VanErp,,,,Isaac Simons,Travis Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:33,813,21,0,21,3,3,3,,,,,,,
47,Carleton College,O,SJU,2,,5.0,2.0,2.0,8.0,-37.0,Gold Zone,Run,Rush,8.0,Devin Vouk,,,,,,,TEAM,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:33,813,21,0,21,3,3,3,offside defense,CAR,,,,,
