PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Bethel University,K,SJU,1,,,,,,,,KO,Return,,,,,,,,,Mateo Cisneros,Ty Roelofs,,,,,,Tavian Swanson,25,37.0,Conor Pavelko,53.0,12.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Bethel University,D,BU,1,,1.0,1.0,0.0,10.0,-37.0,Gold Zone,Run,Rush,2.0,Bryce Kunkle,,,,,,,Seth Morem,Erik Bjork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
3,Bethel University,D,BU,1,,1.0,2.0,2.0,8.0,-39.0,Gold Zone,Pass,Incomplete,0.0,,,Incomplete,Gabe Ante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
4,Bethel University,D,BU,1,,1.0,3.0,3.0,8.0,-39.0,Gold Zone,Pass,Complete,10.0,,,Complete,Joey Kidder,,,,Tommy Deters,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
5,Bethel University,D,BU,1,,1.0,4.0,1.0,10.0,-49.0,Go Zone,Run,Rush,0.0,Sid Boros,,,,,,,Seth Morem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
6,Bethel University,D,BU,1,,1.0,5.0,2.0,10.0,-49.0,Go Zone,Run,Rush,-5.0,Bryce Kunkle,,,,,,,Ethan Stark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
7,Bethel University,D,BU,1,,1.0,6.0,3.0,15.0,-44.0,Gold Zone,Pass,Complete,19.0,,,Complete,Micah Niewald,,,,Ethan Stark,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
8,Bethel University,D,BU,1,,1.0,7.0,1.0,10.0,37.0,Go Zone,Pass,Sack,-5.0,,Jaran Roste,Sack,,,,,Seth Morem,Metoriah Faoliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
9,Bethel University,D,BU,1,,1.0,8.0,2.0,15.0,42.0,Go Zone,Run,Rush,8.0,Sid Boros,,,,,,,Octavius Wilson,Mateo Cisneros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
10,Bethel University,D,BU,1,,1.0,9.0,3.0,7.0,34.0,Take A Shot,Pass,Complete,9.0,,,Complete,Gabe Ante,,,,Octavius Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
11,Bethel University,D,BU,1,,1.0,10.0,1.0,10.0,25.0,Take A Shot,Pass,Complete,3.0,,,Complete,Micah Niewald,,,,Kyle Kornovich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:53,1793,0,0,0,3,3,3,,,,,,,
