PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,#20 Carnegie Mellon,K,GRO,1,,,,,,,,KO,Out of bounds,,,,,,,,,,,,,,,,,,,,,,Steven Blair,60.0,5.0,Out of bounds,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,#20 Carnegie Mellon,D,CMU,1,,1.0,1.0,0.0,10.0,-35.0,Gold Zone,Pass,Complete,47.0,,,Ben Mills,,,Complete,Ben Condemi,,,,Jack Steinmetz,Trevor Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,#20 Carnegie Mellon,,CMU,1,,,,1.0,10.0,18.0,Red Zone High,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carnegie Mellon,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,#20 Carnegie Mellon,D,CMU,1,,1.0,2.0,1.0,10.0,18.0,Red Zone High,Pass,Complete,15.0,,,Ben Mills,,,Complete,Kris Hughes,,,,Trevor Beck,Gabe Dunlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:17,1757,0,0,0,3,2,3,,,,,,,
5,#20 Carnegie Mellon,D,CMU,1,,1.0,3.0,1.0,3.0,3.0,Red Zone Low,Run,Rush,2.0,McGinnis IV,,,,,,,,,,James Parenti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:17,1757,0,0,0,3,2,3,,,,,,,
6,#20 Carnegie Mellon,,CMU,1,,,,2.0,1.0,1.0,Red Zone Low,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carnegie Mellon,,,,,,,14:17,1757,0,0,0,3,2,3,,,,,,,
7,#20 Carnegie Mellon,D,CMU,1,,1.0,4.0,2.0,1.0,1.0,Red Zone Low,Run,Rush,1.0,McGinnis IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,13:21,1701,0,0,0,3,1,3,,,,,,,
8,#20 Carnegie Mellon,K,CMU,1,,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cole Hanna,,,Good,,,,,,,,,13:18,1698,6,0,-6,3,1,3,,,,,,,
9,#20 Carnegie Mellon,K,CMU,1,,,,,,,,KO Rec,Fair Catch,,,,,,,,,,,,,,,,,,,,,,Cole Hanna,62.0,3.0,Fair Catch,,,,,,,,,,,,,,,,,,,13:18,1698,7,0,-7,3,1,3,,,,,,,
10,#20 Carnegie Mellon,O,GRO,1,,1.0,1.0,0.0,10.0,-25.0,Coming Out,Run,Rush,6.0,Nico Flati,,,,,,,,,,Ben Coyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:18,1698,0,7,-7,3,3,1,,,,,,,
