PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Pomona-Pitzer,K,PP,1,,,,,,,,KO Rec,Out of bounds,,,,,,,,,,,,,,,,,,,Kyler Parris,41.0,24.0,Out of bounds,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Pomona-Pitzer,O,CMS,1,,1.0,1.0,0.0,10.0,-35.0,Gold Zone,Run,Rush,0.0,Justin Edwards,,,,,,,Nick Pacult,Nate Barewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Pomona-Pitzer,O,CMS,1,,1.0,2.0,2.0,10.0,-35.0,Gold Zone,Run,Rush,1.0,Justin Edwards,,,,,,,Nate Barewin,Nick Pacult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Pomona-Pitzer,O,CMS,1,,1.0,3.0,3.0,9.0,-36.0,Gold Zone,Pass,Complete,6.0,,Zach Fogel,Complete,Justin Edwards,,,,Eamon Glascott,Nate Barewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Pomona-Pitzer,K,CMS,1,,,,4.0,3.0,-42.0,Gold Zone,Punt,Return,,,,,,,,,Joey Asta,,,,,,,Cole Barry,19,42.0,,,,,,Grant Braught,35.0,23.0,Return,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Pomona-Pitzer,D,PP,1,,1.0,1.0,0.0,10.0,-42.0,Gold Zone,Pass,Sack,-3.0,,Evan Flitz,Sack,,,,,Dylan Porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:46,1666,0,0,0,3,3,3,,,,,,,
7,Pomona-Pitzer,D,PP,1,,1.0,2.0,2.0,13.0,-39.0,Gold Zone,Run,Rush,5.0,Evan Flitz,,,,,,,Dylan Porter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:46,1666,0,0,0,3,3,3,,,,,,,
8,Pomona-Pitzer,D,PP,1,,1.0,3.0,3.0,8.0,-44.0,Gold Zone,Pass,Complete,9.0,,Evan Flitz,Complete,Kenric Jameison,,,,S. Satterlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:46,1666,0,0,0,3,3,3,,,,,,,
9,Pomona-Pitzer,D,PP,1,,1.0,4.0,1.0,10.0,47.0,Go Zone,Pass,Complete,6.0,,Evan Flitz,Complete,Quinten Wimmer,,,,S. Satterlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:46,1666,0,0,0,3,3,3,,,,,,,
10,Pomona-Pitzer,D,PP,1,,1.0,5.0,2.0,4.0,41.0,Go Zone,Pass,Incomplete,0.0,,Evan Flitz,Incomplete,Win Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:46,1666,0,0,0,3,3,3,,,,,,,
11,Pomona-Pitzer,D,PP,1,,1.0,6.0,3.0,4.0,41.0,Go Zone,Pass,Complete,30.0,,Evan Flitz,Complete,Quinten Wimmer,,,,M. Colangelo,Jacob O'Connell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:46,1666,0,0,0,3,3,3,,,,,,,
12,Pomona-Pitzer,D,PP,1,,1.0,7.0,1.0,10.0,11.0,Red Zone,Pass,Incomplete,0.0,,Evan Flitz,Incomplete,Quinten Wimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:46,1666,0,0,0,3,3,3,,,,,,,
13,Pomona-Pitzer,D,PP,1,,1.0,8.0,2.0,10.0,11.0,Red Zone,Pass,Complete,11.0,,Evan Flitz,Complete,Will Radice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,12:46,1666,0,0,0,3,3,3,,,,,,,
14,Pomona-Pitzer,K,PP,1,,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyler Parris,,,Good,,,,,,,,,09:55,1495,6,0,-6,3,3,3,,,,,,,
15,Pomona-Pitzer,K,PP,1,,,,,,,,KO Rec,Return,,,,,,,,,J. Battaglia,Ben Porter,,,,,,Mason Cotton,12,20.0,Kyler Parris,57.0,8.0,Return,,,,,,,,,,,,,,,,,,,09:55,1495,7,0,-7,3,3,3,,,,,,,
16,Pomona-Pitzer,O,CMS,1,,2.0,1.0,0.0,10.0,-20.0,Coming Out,Run,Rush,1.0,Justin Edwards,,,,,,,Eamon Glascott,Cole Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
17,Pomona-Pitzer,O,CMS,1,,2.0,2.0,2.0,9.0,-21.0,Coming Out,Pass,Complete,6.0,,Zach Fogel,Complete,Justin Edwards,,,,Briggs Garrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
18,Pomona-Pitzer,O,CMS,1,,2.0,3.0,3.0,3.0,-27.0,Gold Zone,Pass,Complete,21.0,,Zach Fogel,Complete,Nick Parise,,,,Briggs Garrison,David Gorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
19,Pomona-Pitzer,O,CMS,1,,2.0,4.0,1.0,10.0,-48.0,Go Zone,Pass,Incomplete,0.0,,Zach Fogel,Incomplete,Anderson Cynkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
20,Pomona-Pitzer,O,CMS,1,,2.0,5.0,2.0,10.0,-48.0,Go Zone,Run,Rush,13.0,Justin Edwards,,,,,,,Garrett Pittman,Nate Barewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
21,Pomona-Pitzer,O,CMS,1,,2.0,6.0,1.0,10.0,39.0,Go Zone,Run,Rush,2.0,Justin Edwards,,,,,,,Briggs Garrison,Nick Pacult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
22,Pomona-Pitzer,O,CMS,1,,2.0,7.0,2.0,8.0,37.0,Go Zone,Run,Rush,1.0,Jacob Fenton,,,,,,,V. Siddapureddy,Nick Pacult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
23,Pomona-Pitzer,O,CMS,1,,2.0,8.0,3.0,7.0,36.0,Go Zone,Run,Rush,11.0,Zach Fogel,,,,,,,Joshua Yen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
24,Pomona-Pitzer,O,CMS,1,,2.0,9.0,1.0,10.0,25.0,Take A Shot,Pass,Incomplete,0.0,,Zach Fogel,Incomplete,Anderson Cynkar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
25,Pomona-Pitzer,O,CMS,1,,2.0,10.0,2.0,10.0,25.0,Take A Shot,Pass,Complete,10.0,,Zach Fogel,Complete,Anderson Cynkar,,,,Garrett Pittman,Tate Tussing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
26,Pomona-Pitzer,O,CMS,1,,2.0,11.0,1.0,10.0,15.0,Red Zone High,Run,Rush,0.0,Justin Edwards,,,,,,,Nate Barewin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
27,Pomona-Pitzer,O,CMS,1,,2.0,12.0,2.0,10.0,15.0,Red Zone High,Run,Rush,-25.0,,,,,,,,Briggs Garrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:47,1487,0,7,-7,3,3,3,,,,,,,
