PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Redlands,K,CMS,1,,,,,,,,KO,Return,,,,,,,,,,,,,,,,Giovanni Isles,95,0.0,A. Maiuolo,60.0,5.0,Return,,,,,,,,,,,,,,True,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Redlands,K,REDLANDS,1,,,,,,,,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vicente Garcia,,,Good,,,,,,,,,15:00,1800,6,0,-6,3,3,3,,,,,,,
3,Redlands,K,REDLANDS,1,,,,,,,,KO Rec,Fair Catch,,,,,,,,,,,,,,,,,,,Brendan Marmion,60.0,5.0,Fair Catch,,,,,,,,,,,,,,,,,,,15:00,1800,7,0,-7,3,3,3,,,,,,,
4,Redlands,D,REDLANDS,1,,1.0,1.0,0.0,10.0,5.0,Red Zone Low,Run,Rush,29.0,Zach Fogel,,,,,,,M. MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:47,1787,7,0,-7,3,3,3,,,,,,,
5,Redlands,D,REDLANDS,1,,1.0,2.0,1.0,10.0,34.0,Take A Shot,Pass,Complete,16.0,,Zach Fogel,Complete,Anderson Cynkar,,,,Scott Tinsley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:47,1787,7,0,-7,3,3,3,,,,,,,
6,Redlands,D,REDLANDS,1,,1.0,3.0,1.0,10.0,50.0,Go Zone,Run,Rush,2.0,Justin Edwards,,,,,,,Ryan Place,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:47,1787,7,0,-7,3,3,3,,,,,,,
7,Redlands,D,REDLANDS,1,,1.0,4.0,2.0,8.0,-48.0,Go Zone,Run,Rush,2.0,Justin Edwards,,,,,,,Ryan Place,Jacob Harrold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:47,1787,7,0,-7,3,3,3,,,,,,,
8,Redlands,D,REDLANDS,1,,1.0,5.0,3.0,6.0,-46.0,Go Zone,Pass,Incomplete,0.0,,Zach Fogel,Incomplete,Mason Cotton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,14:47,1787,7,0,-7,3,3,3,offside,REDLANDS,,,,,5.0
9,Redlands,D,REDLANDS,1,,1.0,6.0,3.0,1.0,-41.0,Gold Zone,Run,Rush,4.0,Justin Edwards,,,,,,,Ryan Place,Noah Widgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:47,1787,7,0,-7,3,3,3,,,,,,,
10,Redlands,D,REDLANDS,1,,1.0,7.0,1.0,10.0,-37.0,Gold Zone,Run,Rush,0.0,Justin Edwards,,,,,,,Noah Widgins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:47,1787,7,0,-7,3,3,3,,,,,,,
