PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,RUSH DIRECTION,PASSER PBP,PASS DEPTH,PASS DIRECTION,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Wayland Baptist,K,HSU,1,,,,,,,,KO Rec,,,,,,,,,,,,,,,,,,,,,,,Bearden kickoff,65.0,0.0,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Wayland Baptist,D,HSU,1,,1.0,1.0,0.0,10.0,25.0,Take A Shot,Run,Rush,6.0,Skyler Whitten,,,,,,,,,,Colton Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
3,Wayland Baptist,D,HSU,1,,1.0,2.0,2.0,4.0,31.0,Take A Shot,Run,Rush,2.0,Jacoby Hunt,,,,,,,,,,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
4,Wayland Baptist,D,HSU,1,,1.0,3.0,3.0,2.0,33.0,Take A Shot,Pass,Incomplete,0.0,,,Bryan Ponder,,,Incomplete,Kamron Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
5,Wayland Baptist,D,HSU,1,,1.0,4.0,4.0,2.0,33.0,Take A Shot,Run,Rush,-13.0,Brayden Welch,,,,,,,,,,,,True,Brayden Welch,,HSU,Gatlin Martin,Gatlin Martin,20,20.0,,,,,,,,,,,,,,,,,,True,,,,TD,15:00,1800,0,0,0,3,3,3,,,,,,,
6,Wayland Baptist,K,WBU,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bearden kick,,,Good,,,,,,,,,13:51,1731,0,6,-6,3,3,3,,,,,,,
7,Wayland Baptist,K,WBU,1,,,,,,,,KO,Return,,,,,,,,,,,,Colton Grimes,,,,,,,Skyler Whitten,18,-19.0,Bearden kickoff,64.0,-1.0,Return,,,,,,,,,,,,,,,,,,,13:51,1731,7,0,-5,3,3,3,holding,WBU,,,,,10.0
8,Wayland Baptist,D,HSU,1,,2.0,1.0,0.0,10.0,9.0,Red Zone,Run,Rush,12.0,Naaji Gadsden,,,,,,,,,,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:41,1721,0,7,-5,3,3,3,,,,,,,
9,Wayland Baptist,D,HSU,1,,2.0,2.0,1.0,10.0,21.0,Take A Shot,Run,Rush,-2.0,Naaji Gadsden,,,,,,,,,,Matt Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:41,1721,0,7,-5,3,3,3,,,,,,,
10,Wayland Baptist,D,HSU,1,,2.0,3.0,2.0,12.0,19.0,Red Zone High,Pass,Complete,1.0,,,Bryan Ponder,,,Complete,Skyler Whitten,,,,Matt Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:41,1721,0,7,-5,3,3,3,,,,,,,
11,Wayland Baptist,D,HSU,1,,2.0,4.0,3.0,13.0,18.0,Red Zone High,Pass,Sack,-11.0,,,Bryan Ponder,,,Sack,,,,,Nathaniel Finch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,13:41,1721,0,7,-5,3,3,3,,,,,,,
12,Wayland Baptist,K,HSU,1,,,,4.0,24.0,7.0,Red Zone,Punt Rec,Return,,,,,,,,,,,,,,,,,,,K.J. Peoples,24,14.0,,,,,,Brayden Welch,31.0,38.0,Return,,,,,,,,,,,,,,13:41,1721,0,7,-5,3,3,3,holding,HSU,,,,,10.0
13,Wayland Baptist,O,WBU,1,,1.0,1.0,0.0,10.0,-24.0,Coming Out,Pass,Sack,-7.0,,,Gaylon Glynn,,,Sack,,,,,Kevin White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:25,1585,7,0,-5,3,3,3,,,,,,,
14,Wayland Baptist,O,WBU,1,,1.0,2.0,2.0,17.0,-31.0,Gold Zone,Run,Rush,-6.0,Noah Garcia,,,,,,,,,,Caleb Jennings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:25,1585,7,0,-5,3,3,3,,,,,,,
15,Wayland Baptist,O,WBU,1,,1.0,3.0,3.0,23.0,-37.0,Gold Zone,Pass,Complete,37.0,,,Gaylon Glynn,,,Complete,Jalen Crawford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,11:25,1585,7,0,-5,3,3,3,,,,,,,
16,Wayland Baptist,K,WBU,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bearden kick,,,Good,,,,,,,,,10:07,1507,13,0,13,3,3,3,,,,,,,
17,Wayland Baptist,K,WBU,1,,,,,,,,KO,,,,,,,,,,,,,,,,,,,,,,,Bearden kickoff,65.0,0.0,,,,,,,,,,,,,,,,,,,,10:07,1507,14,0,14,3,3,3,,,,,,,
18,Wayland Baptist,D,HSU,1,,3.0,1.0,0.0,10.0,25.0,Take A Shot,Run,Rush,2.0,Jacoby Hunt,,,,,,,,,,Franklin,Brock Bujnoch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:06,1506,0,14,14,3,3,3,,,,,,,
19,Wayland Baptist,D,HSU,1,,3.0,2.0,2.0,8.0,27.0,Take A Shot,Pass,Complete,7.0,,,Bryan Ponder,,,Complete,Jacoby Hunt,,,,Brock Bujnoch,Davonte Nephew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:06,1506,0,14,14,3,3,3,,,,,,,
20,Wayland Baptist,D,HSU,1,,3.0,3.0,3.0,1.0,34.0,Take A Shot,Run,Rush,3.0,Bryan Ponder,,,,,,,,,,Tre Allen,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,10:06,1506,0,14,14,3,3,3,unsportsmanlike conduct,HSU,,,,,15.0
21,Wayland Baptist,D,HSU,1,,3.0,4.0,1.0,10.0,-48.0,Go Zone,Pass,Incomplete,0.0,,,Bryan Ponder,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:06,1506,0,14,14,3,3,3,,,,,,,
22,Wayland Baptist,D,HSU,1,,3.0,5.0,2.0,10.0,-48.0,Go Zone,Run,Rush,1.0,Jacoby Hunt,,,,,,,,,,Dee Wheat,Davonte Nephew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:06,1506,0,14,14,3,3,3,,,,,,,
23,Wayland Baptist,D,HSU,1,,3.0,6.0,3.0,9.0,-47.0,Go Zone,Pass,Complete,3.0,,,Bryan Ponder,,,Complete,Jacoby Hunt,,,,Matt Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,10:06,1506,0,14,14,3,3,3,,,,,,,
24,Wayland Baptist,K,HSU,1,,,,4.0,6.0,-44.0,Gold Zone,Punt Rec,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brayden Welch,43.0,-1.0,,,,,,,,,,,,,,,10:06,1506,0,14,14,3,3,3,,,,,,,
25,Wayland Baptist,O,WBU,1,,2.0,1.0,0.0,10.0,1.0,Red Zone Low,Run,Rush,10.0,Noah Garcia,,,,,,,,,,Manny Arguijo,Caleb Jennings,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:05,1325,14,0,14,3,3,3,,,,,,,
26,Wayland Baptist,O,WBU,1,,2.0,2.0,1.0,10.0,11.0,Red Zone,Run,Rush,89.0,Noah Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,07:05,1325,14,0,14,3,3,3,,,,,,,
27,Wayland Baptist,K,WBU,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bearden kick,,,Good,,,,,,,,,06:24,1284,20,0,20,3,3,3,,,,,,,
28,Wayland Baptist,K,WBU,1,,,,,,,,KO,Return,,,,,,,,,,,,Higginbotham,,,,,,,Jackson Reed,28,-29.0,Bearden kickoff,64.0,-1.0,Return,,,,,,,,,,,,,,,,,,,06:24,1284,21,0,21,3,3,3,holding,WBU,,,,,11.0
29,Wayland Baptist,D,HSU,1,,4.0,1.0,0.0,10.0,18.0,Red Zone High,Run,Rush,6.0,Naaji Gadsden,,,,,,,,,,Franklin,Davonte Nephew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:18,1278,0,21,21,3,3,3,,,,,,,
30,Wayland Baptist,D,HSU,1,,4.0,2.0,2.0,4.0,24.0,Take A Shot,Pass,Complete,4.0,,,Bryan Ponder,,,Complete,Naaji Gadsden,,,,Brock Bujnoch,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,06:18,1278,0,21,21,3,3,3,,,,,,,
31,Wayland Baptist,D,HSU,1,,4.0,3.0,1.0,10.0,28.0,Take A Shot,Run,Rush,0.0,Naaji Gadsden,,,,,,,,,,Matt Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:18,1278,0,21,21,3,3,3,,,,,,,
32,Wayland Baptist,D,HSU,1,,4.0,4.0,2.0,10.0,28.0,Take A Shot,Pass,Incomplete,0.0,,,Bryan Ponder,,,Incomplete,,,,,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:18,1278,0,21,21,3,3,3,,,,,,,
33,Wayland Baptist,D,HSU,1,,4.0,5.0,3.0,10.0,28.0,Take A Shot,Pass,Sack,-11.0,,,Bryan Ponder,,,Sack,,,,,Nathaniel Finch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,06:18,1278,0,21,21,3,3,3,,,,,,,
34,Wayland Baptist,K,HSU,1,,,,4.0,21.0,17.0,Red Zone High,Punt Rec,Out of bounds,,,,,,,,,,,,,,,,,,,,,,,,,,,Brayden Welch,18.0,35.0,Out of bounds,,,,,,,,,,,,,,06:18,1278,0,21,21,3,3,3,,,,,,,
35,Wayland Baptist,O,WBU,1,,3.0,1.0,0.0,10.0,-35.0,Gold Zone,Pass,Complete,8.0,,,Gaylon Glynn,,,Complete,M Featherston,,,,Andrew Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:01,1141,21,0,21,3,3,3,,,,,,,
36,Wayland Baptist,O,WBU,1,,3.0,2.0,2.0,2.0,-27.0,Gold Zone,Pass,Complete,17.0,,,Gaylon Glynn,,,Complete,Kevi Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,04:01,1141,21,0,21,3,3,3,holding,HSU,,,,,10.0
37,Wayland Baptist,O,WBU,1,,3.0,3.0,1.0,-20.0,-20.0,Coming Out,Run,Rush,3.0,M Featherston,,,,,,,,,,Gabriel Tito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:01,1141,21,0,21,3,3,3,,,,,,,
38,Wayland Baptist,O,WBU,1,,3.0,4.0,2.0,-17.0,-17.0,Coming Out,Pass,Incomplete,0.0,,,Gaylon Glynn,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:01,1141,21,0,21,3,3,3,,,,,,,
39,Wayland Baptist,,WBU,1,,,,3.0,-17.0,-17.0,Coming Out,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:01,1141,21,0,21,3,3,3,offside,WBU,,,,,5.0
40,Wayland Baptist,O,WBU,1,,3.0,5.0,3.0,-12.0,-12.0,Coming Out,Run,Rush,5.0,A.J. Hawkins,,,,,,,,,,Andrew Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:01,1141,21,0,21,3,3,3,,,,,,,
41,Wayland Baptist,O,WBU,1,,3.0,6.0,4.0,-7.0,-7.0,Backed Up,Run,Rush,7.0,A.J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,TD,04:01,1141,21,0,21,3,3,3,,,,,,,
42,Wayland Baptist,K,WBU,1,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bearden kick,,,Good,,,,,,,,,02:07,1027,27,0,27,3,3,3,,,,,,,
43,Wayland Baptist,K,WBU,1,,,,,,,,KO,,,,,,,,,,,,,,,,,,,,,,,Bearden kickoff,65.0,0.0,,,,,,,,,,,,,,,,,,,,02:07,1027,28,0,28,3,3,3,,,,,,,
44,Wayland Baptist,D,HSU,1,,5.0,1.0,0.0,10.0,25.0,Take A Shot,Pass,Incomplete,0.0,,,Bryan Ponder,,,Incomplete,Kamron Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:07,1027,0,28,28,3,3,3,,,,,,,
45,Wayland Baptist,D,HSU,1,,5.0,2.0,2.0,10.0,25.0,Take A Shot,Run,Rush,-2.0,Jacoby Hunt,,,,,,,,,,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:07,1027,0,28,28,3,3,3,,,,,,,
46,Wayland Baptist,D,HSU,1,,5.0,3.0,3.0,12.0,23.0,Take A Shot,Pass,Incomplete,0.0,,,Bryan Ponder,,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,02:07,1027,0,28,28,3,3,3,,,,,,,
47,Wayland Baptist,,HSU,1,,,,4.0,12.0,23.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:07,1027,0,28,28,3,3,3,false start,WBU,,,,,5.0
48,Wayland Baptist,K,HSU,1,,,,4.0,17.0,18.0,Red Zone High,Punt Rec,Return,,,,,,,,,,,,Dylan Jerden,Brendan Fisk,,,,,,Jahzair George,0,-45.0,,,,,,Brayden Welch,37.0,-45.0,Return,,,,,,,,,,,,,,02:07,1027,0,28,28,3,3,3,illegal block,HSU,,,,,10.0
49,Wayland Baptist,O,WBU,1,,4.0,1.0,0.0,10.0,35.0,Take A Shot,Pass,Incomplete,0.0,,,Gaylon Glynn,,,Incomplete,Kai Brinkerhoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:54,954,28,0,28,3,3,3,,,,,,,
50,Wayland Baptist,O,WBU,1,,4.0,2.0,2.0,10.0,35.0,Take A Shot,Pass,Complete,8.0,,,Gaylon Glynn,,,Complete,K. Youngblood,,,,Andrew Villa,Dereck Fisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:54,954,28,0,28,3,3,3,,,,,,,
51,Wayland Baptist,O,WBU,1,,4.0,3.0,3.0,2.0,43.0,Go Zone,Run,Rush,-1.0,K. Youngblood,,,,,,,,,,Manny Arguijo,Casey Buck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:54,954,28,0,28,3,3,3,,,,,,,
52,Wayland Baptist,,WBU,1,,,,4.0,3.0,42.0,Go Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hardin-Simmons,,,,,,,00:54,954,28,0,28,3,3,3,,,,,,,
53,Wayland Baptist,K,WBU,1,,,,4.0,3.0,42.0,Go Zone,Punt,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cody Harral,58.0,0.0,,,,,,,,,True,,True,,,,00:21,921,28,0,28,2,2,3,illegal participation,WBU,Caleb Molina,,,,5.0
54,Wayland Baptist,,WBU,1,,,,1.0,10.0,47.0,Go Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wayland Baptist,,,,,,,00:21,921,28,0,28,2,2,3,,,,,,,
55,Wayland Baptist,O,WBU,1,,5.0,1.0,0.0,10.0,47.0,Go Zone,Pass,Incomplete,0.0,,,Gaylon Glynn,,,Incomplete,the HSU32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,00:11,911,28,0,28,2,2,2,unsportsmanlike conduct,HSU,,,,,15.0
56,Wayland Baptist,O,WBU,1,,5.0,2.0,1.0,25.0,32.0,Take A Shot,Pass,Complete,15.0,,,Gaylon Glynn,,,Complete,Jalen Crawford,,,,Andrew Villa,Alquan Livinsto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:11,911,28,0,28,2,2,2,,,,,,,
57,Wayland Baptist,O,WBU,2,,5.0,3.0,2.0,10.0,47.0,Go Zone,Pass,Sack,-4.0,,,Gaylon Glynn,,,Sack,,,,,Gabriel Tito,Casey Buck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,28,0,28,2,2,2,,,,,,,
58,Wayland Baptist,O,WBU,2,,5.0,4.0,3.0,14.0,43.0,Go Zone,Pass,Complete,12.0,,,Gaylon Glynn,,,Complete,Kevi Evans,,,,Caleb Jennings,Manny Arguijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,28,0,28,2,2,2,,,,,,,
59,Wayland Baptist,O,WBU,2,,5.0,5.0,4.0,2.0,-45.0,Go Zone,Run,Rush,3.0,K. Youngblood,,,,,,,,,,Tyrel McCaleste,Manny Arguijo,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,15:00,900,28,0,28,2,2,2,,,,,,,
60,Wayland Baptist,O,WBU,2,,5.0,6.0,1.0,10.0,-42.0,Gold Zone,Run,Rush,3.0,K. Youngblood,,,,,,,,,,Ryan Barnett,Alquan Livinsto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15:00,900,28,0,28,2,2,2,,,,,,,
61,Wayland Baptist,O,WBU,2,,5.0,7.0,2.0,7.0,-39.0,Gold Zone,Pass,Complete,39.0,,,Gaylon Glynn,,,Complete,Kevi Evans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,15:00,900,28,0,28,2,2,2,,,,,,,
62,Wayland Baptist,K,WBU,2,,,,,,,,Extra Pt.,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bearden kick,,,Good,,,,,,,,,12:14,734,34,0,34,2,2,2,,,,,,,
63,Wayland Baptist,K,WBU,2,,,,,,,,KO,Return,,,,,,,,,,,,Zach Mueller,,,,,,,Dashawn McCubbi,12,-32.0,Bearden kickoff,45.0,-20.0,Return,,,,,,,,,,,,,,,,,,,12:14,734,35,0,35,2,2,2,,,,,,,
64,Wayland Baptist,,HSU,2,,,,1.0,10.0,32.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:07,727,0,35,35,2,2,2,false start,WBU,,,,,5.0
65,Wayland Baptist,D,HSU,2,,6.0,1.0,0.0,15.0,27.0,Take A Shot,Pass,Incomplete,0.0,,,Bryan Ponder,,,Incomplete,,,,,Jahzair George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:07,727,0,35,35,2,2,2,,,,,,,
66,Wayland Baptist,D,HSU,2,,6.0,2.0,2.0,15.0,27.0,Take A Shot,Pass,Complete,19.0,,,Bryan Ponder,,,Complete,Isaiah Baker,,,,A.J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,12:07,727,0,35,35,2,2,2,,,,,,,
67,Wayland Baptist,D,HSU,2,,6.0,3.0,1.0,10.0,46.0,Go Zone,Pass,Complete,2.0,,,Bryan Ponder,,,Complete,Naaji Gadsden,,,,Franklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:07,727,0,35,35,2,2,2,,,,,,,
68,Wayland Baptist,D,HSU,2,,6.0,4.0,2.0,12.0,44.0,Go Zone,Pass,Incomplete,0.0,,,Bryan Ponder,,,Incomplete,Dylan Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:07,727,0,35,35,2,2,2,,,,,,,
69,Wayland Baptist,D,HSU,2,,6.0,5.0,3.0,12.0,44.0,Go Zone,Pass,Complete,5.0,,,Bryan Ponder,,,Complete,Skyler Whitten,,,,Dee Wheat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,12:07,727,0,35,35,2,2,2,,,,,,,
70,Wayland Baptist,,HSU,2,,,,4.0,7.0,49.0,Go Zone,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:07,727,0,35,35,2,2,2,delay of game,WBU,,,,,5.0
71,Wayland Baptist,K,HSU,2,,,,4.0,12.0,44.0,Go Zone,Punt Rec,Return,,,,,,,,,,,,Angel Navarro,Marques Hall,,,,,,K.J. Peoples,11,-30.0,,,,,,Brayden Welch,37.0,-19.0,Return,,,,,,,,,,,,,,12:07,727,0,35,35,2,2,2,,,,,,,
72,Wayland Baptist,O,WBU,2,,6.0,1.0,0.0,10.0,30.0,Take A Shot,Pass,Incomplete,0.0,,,Gaylon Glynn,,,Incomplete,Gatlin Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:46,586,35,0,35,2,2,2,,,,,,,
73,Wayland Baptist,O,WBU,2,,6.0,2.0,2.0,10.0,30.0,Take A Shot,Run,Rush,2.0,Noah Garcia,,,,,,,,,,Gabriel Tito,Bryan Ponder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:46,586,35,0,35,2,2,2,,,,,,,
74,Wayland Baptist,O,WBU,2,,6.0,3.0,3.0,8.0,32.0,Take A Shot,Pass,Sack,-17.0,,,Gaylon Glynn,,,Sack,,,,,Caleb Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punt,09:46,586,35,0,35,2,2,2,,,,,,,
75,Wayland Baptist,K,WBU,2,,,,4.0,25.0,15.0,Red Zone High,Punt,Return,,,,,,,,,,,,Colton Carter,,,,,,,Skyler Whitten,0,-40.0,,,,,,Cody Harral,45.0,-40.0,Return,,,,,,,,,,,,,,09:46,586,35,0,35,2,2,2,holding,WBU,,,,,10.0
76,Wayland Baptist,D,HSU,2,,7.0,1.0,0.0,10.0,30.0,Take A Shot,Pass,Interception,0.0,,,Bryan Ponder,,,Interception,,,Brock Bujnoch,,Skyler Whitten,,,,,,,Brock Bujnoch,11,45.0,,,,,,,,,,,,,,,,,,,,,,Interception,07:51,471,0,35,35,2,2,2,,,,,,,
77,Wayland Baptist,O,WBU,2,,7.0,1.0,0.0,10.0,-34.0,Gold Zone,Run,Rush,7.0,Gaylon Glynn,,,,,,,,,,Kevin White,Casey Buck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:39,459,35,0,35,2,2,2,,,,,,,
78,Wayland Baptist,O,WBU,2,,7.0,2.0,2.0,3.0,-27.0,Gold Zone,Run,Rush,5.0,Noah Garcia,,,,,,,,,,Dereck Fisk,Caleb Molina,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,07:39,459,35,0,35,2,2,2,,,,,,,
79,Wayland Baptist,O,WBU,2,,7.0,3.0,1.0,10.0,-22.0,Coming Out,Run,Rush,22.0,Noah Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,07:39,459,35,0,35,2,2,2,,,,,,,
