PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Illinois Col.,K,ILC,1,,,,,,,,KO Rec,Return,,,,,,,,,Charlie Patterson,,,,,,,Mason Davis,0,20.0,Konner Schuckman,45.0,20.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Illinois Col.,O,COR,1,,1.0,1.0,0.0,10.0,-20.0,Coming Out,Run,Rush,11.0,Peni Waqairatu,,,,,,,Kenny Banks,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
3,Illinois Col.,O,COR,1,,1.0,2.0,1.0,10.0,-31.0,Gold Zone,Run,Rush,2.0,Peni Waqairatu,,,,,,,Drew Gognat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
4,Illinois Col.,O,COR,1,,1.0,3.0,2.0,8.0,-33.0,Gold Zone,Run,Rush,0.0,Peni Waqairatu,,,,,,,Kenny Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,14:55,1795,0,0,0,3,3,3,Holding,COR,,,,,10.0
5,Illinois Col.,O,COR,1,,1.0,4.0,2.0,18.0,-23.0,Coming Out,Run,Rush,6.0,Isaak Hahn,,,,,,,Jaylin Swan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
6,Illinois Col.,O,COR,1,,1.0,5.0,3.0,12.0,-29.0,Gold Zone,Pass,Complete,13.0,,Isaak Hahn,Complete,Mason Davis,,,,Jason Blackmon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
7,Illinois Col.,O,COR,1,,1.0,6.0,1.0,10.0,-42.0,Gold Zone,Run,Rush,26.0,Peni Waqairatu,,,,,,,Jason Blackmon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
8,Illinois Col.,,COR,1,,,,1.0,10.0,32.0,Take A Shot,Penalty,Penalty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,Offside,ILC,Jaylin Swan,,,,5.0
9,Illinois Col.,O,COR,1,,1.0,7.0,1.0,5.0,27.0,Take A Shot,Run,Rush,6.0,Peni Waqairatu,,,,,,,Derrick Jones,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
10,Illinois Col.,O,COR,1,,1.0,8.0,1.0,10.0,21.0,Take A Shot,Run,Rush,3.0,Sam Yager,,,,,,,Stuart Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:55,1795,0,0,0,3,3,3,,,,,,,
