PLAY #,OPP TEAM,ODK,OFF TEAM,QTR,OT #,SERIES,SERIES #,DN,DIST,YARD LN,FIELD ZONE,PLAY TYPE,RESULT,GN/LS,RUSHER PBP,PASSER PBP,PASS RESULT,PASS TARGET PBP,BROKEN UP BY PBP,INTERCEPTED BY PBP,HURRIED BY PBP,TACKLER1 PBP,TACKLER2 PBP,FUMBLE,FUMBLED BY PBP,FORCED BY PBP,RECOVER TEAM,RECOVERED BY PBP,RETURNER PBP,RETURN YDS,RETURN TO,KICKER PBP,KICK YDS,KICK TO,KICK RESULT,ON-SIDE KICK,PUNTER PBP,PUNT YDS,PUNT TO,PUNT RESULT,BLOCKED BY PBP,PK,FG DIST,FG RESULT,XP RESULT,2 PT RESULT,TAKEN BY,FIRST DOWN,TOUCHDOWN,NO PLAY,NULLIFIED,SAFETY,SERIES END,TIME STAMP,TIME LEFT,OFF SCORE,DEF SCORE,SCORE DIFF,TOL,OFF TOL,DEF TOL,PENALTY1,PEN TEAM1,AGAINST1,PENALTY2,PEN TEAM2,AGAINST2,PENALTY YDS
1,Chicago,K,COR,1,,,,,,,,KO,Return,,,,,,,,,Colden Clark,Bruce Harris,,,,,,Caden Kalinowski,22,32.0,Adam Mitchell,55.0,10.0,Return,,,,,,,,,,,,,,,,,,,15:00,1800,0,0,0,3,3,3,,,,,,,
2,Chicago,D,CHI,1,,1.0,1.0,0.0,10.0,-32.0,Gold Zone,Pass,Complete,68.0,,Philip Martini,Complete,Matt Quaglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,TD,14:47,1787,0,0,0,3,3,3,,,,,,,
3,Chicago,K,CHI,1,,,,1.0,3.0,3.0,Red Zone Low,Extra Pt. Block,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will Goodman,,,Good,,,,,,,,,14:36,1776,6,0,-6,3,3,3,,,,,,,
4,Chicago,K,CHI,1,,,,1.0,10.0,-35.0,Gold Zone,KO Rec,Fair Catch,,,,,,,,,,,,,,,,,,,Will Goodman,27.0,38.0,Fair Catch,,,,,,,,,,,,,,,,,,,14:36,1776,7,0,-7,3,3,3,,,,,,,
5,Chicago,O,COR,1,,1.0,1.0,0.0,10.0,-38.0,Gold Zone,Run,Rush,2.0,Isaak Hahn,,,,,,,George Coyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:36,1776,0,7,-7,3,3,3,,,,,,,
6,Chicago,O,COR,1,,1.0,2.0,2.0,8.0,-40.0,Gold Zone,Run,Rush,0.0,Peni Waqairatu,,,,,,,Nathan Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14:36,1776,0,7,-7,3,3,3,,,,,,,
7,Chicago,,COR,1,,,,2.0,8.0,-40.0,Gold Zone,Timeout,Timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicago,,,,,,,14:36,1776,0,7,-7,3,3,3,,,,,,,
8,Chicago,O,COR,1,,1.0,3.0,3.0,8.0,-40.0,Gold Zone,Pass,Complete,18.0,,Isaak Hahn,Complete,Trey Birdsong,,,,Will Skowronski,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,13:11,1691,0,7,-7,3,3,2,,,,,,,
9,Chicago,O,COR,1,,1.0,4.0,1.0,10.0,42.0,Go Zone,Run,Rush,3.0,Isaak Hahn,,,,,,,Makai Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:11,1691,0,7,-7,3,3,2,,,,,,,
10,Chicago,O,COR,1,,1.0,5.0,2.0,7.0,39.0,Go Zone,Run,Rush,0.0,Peni Waqairatu,,,,,,,Will Skowronski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13:11,1691,0,7,-7,3,3,2,,,,,,,
